Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,138.0.0.0 Safari/537.36,true,"","",2025-07-01T15:44:11.328Z,2025-07-01 16:44:11+01,1171436,965,49.28536224777448,group_1,1,true,1375351,1080,163.93442622951065,1920,session_1,1,a1787d5819d29b5c3fbcac9ebabaf6b1,2025-07-01T15:09:18.422Z,2025-07-01 16:09:15+01,50,10,10,Windows-PC,5.234299516908209,12.122788950936052,1080,1920
