Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,128.0.0.0 Safari/537.36,true,"","",2024-09-10T15:20:15.927Z,2024-09-10 16:20:15+01,977292,950,52.164840897438005,group_1,1,true,1141196,1080,163.93442622951065,1920,session_1,1,327041120defd72930e4b8e6f4ea27d2,2024-09-10T14:31:34.092Z,2024-09-10 15:31:31+01,007,3,3,Windows-PC,5.916955017301035,14.862461354368145,1080,1920
