Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1313330,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1745932998175,5,"",1745932992727,""
1313330,1,12,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1745933029814,6,"",1745933025712,""
1313330,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1313330,2,57,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1745933038110,7,"",1745933032989,""
1313330,3,13,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1745933045990,8,"",1745933041589,""
1313330,4,38,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933053309,9,"",1745933048686,""
1313330,5,11,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1745933060317,10,"",1745933056414,""
1313330,6,48,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933088407,11,"",1745933084357,""
1313330,7,31,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933094430,12,"",1745933090856,""
1313330,8,3,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1745933100949,13,"",1745933097589,""
1313330,9,50,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933108518,14,"",1745933104462,""
1313330,10,21,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1745933117517,15,"",1745933113230,""
1313330,11,60,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933174053,16,"",1745933170372,""
1313330,12,39,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933179973,17,"",1745933175902,""
1313330,13,2,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1745933186061,18,"",1745933181947,""
1313330,14,59,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933192254,19,"",1745933188385,""
1313330,15,51,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933196869,20,"",1745933193805,""
1313330,16,44,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933225510,21,"",1745933221783,""
1313330,17,46,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1745933230446,22,"",1745933227023,""
1313330,18,40,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933236366,23,"",1745933232337,""
1313330,19,33,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933242294,24,"",1745933238944,""
1313330,20,18,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1745933249926,25,"",1745933244998,""
1313330,21,42,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1745933279478,26,"",1745933275049,""
