Rec_Session_Id,Trial_Id,Trial_Nr,Block_Name,Block_Nr,Task_Name,Task_Nr,answer_column_number,answer_value,answer_value,answer_value,answerB_value,char1_value,char1_value,char2_value,char2_value,click_choice_frame_1,click_choice_frame_1,click_choice_frame_1,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_3,click_choice_Frame_3,click_choice_Frame_3,Condition_Id,copy_of_frec_3126,copy_of_questionB_value,current_answer,frec,frec_value,has_question_column_number,has_question_value,has_question_value,index_value,index_value,index_value,key_pressed_Frame_3,key_pressed_sentence,prac_line1_value,prac_line2_value,question_answer,question_column_number,question_value,question_value,question_value,questionB_value,reaction_time_frame_1,reaction_time_frame_1,reaction_time_frame_1,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_3,reaction_time_Frame_3,reaction_time_Frame_3,RT_sentence,sentence_line1_value,sentence_line2_value,sentence1_value,sentence1_value,sentence1_value,sentence1B_value,sentence2_column_nr,sentence2_value,sentence2B_value,sentenceA_line2_value,trial_end,trial_number,trial_start,word_high_value,word_high_value,word_low_value,word_low_value
1386636,1,1,block_1,1,instructions,1,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1386636,4,1,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",-1,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",137837,Cuando suene la sirena,saldrán por la puerta.,"","","","",5,"","","",1752505271324,"",1752505133488,"","","",""
1386636,1,1,block_1,1,end_practice,3,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1386636,55,1,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2966,"","","","","","",5,"","","",1752505320179,"",1752505317213,"","","",""
1386636,1,1,block_1,1,outro,5,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1386636,1,2,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",0,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3717,No hemos llegado todavía,al parque de atracciones.,"","","","",5,"","","",1752505275347,"",1752505271631,"","","",""
1386636,38,2,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3024,"","","","","","",5,"","","",1752505323507,"",1752505320483,"","","",""
1386636,2,3,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",-1,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2359,Espero que este verano,sea algo más fresco.,"","","","",5,"","","",1752505279723,"",1752505277366,"","","",""
1386636,79,3,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3416,"","","","","","",5,"","","",1752505329126,"",1752505325710,"","","",""
1386636,3,4,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",1,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2558,El niño no quería,quedarse en casa.,"","","","",5,"","","",1752505282589,"",1752505280031,"","","",""
1386636,76,4,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2743,"","","","","","",5,"","","",1752505332140,"",1752505329397,"","","",""
1386636,5,5,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",0,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2534,La pared está manchada,de pintura verde.,"","","","",5,"","","",1752505288527,"",1752505285994,"","","",""
1386636,29,5,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2235,"","","","","","",5,"","","",1752505336755,"",1752505334520,"","","",""
1386636,93,6,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3102,"","","","","","",5,"","","",1752505340122,"",1752505337019,"","","",""
1386636,70,7,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2732,"","","","","","",5,"","","",1752505343142,"",1752505340410,"","","",""
1386636,21,8,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",0,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2640,"","","","","","",5,"","","",1752505346068,"",1752505343428,"","","",""
1386636,95,9,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",0,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2230,"","","","","","",5,"","","",1752505350150,"",1752505347919,"","","",""
1386636,12,10,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2452,"","","","","","",5,"","","",1752505356043,"",1752505353592,"","","",""
1386636,50,11,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2078,"","","","","","",5,"","","",1752505358425,"",1752505356347,"","","",""
1386636,8,12,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3529,"","","","","","",5,"","","",1752505362232,"",1752505358703,"","","",""
1386636,27,13,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",0,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2798,"","","","","","",5,"","","",1752505365333,"",1752505362537,"","","",""
1386636,53,14,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",0,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2669,"","","","","","",5,"","","",1752505370070,"",1752505367403,"","","",""
1386636,33,15,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2681,"","","","","","",5,"","","",1752505375475,"",1752505372795,"","","",""
1386636,43,16,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2351,"","","","","","",5,"","","",1752505378131,"",1752505375781,"","","",""
1386636,57,17,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3098,"","","","","","",5,"","","",1752505381501,"",1752505378405,"","","",""
1386636,49,18,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",0,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1980,"","","","","","",5,"","","",1752505386180,"",1752505384201,"","","",""
1386636,15,19,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3489,"","","","","","",5,"","","",1752505391700,"",1752505388212,"","","",""
1386636,77,20,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2188,"","","","","","",5,"","","",1752505394156,"",1752505391968,"","","",""
1386636,41,21,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2351,"","","","","","",5,"","","",1752505396811,"",1752505394461,"","","",""
1386636,83,22,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3179,"","","","","","",5,"","","",1752505400292,"",1752505397113,"","","",""
1386636,84,23,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2275,"","","","","","",5,"","","",1752505402875,"",1752505400601,"","","",""
1386636,2,24,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",4316,"","","","","","",5,"","","",1752505409309,"",1752505404992,"","","",""
1386636,52,25,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2469,"","","","","","",5,"","","",1752505412084,"",1752505409615,"","","",""
1386636,68,26,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2370,"","","","","","",5,"","","",1752505432062,"",1752505429692,"","","",""
