Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-07-14T15:09:16.471Z,2025-07-14 17:09:16+02,1178591,365,37.9939209743652,group_1,1,1386636,144.92753623188216,session_1,1,d97b719286bf09e9d5bc2958c02c115c,2025-07-14T14:51:37.652Z,2025-07-14 16:51:34+02,27,12,12,Windows-PC,102.28502415458937,271.0317929153204,960,1707
