Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,138.0.0.0 Safari/537.36,true,"","",2025-07-16T13:36:50.874Z,2025-07-16 15:36:50+02,1179440,367,30.193236716062597,group_1,1,1387807,144.92753623188216,session_1,1,da1e8ce5728f05c4406c69e71398a74c,2025-07-16T13:20:20.914Z,2025-07-16 15:20:18+02,31,13,13,Windows-PC,85.72251308900525,247.35721771980357,960,1707
