Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-26T15:14:21.380Z,2025-06-26 17:14:21+02,1168658,412,group_1,1,1371049,144.92753623188216,session_1,1,d98f105237e6405d8b962143f3efcaab,2025-06-26T14:57:26.186Z,2025-06-26 16:57:23+02,10b,8,8,Windows-PC,116.85427135678393,285.99278528579066,960,1707
