Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,136.0.0.0 Safari/537.36,true,"","",2025-05-13T16:32:05.670Z,2025-05-13 17:32:05+01,1132375,967,45.558086560364465,group_1,1,true,1326379,1080,163.93442622951065,1920,session_1,1,767299ebe7e3a2023cef64232b0acf0e,2025-05-13T16:02:38.280Z,2025-05-13 17:02:35+01,25,2,2,Windows-PC,5.828985507246372,21.357611421633045,1080,1920
