Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1326379,1,59,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747153247666,46,"",1747153242772,""
1326379,1,40,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747152854554,6,"",1747152850245,""
1326379,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1747152822834,5,"",1747152817270,""
1326379,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1326379,2,10,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747153254242,47,"",1747153250299,""
1326379,2,1,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747152859547,7,"",1747152856396,""
1326379,3,31,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747153263642,48,"",1747153258687,""
1326379,3,37,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747152863890,8,"",1747152861311,""
1326379,4,10,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747152867938,9,"",1747152865862,""
1326379,4,33,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747153270042,49,"",1747153266642,""
1326379,5,47,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747153276658,50,"",1747153272838,""
1326379,5,35,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1747152872778,10,"",1747152870473,""
1326379,6,13,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747153300806,51,"",1747153297134,""
1326379,6,5,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747152893762,11,"",1747152891795,""
1326379,7,11,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747152897826,12,"",1747152895925,""
1326379,7,15,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747153307739,52,"",1747153303571,""
1326379,8,16,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747153313778,53,"",1747153310679,""
1326379,8,20,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747152902059,13,"",1747152899643,""
1326379,9,28,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747152905410,14,"",1747152903934,""
1326379,9,37,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747153319890,54,"",1747153316558,""
1326379,10,22,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747152910882,15,"",1747152908273,""
