Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,answer_column_number,answer_value,answerB_value,char1_value,char1_value,char2_value,char2_value,click_choice_frame_1,click_choice_frame_1,click_choice_frame_1,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_3,click_choice_Frame_3,click_choice_Frame_3,Condition_Id,copy_of_frec_3126,copy_of_questionB_value,current_answer,frec,frec_value,has_question_column_number,has_question_value,index_value,key_pressed_Frame_3,key_pressed_sentence,question_column_number,question_value,question_value,questionB_value,reaction_time_frame_1,reaction_time_frame_1,reaction_time_frame_1,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_3,reaction_time_Frame_3,reaction_time_Frame_3,RT_sentence,sentence_line1_value,sentence_line2_value,sentence1_value,sentence1_value,sentence1B_value,sentence2_column_nr,sentence2B_value,sentenceA_line2_value,trial_end,trial_start,word_high_value,word_high_value,word_low_value,word_low_value
1374110,47,97,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",2402,En el libro aparecen las,criaturas más raras.,"","","",5,"","",1751271440854,1751271438452,"","","",""
1374110,48,67,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1716,Mientras las maletas,"llegan, esperaremos aquí.","","","",5,"","",1751271442862,1751271441146,"","","",""
1374110,49,32,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1936,No me acuerdo del nombre,del profesor de historia.,"","","",5,"","",1751271445095,1751271443159,"","","",""
1374110,50,84,block_1,1,experimentaltask_B,4,8,SI,"","","","","","","","","","","","","","",1,"","",1,"","",9,1,SI,"",undefined,7,¿Le agradan los consejos?,¿Le agradan los consejos?,"","","","","","","","","","",2243,Me gustan los consejos,que me das siempre. ,"","","",5,"","",1751271447630,1751271445388,"","","",""
1374110,51,45,block_1,1,experimentaltask_B,4,8,SI,"","","","","","","","","","","","","","",1,"","",1,"","",9,1,SI,"",undefined,7,¿Se necesita compromiso?,¿Se necesita compromiso?,"","","","","","","","","","",1707,Hacen falta unos padres,más comprometidos.,"","","",5,"","",1751271468734,1751271467028,"","","",""
1374110,52,57,block_1,1,experimentaltask_B,4,8,SI,"","","","","","","","","","","","","","",1,"","",1,"","",9,1,NO,"",undefined,7,¿Compraron la obra?,¿Compraron la obra?,"","","","","","","","","","",2577,Durante la subasta la,pintura se vendió. ,"","","",5,"","",1751271473102,1751271470526,"","","",""
1374110,53,24,block_1,1,experimentaltask_B,4,8,SI,"","","","","","","","","","","","","","",1,"","",1,"","",9,1,SI,"",undefined,7,¿Se escucha algo?,¿Se escucha algo?,"","","","","","","","","","",2820,Desde aquí se oyen pasos,que se acercan. ,"","","",5,"","",1751271478038,1751271475219,"","","",""
1374110,54,31,block_1,1,experimentaltask_B,4,8,NO,"","","","","","","","","","","","","","",1,"","",0,"","",9,1,NO,"",undefined,7,¿Dará tiempo?,¿Dará tiempo?,"","","","","","","","","","",1595,No tenemos el tiempo,adecuado para ese plan. ,"","","",5,"","",1751271481326,1751271479731,"","","",""
1374110,55,20,block_1,1,experimentaltask_B,4,8,SI,"","","","","","","","","","","","","","",1,"","",1,"","",9,1,SI,"",undefined,7,¿Hizo comida?,¿Hizo comida?,"","","","","","","","","","",1390,Para la cena la madre,preparó tortilla. ,"","","",5,"","",1751271485342,1751271483952,"","","",""
1374110,56,78,block_1,1,experimentaltask_B,4,8,"","","","","","","","","","","","","","","",1,"","",-1,"","",9,0,"","",undefined,7,"","","","","","","","","","","","",1856,Se trata de un reflejo de,la pantalla por la luz. ,"","","",5,"","",1751271488918,1751271487062,"","","",""
