Rec_Session_Id,Trial_Id,Trial_Nr,Block_Name,Block_Nr,Task_Name,Task_Nr,answer_column_number,answer_value,answer_value,answer_value,answerB_value,char1_value,char1_value,char2_value,char2_value,click_choice_frame_1,click_choice_frame_1,click_choice_frame_1,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_3,click_choice_Frame_3,click_choice_Frame_3,Condition_Id,copy_of_frec_3126,copy_of_questionB_value,current_answer,frec,frec_value,has_question_column_number,has_question_value,has_question_value,index_value,index_value,index_value,key_pressed_Frame_3,key_pressed_sentence,prac_line1_value,prac_line2_value,question_answer,question_column_number,question_value,question_value,question_value,questionB_value,reaction_time_frame_1,reaction_time_frame_1,reaction_time_frame_1,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_3,reaction_time_Frame_3,reaction_time_Frame_3,RT_sentence,sentence_line1_value,sentence_line2_value,sentence1_value,sentence1_value,sentence1_value,sentence1B_value,sentence2_column_nr,sentence2_value,sentence2B_value,sentenceA_line2_value,trial_end,trial_number,trial_start,word_high_value,word_high_value,word_low_value,word_low_value
1385640,1,1,block_1,1,instructions,1,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1385640,5,1,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",0,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",91778,La pared está manchada,de pintura verde.,"","","","",5,"","","",1752246574479,"",1752246482702,"","","",""
1385640,1,1,block_1,1,end_practice,3,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1385640,68,1,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1901,"","","","","","",5,"","","",1752246618191,"",1752246616291,"","","",""
1385640,1,1,block_1,1,outro,5,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1385640,3,2,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",1,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1793,El niño no quería,quedarse en casa.,"","","","",5,"","","",1752246578207,"",1752246576414,"","","",""
1385640,4,2,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2308,"","","","","","",5,"","","",1752246620799,"",1752246618492,"","","",""
1385640,4,3,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",-1,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1811,Cuando suene la sirena,saldrán por la puerta.,"","","","",5,"","","",1752246582143,"",1752246580333,"","","",""
1385640,16,3,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",0,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2306,"","","","","","",5,"","","",1752246623407,"",1752246621102,"","","",""
1385640,2,4,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",-1,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1892,Espero que este verano,sea algo más fresco.,"","","","",5,"","","",1752246584367,"",1752246582475,"","","",""
1385640,55,4,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1820,"","","","","","",5,"","","",1752246626935,"",1752246625115,"","","",""
1385640,1,5,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",0,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1878,No hemos llegado todavía,al parque de atracciones.,"","","","",5,"","","",1752246586519,"",1752246584641,"","","",""
1385640,10,5,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1513,"","","","","","",5,"","","",1752246628751,"",1752246627239,"","","",""
1385640,17,6,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1565,"","","","","","",5,"","","",1752246630615,"",1752246629051,"","","",""
1385640,83,7,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1637,"","","","","","",5,"","","",1752246632560,"",1752246630923,"","","",""
1385640,34,8,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1620,"","","","","","",5,"","","",1752246634448,"",1752246632827,"","","",""
