Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1142527,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1142527,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",0,60,1726493212251,5,"",1726493208818,""
1142527,1,50,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1726493236889,6,"",1726493235048,""
1142527,2,14,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1726493242289,7,"",1726493240236,""
1142527,3,3,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1726493247209,8,"",1726493245927,""
1142527,4,34,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1726493252273,9,"",1726493250739,""
1142527,5,60,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1726493256761,10,"",1726493255314,""
1142527,6,57,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1726493282377,11,"",1726493280501,""
1142527,7,22,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1726493287217,12,"",1726493285138,""
1142527,8,16,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1726493290889,13,"",1726493289525,""
1142527,9,19,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1726493294529,14,"",1726493293307,""
1142527,10,17,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1726493299153,15,"",1726493297622,""
1142527,11,5,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1726493320585,16,"",1726493318567,""
1142527,12,52,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1726493325058,17,"",1726493323124,""
