Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,128.0.0.0 Safari/537.36,true,"","",2024-09-16T13:43:39.107Z,2024-09-16 14:43:39+01,978482,955,50.73566716788619,group_1,1,true,1142527,1080,163.93442622951065,1920,session_1,1,7f58c59feafaa0d4d2e7cd8a6e337e25,2024-09-16T13:12:02.898Z,2024-09-16 14:12:00+01,009,4,4,Windows-PC,5.405333333333331,25.82703438044891,1080,1920
