Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1359561,1,34,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1749820368756,6,"",1749820365215,""
1359561,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1749820342028,5,"",1749820332161,""
1359561,1,42,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1749820751835,46,"",1749820748076,""
1359561,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1359561,2,12,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1749820758628,47,"",1749820754261,""
1359561,2,4,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1749820374116,7,"",1749820371960,""
1359561,3,35,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1749820378524,8,"",1749820376700,""
1359561,3,48,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1749820764395,48,"",1749820760748,""
1359561,4,19,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1749820382876,9,"",1749820380936,""
1359561,4,28,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1749820770259,49,"",1749820766584,""
1359561,5,22,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1749820388604,10,"",1749820386638,""
1359561,5,35,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1749820776883,50,"",1749820772469,""
1359561,6,20,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1749820798107,51,"",1749820794702,""
1359561,6,25,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1749820409004,11,"",1749820407353,""
1359561,7,45,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1749820806859,52,"",1749820800317,""
1359561,7,36,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1749820413380,12,"",1749820411705,""
1359561,8,50,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1749820814843,53,"",1749820811031,""
1359561,8,16,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1749820417268,13,"",1749820415771,""
1359561,9,6,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1749820823355,54,"",1749820818280,""
1359561,9,14,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1749820422508,14,"",1749820420534,""
1359561,10,4,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1749820829867,55,"",1749820826576,""
1359561,10,20,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1749820427020,15,"",1749820425304,""
1359561,11,18,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1749820476115,16,"",1749820473995,""
1359561,11,41,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1749820851828,56,"",1749820848164,""
1359561,12,51,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1749820858379,57,"",1749820854612,""
1359561,12,10,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1749820480396,17,"",1749820478569,""
1359561,13,9,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1749820482820,18,"",1749820482775,""
1359561,13,33,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1749820867515,58,"",1749820862964,""
1359561,14,16,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1749820874571,59,"",1749820870581,""
1359561,14,27,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1749820490484,19,"",1749820489181,""
1359561,15,2,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1749820494996,20,"",1749820492350,""
1359561,15,60,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1749820882268,60,"",1749820877084,""
1359561,16,32,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1749820977523,61,"",1749820974323,""
1359561,16,24,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1749820515604,21,"",1749820514144,""
1359561,17,29,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1749820984443,62,"",1749820980420,""
1359561,17,29,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1749820520435,22,"",1749820518071,""
1359561,18,3,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1749820523595,23,"",1749820522289,""
1359561,18,59,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1749820992227,63,"",1749820988220,""
1359561,19,9,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1749820999187,64,"",1749820994408,""
1359561,19,21,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1749820527181,24,"",1749820525767,""
1359561,20,8,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1749821006035,65,"",1749821001789,""
1359561,20,23,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1749820531155,25,"",1749820529913,""
1359561,21,17,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1749820551731,26,"",1749820549852,""
1359561,21,31,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1749821027051,66,"",1749821023655,""
