Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,Exp_Subject_Id,Rec_Session_Id,Session_Nr,variable_name,timestamp,value
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096275736,
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301294,334.29182171821594,240.91977928725768,1741096301041.3,0
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301309,474.54310059547424,82.13096672380475,1741096301273.8,0
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301344,311.9667112827301,35.50171731223523,1741096301308,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301374,293.87760162353516,35.805335514981984,1741096301342.2,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301413,288.3503198623657,41.87922034465092,1741096301375.3,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301438,288.7127161026001,41.16654355761031,1741096301408.6,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301472,181.92508220672607,31.97190969762668,1741096301441.4001,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301527,136.07795238494873,8.755822248861824,1741096301476.5,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301557,140.92423915863037,5.554024870966522,1741096301509,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301590,149.69892501831055,8.98832186846666,1741096301543.5,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301619,59.90328788757324,3.7819048384545555,1741096301576.7,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301661,50.60625076293945,12.976807070450045,1741096301641.9001,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301725,73.83592128753662,12.032077950491033,1741096301675.8,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301762,50.78423023223877,8.261391545685244,1741096301710.2,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301790,65.2517318725586,10.765391873641754,1741096301743.7,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301820,66.53695106506348,13.9032570744904,1741096301777.1,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301852,62.86425590515137,7.232930358027069,1741096301810.9001,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301881,60.74965000152588,5.7551547842966,1741096301875,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301961,50.750064849853516,7.858475698551662,1741096301910.7,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096301993,40.53049087524414,8.868001749817754,1741096301943,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096302027,37.65864372253418,5.070776334950622,1741096301977.3,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096302057,42.880940437316895,8.11363784360214,1741096302042.2,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096302118,63.78829479217529,6.04141826360998,1741096302076.2,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096302151,75.7176160812378,10.525765486166511,1741096302109.2,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096302190,59.93678569793701,4.841616455937776,1741096302175.3,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096302255,68.30224990844727,7.42088022366376,1741096302210.4001,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096302286,74.93534088134766,9.318359804825045,1741096302275.6,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096302355,81.06815814971924,8.58555511689522,1741096302342.3,1
1,22,block_1,1,sentence,2,1073871,1252249,1,gaze_data,1741096302419,70.94974517822266,6.800672504263865,1741096302377.4001,1
