Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-25T13:31:09.329Z,2025-06-25 15:31:09+02,1167877,407,group_1,1,1369561,144.92753623188216,session_1,1,5f4270d97d1ecf5479078e5a39db5096,2025-06-25T13:12:14.576Z,2025-06-25 15:12:12+02,5,5,5,Windows-PC,197.94170403587447,367.08249975176153,960,1707
