Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-30T13:14:28.206Z,2025-06-30 15:14:28+02,1170806,360,50.99439061664464,group_1,1,1374398,144.92753623188216,session_1,1,50a250974f6091322d588273437c56d7,2025-06-30T13:05:32.942Z,2025-06-30 15:05:30+02,17,8,8,Windows-PC,125.35576923076923,305.19983737863754,960,1707
