Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-30T17:14:01.151Z,2025-06-30 19:14:01+02,1170912,414,group_1,1,1374541,144.92753623188216,session_1,1,0503ec07f14781e289b9010a23582285,2025-06-30T16:59:03.363Z,2025-06-30 18:59:00+02,20,13,13,Windows-PC,88.13636363636363,257.369171611263,960,1707
