Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-25T14:18:34.099Z,2025-06-25 16:18:34+02,1167953,408,group_1,1,1369677,144.92753623188216,session_1,1,a9a58ef1c61fa9a7c622aa5219a42bfc,2025-06-25T14:03:07.794Z,2025-06-25 16:03:05+02,6,6,6,Windows-PC,111.85,287.72200076153763,960,1707
