Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1346496,1,20,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748344943884,46,"",1748344941810,""
1346496,1,31,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748344592196,6,"",1748344588014,""
1346496,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1748344566253,5,"",1748344562470,""
1346496,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1346496,2,44,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748344948364,47,"",1748344946054,""
1346496,2,2,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1748344596188,7,"",1748344594735,""
1346496,3,13,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748344952172,48,"",1748344950471,""
1346496,3,21,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748344599388,8,"",1748344598360,""
1346496,4,32,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748344956100,49,"",1748344953890,""
1346496,4,38,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748344601629,9,"",1748344601530,""
1346496,5,12,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748344615596,10,"",1748344612941,""
1346496,5,58,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748344960028,50,"",1748344958119,""
1346496,6,29,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748344661853,11,"",1748344660849,""
1346496,6,34,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748344979756,51,"",1748344978312,""
1346496,7,38,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1748344984237,52,"",1748344981573,""
1346496,7,40,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748344665028,12,"",1748344663770,""
1346496,8,9,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1748344988388,53,"",1748344986506,""
1346496,8,10,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1748344668044,13,"",1748344666824,""
1346496,9,16,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1748344991989,54,"",1748344990222,""
1346496,9,34,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748344671013,14,"",1748344670030,""
1346496,10,24,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1748344674085,15,"",1748344673267,""
1346496,10,46,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1748344996053,55,"",1748344994354,""
1346496,11,39,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1748344692965,16,"",1748344691975,""
