Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,age,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603_2f51,copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603,copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db,copy_of_copy_of_Frequency_92be_98d3,copy_of_copy_of_trial_number,copy_of_Frequency_92be,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,gender,P1_end,P1_start,P2_end,P2_start,P3_end,P3_start,P4_end,P4_start,P5_end,P5_start,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1258031,1,1,block_1,1,instructions,1,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","",5.841121495327102,"","","","",1,"",60,"",1741718045223,6,"",1741718041179,""
1258031,1,1,block_2,2,Provo_ID11,2,"","","","",1,"",high,"","","","","","","","","","","",1741718146436,1741718142533,1741718148987,1741718146449,1741718152500,1741718148988,1741718158284,1741718152514,1741718160348,true,"","","","","","",0,"","","","",8,"","",""
1258031,1,1,block_2,2,Provo_ID2,4,"","","","",1,"","","","","",high,"","","","","","","",1741718314196,1741718310559,1741718318195,1741718314210,1741718323582,1741718318208,1741718327979,1741718323590,1741718329534,true,"","","","","","",0,"","","","",10,"","",""
1258031,1,1,block_2,2,Provo_ID12,1,"","","","",1,high,"","","","","","","","","","","","",1741718088396,1741718078008,1741718100571,1741718088409,1741718106581,1741718100572,1741718111534,1741718106587,"","","","","","","","",1,"","","","",7,"","",""
1258031,1,1,block_2,2,Provo_ID7,3,"","","","",1,"","",high,"","","","","","","","","","",1741718266401,1741718261665,1741718269844,1741718266404,1741718275878,1741718269848,1741718279738,1741718275880,1741718280350,true,"","","","","","",1,"","","","",9,"","",""
1258031,1,1,block_2,2,Provo_ID3,5,"","","","",1,"","","",high,"","","","","","","","","",1741718363034,1741718359135,1741718365908,1741718363035,1741718370190,1741718365918,1741718374333,1741718370200,1741718377157,true,"","","","","","",0,"","","","",11,"","",""
1258031,1,1,block_3,3,Questions,1,"",20,"","",1,"","","","","","","",40,"","","","",female,"","","","","","","","","","",13,"","","","","","","","","","","","","",""
