Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,age,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603_2f51,copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603,copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db,copy_of_copy_of_Frequency_92be_98d3,copy_of_copy_of_trial_number,copy_of_Frequency_92be,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,gender,P1_end,P1_start,P2_end,P2_start,P3_end,P3_start,P4_end,P4_start,P5_end,P5_start,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1257394,1,1,block_1,1,instructions,1,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","",5.116822429906542,"","","","",1,"",60,"",1741635364943,6,"",1741635358980,""
1257394,1,1,block_2,2,Provo_ID2,1,"","","","",1,"","","","","",high,"","","","","","","",1741635410855,1741635406112,1741635415321,1741635410862,1741635420746,1741635415328,1741635426567,1741635420764,1741635428016,true,"","","","","","",0,"","","","",7,"","",""
1257394,1,1,block_2,2,Provo_ID12,2,"","","","",1,high,"","","","","","","","","","","","",1741635469111,1741635465660,1741635474345,1741635469112,1741635478671,1741635474360,1741635483155,1741635478676,"","","","","","","","",1,"","","","",8,"","",""
1257394,1,1,block_2,2,Provo_ID3,3,"","","","",1,"","","",high,"","","","","","","","","",1741635524774,1741635520310,1741635528290,1741635524775,1741635532812,1741635528293,1741635536691,1741635532825,1741635540305,true,"","","","","","",0,"","","","",9,"","",""
1257394,1,1,block_2,2,Provo_ID7,4,"","","","",1,"","",high,"","","","","","","","","","",1741635577743,1741635572273,1741635581493,1741635577757,1741635585004,1741635581507,1741635590711,1741635585006,1741635592276,true,"","","","","","",1,"","","","",10,"","",""
1257394,1,1,block_2,2,Provo_ID11,5,"","","","",1,"",high,"","","","","","","","","","","",1741635639345,1741635634422,1741635643236,1741635639355,1741635649201,1741635643239,1741635654782,1741635649204,1741635659365,true,"","","","","","",0,"","","","",11,"","",""
1257394,1,1,block_3,3,Questions,1,"",21,"","",1,"","","","","","","",60,"","","","",Male,"","","","","","","","","","",13 inches,"","","","","","","","","","","","","",""
