Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-30T14:36:54.715Z,2025-06-30 16:36:54+02,1170860,361,50.94243504916872,group_1,1,1374464,144.92753623188216,session_1,1,c3fce2e0c3b68fe6ba0742f52b412abb,2025-06-30T14:20:27.863Z,2025-06-30 16:20:25+02,19,9,9,Windows-PC,67.13917525773195,224.80781302080246,960,1707
