** CONVERTED FROM C:\Users\Martin\Documents\R\WebEye\results\100_2024_06_06_17_43\100_2024_06_06_17_43.EDF using edfapi 4.4.1 Win32  EyeLink Dataviewer Subcomponent Mar 19 2024 on Thu Jun 06 17:51:42 2024
** DATE: Thu Jun  6 08:01:50 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.09 Nov 17 2015
** CAMERA: Eyelink GL Version 1.2 Sensor=AI7
** SERIAL NUMBER: CLG-BCC17
** CAMERA_CONFIG: BCC17200.SCD
** RECORDED BY lab_demo.py
**

MSG	542432 DISPLAY_COORDS  0 0 1919 1079
INPUT	555604	127
INPUT	565153	127
INPUT	588464	127
INPUT	601532	127
MSG	612366 !CAL 
>>>>>>> CALIBRATION (HV9,P-CR) FOR RIGHT: <<<<<<<<<
MSG	612366 !CAL Calibration points:  
MSG	612366 !CAL -25.5, -41.9        -0,    143   
MSG	612366 !CAL -25.8, -52.4        -0,  -2052   
MSG	612366 !CAL -26.1, -31.4        -0,   2257   
MSG	612366 !CAL -49.8, -41.8     -4089,    143   
MSG	612366 !CAL -2.8, -39.9      4089,    143   
MSG	612366 !CAL -49.4, -51.8     -4166,  -2052   
MSG	612366 !CAL -2.4, -50.9      4166,  -2052   
MSG	612366 !CAL -49.5, -32.3     -4015,   2257   
MSG	612366 !CAL -3.8, -29.8      4015,   2257   
MSG	612366 !CAL  0.0,  0.0         0,      0   
MSG	612366 !CAL eye check box: (L,R,T,B)
	  -55     5   -58     5
MSG	612366 !CAL href cal range: (L,R,T,B)
	-6249  6249 -3130  3335
MSG	612366 !CAL Cal coeff:(X=a+bx+cy+dxx+eyy,Y=f+gx+goaly+ixx+jyy)
     -0  174.55  2.6217  0.23201  0.62709 
   142.51 -8.7959  205.78 -0.40262 -0.45249
MSG	612366 !CAL Prenormalize: offx, offy = -25.546 -41.925
MSG	612366 !CAL Quadrant center: centx, centy = 
  -2.8422e-14  142.51
MSG	612366 !CAL Corner correction:
  -2.0561e-05, -1.099e-05 
   1.6918e-06, -1.2019e-05 
   6.1738e-06, -2.5754e-05 
  -1.7844e-06,  7.1314e-06 
MSG	612366 !CAL Gains: cx:184.998 lx:170.033 rx:204.462
MSG	612366 !CAL Gains: cy:181.206 ty:203.809 by:180.220
MSG	612366 !CAL Resolution (upd) at screen center: X=1.4, Y=1.4
MSG	612366 !CAL Gain Change Proportion: X: 0.202 Y: 0.131
MSG	612366 !CAL Gain Ratio (Gy/Gx) = 0.979
MSG	612366 !CAL Bad Y/X gain ratio: 0.979 
MSG	612366 !CAL PCR gain ratio(x,y) = 2.634, 2.146
MSG	612366 !CAL CR gain match(x,y) = 1.010, 1.010
MSG	612366 !CAL Slip rotation correction OFF
MSG	612366 !CAL CALIBRATION HV9 R RIGHT   GOOD 
INPUT	614365	127
MSG	628018 !CAL VALIDATION HV9 R RIGHT GOOD ERROR 0.67 avg. 0.95 max  OFFSET 0.65 deg. -33.2,14.7 pix.
MSG	628018 VALIDATE R 4POINT 0 RIGHT  at 960,540  OFFSET 0.95 deg.  -48.2,21.8 pix.
MSG	628018 VALIDATE R 4POINT 1 RIGHT  at 960,92  OFFSET 0.39 deg.  -21.6,3.5 pix.
MSG	628018 VALIDATE R 4POINT 2 RIGHT  at 960,987  OFFSET 0.31 deg.  -15.4,7.8 pix.
MSG	628018 VALIDATE R 4POINT 3 RIGHT  at 115,540  OFFSET 0.66 deg.  -28.3,23.5 pix.
MSG	628018 VALIDATE R 4POINT 4 RIGHT  at 1804,540  OFFSET 0.20 deg.  -4.5,-10.0 pix.
MSG	628018 VALIDATE R 4POINT 5 RIGHT  at 216,145  OFFSET 0.47 deg.  -25.2,6.9 pix.
MSG	628018 VALIDATE R 4POINT 6 RIGHT  at 1703,145  OFFSET 0.31 deg.  -13.6,10.8 pix.
MSG	628018 VALIDATE R 4POINT 7 RIGHT  at 216,934  OFFSET 0.69 deg.  -34.5,16.8 pix.
MSG	628018 VALIDATE R 4POINT 8 RIGHT  at 1703,934  OFFSET 0.12 deg.  -4.6,4.8 pix.
INPUT	639289	127
MSG	639327 RECCFG CR 1000 2 1 R
MSG	639327 ELCLCFG MTABLER
MSG	639327 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	639327 THRESHOLDS R 81 217
MSG	639327 ELCL_WINDOW_SIZES 176 188 0 0
MSG	639327 CAMERA_LENS_FOCAL_LENGTH 38.00 
MSG	639327 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	639327 ELCL_PROC CENTROID (3)
MSG	639327 ELCL_PCR_PARAM 5 3.0
START	639328 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2	INPUT
INPUT	639328	127
MSG	639328 !MODE RECORD CR 1000 2 1 R

639328	  903.4	  541.5	 1063.0	  127.0	...
639329	  903.4	  541.9	 1062.0	  127.0	...
639330	  903.4	  542.2	 1061.0	  127.0	...
639331	  903.4	  542.1	 1061.0	  127.0	...
639332	  903.8	  541.9	 1061.0	  127.0	...
639333	  904.2	  542.0	 1060.0	  127.0	...
639334	  904.6	  542.2	 1058.0	  127.0	...
SFIX R   639335
639335	  904.7	  542.4	 1058.0	  127.0	...
639336	  904.8	  542.4	 1057.0	  127.0	...
639337	  904.5	  541.9	 1057.0	  127.0	...
639338	  904.1	  541.4	 1055.0	  127.0	...
639339	  903.8	  540.9	 1054.0	  127.0	...
639340	  903.8	  540.9	 1053.0	  127.0	...
639341	  903.8	  541.8	 1054.0	  127.0	...
639342	  903.8	  542.7	 1053.0	  127.0	...
639343	  904.1	  542.6	 1052.0	  127.0	...
639344	  904.3	  541.3	 1050.0	  127.0	...
639345	  904.1	  540.0	 1048.0	  127.0	...
639346	  903.8	  539.8	 1047.0	  127.0	...
639347	  903.4	  539.8	 1046.0	  127.0	...
639348	  903.2	  539.8	 1044.0	  127.0	...
639349	  902.9	  539.7	 1043.0	  127.0	...
639350	  902.6	  539.6	 1042.0	  127.0	...
639351	  902.5	  539.4	 1041.0	  127.0	...
639352	  903.2	  539.3	 1041.0	  127.0	...
639353	  903.9	  539.9	 1040.0	  127.0	...
639354	  904.5	  540.6	 1040.0	  127.0	...
639355	  904.3	  540.9	 1039.0	  127.0	...
639356	  904.0	  540.1	 1039.0	  127.0	...
639357	  903.4	  539.3	 1039.0	  127.0	...
639358	  902.8	  538.9	 1039.0	  127.0	...
639359	  902.3	  538.8	 1039.0	  127.0	...
639360	  902.3	  538.8	 1038.0	  127.0	...
639361	  902.3	  538.9	 1037.0	  127.0	...
639362	  902.3	  538.9	 1035.0	  127.0	...
639363	  902.4	  538.7	 1033.0	  127.0	...
639364	  902.6	  538.5	 1031.0	  127.0	...
639365	  902.9	  537.6	 1031.0	  127.0	...
639366	  903.3	  537.0	 1031.0	  127.0	...
639367	  903.7	  536.2	 1031.0	  127.0	...
639368	  904.1	  536.0	 1031.0	  127.0	...
639369	  903.0	  536.6	 1030.0	  127.0	...
639370	  901.9	  537.9	 1029.0	  127.0	...
639371	  902.1	  539.1	 1028.0	  127.0	...
639372	  904.0	  539.5	 1027.0	  127.0	...
639373	  905.9	  539.5	 1026.0	  127.0	...
639374	  906.3	  539.5	 1025.0	  127.0	...
639375	  906.1	  539.3	 1025.0	  127.0	...
639376	  905.6	  539.1	 1025.0	  127.0	...
639377	  905.1	  538.9	 1025.0	  127.0	...
639378	  904.6	  539.0	 1025.0	  127.0	...
639379	  904.2	  539.1	 1025.0	  127.0	...
639380	  904.1	  539.2	 1024.0	  127.0	...
639381	  904.4	  538.6	 1024.0	  127.0	...
639382	  904.7	  538.1	 1023.0	  127.0	...
639383	  904.9	  538.0	 1022.0	  127.0	...
639384	  904.5	  538.7	 1022.0	  127.0	...
639385	  904.2	  539.5	 1022.0	  127.0	...
639386	  904.0	  539.9	 1021.0	  127.0	...
639387	  904.0	  540.0	 1021.0	  127.0	...
639388	  904.1	  540.4	 1021.0	  127.0	...
639389	  904.2	  540.8	 1021.0	  127.0	...
639390	  904.2	  540.6	 1021.0	  127.0	...
639391	  904.2	  540.1	 1020.0	  127.0	...
639392	  904.2	  539.3	 1021.0	  127.0	...
639393	  904.2	  539.1	 1021.0	  127.0	...
639394	  904.2	  539.0	 1021.0	  127.0	...
639395	  904.2	  540.0	 1021.0	  127.0	...
639396	  903.9	  540.9	 1020.0	  127.0	...
639397	  903.7	  540.9	 1019.0	  127.0	...
639398	  903.6	  540.2	 1017.0	  127.0	...
639399	  903.8	  539.5	 1015.0	  127.0	...
639400	  904.2	  539.5	 1013.0	  127.0	...
639401	  904.6	  539.1	 1013.0	  127.0	...
639402	  904.8	  538.7	 1014.0	  127.0	...
639403	  904.7	  538.6	 1014.0	  127.0	...
639404	  904.4	  538.9	 1013.0	  127.0	...
639405	  904.4	  539.2	 1012.0	  127.0	...
639406	  904.8	  539.0	 1011.0	  127.0	...
639407	  905.7	  538.7	 1011.0	  127.0	...
639408	  906.6	  538.4	 1010.0	  127.0	...
639409	  907.2	  538.5	 1010.0	  127.0	...
639410	  907.4	  538.8	 1009.0	  127.0	...
639411	  907.7	  538.9	 1009.0	  127.0	...
639412	  907.9	  538.6	 1009.0	  127.0	...
639413	  907.3	  537.8	 1008.0	  127.0	...
639414	  907.0	  537.2	 1007.0	  127.0	...
639415	  906.6	  536.8	 1007.0	  127.0	...
639416	  906.2	  536.8	 1006.0	  127.0	...
639417	  905.3	  536.8	 1006.0	  127.0	...
639418	  904.3	  536.9	 1006.0	  127.0	...
639419	  904.5	  536.9	 1005.0	  127.0	...
639420	  905.0	  537.3	 1005.0	  127.0	...
639421	  906.2	  538.5	 1005.0	  127.0	...
639422	  907.1	  539.6	 1005.0	  127.0	...
639423	  907.7	  539.6	 1006.0	  127.0	...
