Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1326069,1,39,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1747139400966,66,"",1747139399216,""
1326069,1,2,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1747138643670,6,"",1747138639992,""
1326069,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1747138614103,5,"",1747138606308,""
1326069,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1326069,2,35,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1747139405094,67,"",1747139403337,""
1326069,2,7,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1747138649406,7,"",1747138646167,""
1326069,3,26,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1747138655239,8,"",1747138652131,""
1326069,3,23,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1747139409103,68,"",1747139407355,""
1326069,4,48,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1747138661022,9,"",1747138658015,""
1326069,4,4,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1747139411974,69,"",1747139411155,""
1326069,5,47,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1747138666926,10,"",1747138663179,""
1326069,5,29,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1747139415390,70,"",1747139413991,""
1326069,6,26,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1747139435470,71,"",1747139434336,""
1326069,6,21,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1747138688839,11,"",1747138685257,""
1326069,7,3,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1747138693063,12,"",1747138691075,""
1326069,7,38,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1747139438814,72,"",1747139437433,""
1326069,8,25,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1747139442022,73,"",1747139440839,""
1326069,8,16,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1747138701063,13,"",1747138696905,""
1326069,9,18,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1747139445503,74,"",1747139444232,""
1326069,9,6,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1747138706238,14,"",1747138703216,""
1326069,10,30,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1747139448902,75,"",1747139447544,""
1326069,10,40,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1747138712079,15,"",1747138709216,""
1326069,11,57,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1747138814838,16,"",1747138811233,""
1326069,11,19,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1747139501318,76,"",1747139499807,""
1326069,12,13,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1747138820679,17,"",1747138817767,""
1326069,12,16,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1747139504238,77,"",1747139503200,""
1326069,13,40,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1747139507263,78,"",1747139506303,""
1326069,13,35,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1747138825864,18,"",1747138823712,""
1326069,14,25,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1747138831438,19,"",1747138828475,""
1326069,14,1,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1747139510015,79,"",1747139508801,""
1326069,15,10,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1747139513215,80,"",1747139512079,""
