Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,age,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603_2f51,copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603,copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db,copy_of_copy_of_Frequency_92be_98d3,copy_of_copy_of_trial_number,copy_of_Frequency_92be,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,gender,P1_end,P1_start,P2_end,P2_start,P3_end,P3_start,P4_end,P4_start,P5_end,P5_start,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1257085,1,1,block_1,1,instructions,1,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","",5.128504672897197,"","","","",1,"",30,"",1741607621519,6,"",1741607616752,""
1257085,1,1,block_2,2,Provo_ID2,1,"","","","",1,"","","","","",high,"","","","","","","",1741607658946,1741607654785,1741607662773,1741607658958,1741607668139,1741607662784,1741607674746,1741607668151,1741607677305,true,"","","","","","",0,"","","","",7,"","",""
1257085,1,1,block_2,2,Provo_ID3,2,"","","","",1,"","","",high,"","","","","","","","","",1741607717144,1741607712634,1741607720673,1741607717152,1741607725119,1741607720684,1741607728833,1741607725134,1741607733204,true,"","","","","","",1,"","","","",8,"","",""
1257085,1,1,block_2,2,Provo_ID12,3,"","","","",1,high,"","","","","","","","","","","","",1741607777079,1741607771516,1741607784383,1741607777083,1741607790308,1741607784384,1741607793481,1741607790318,"","","","","","","","",1,"","","","",9,"","",""
1257085,1,1,block_2,2,Provo_ID7,4,"","","","",1,"","",high,"","","","","","","","","","",1741607827018,1741607823999,1741607834981,1741607827034,1741607839028,1741607834983,1741607844009,1741607839032,1741607845807,true,"","","","","","",1,"","","","",10,"","",""
1257085,1,1,block_2,2,Provo_ID11,5,"","","","",1,"",high,"","","","","","","","","","","",1741607881152,1741607876916,1741607883639,1741607881165,1741607886298,1741607883648,1741607891712,1741607886298,1741607893958,true,"","","","","","",0,"","","","",11,"","",""
1257085,1,1,block_3,3,Questions,1,"",20,"","",1,"","","","","","","",30,"","","","",Female,"","","","","","","","","","",13.6,"","","","","","","","","","","","","",""
