"","sub","item","Freq","word_num","wordID","target","FFD","SFD","GD","TVT","corpus","freq","zipf","word_length"
"4011",956745,16,"high",7,"be","No",466.90014648437,466.90014648437,466.90014648437,1207.60009765624,"Frequency corpus",1283610,6.8,2
"4012",956745,16,"high",8,"better","No",NA,NA,NA,230.80004882813,"Frequency corpus",117098,5.76,6
"4013",956745,16,"high",9,"protected.","No",163.80004882812,163.80004882812,163.80004882812,298.80004882812,"Frequency corpus",4374,4.34,10
"4014",956745,47,"low",6,"attracted","No",NA,NA,NA,500.09985351562,"Frequency corpus",2597,4.11,9
"4015",956745,47,"low",8,"tourists","No",NA,NA,NA,101.40014648438,"Frequency corpus",3245,4.21,8
"4016",956745,47,"low",11,"low","No",NA,NA,NA,264.90014648437,"Frequency corpus",26261,5.12,3
"4017",956745,49,"low",4,"the","No",231.60009765625,231.60009765625,231.60009765625,231.60009765625,"Frequency corpus",9418422,7.67,3
"4018",956745,49,"low",5,"brawl","Yes",90.5,NA,519.400146484375,519.400146484375,"Frequency corpus",209,3.02,5
"4019",956745,49,"low",9,"bar,","No",833.2998046875,833.2998046875,833.2998046875,994.69970703125,"Frequency corpus",11216,4.75,4
"4020",956745,49,"low",11,"police","No",NA,NA,NA,134.80004882812,"Frequency corpus",64109,5.5,6
"4021",956745,49,"low",12,"was","No",495.7998046875,495.7998046875,495.7998046875,693.2998046875,"Frequency corpus",1509144,6.87,3
"4022",956745,50,"low",10,"for","No",NA,NA,NA,664.80004882813,"Frequency corpus",1706951,6.93,3
"4023",956745,50,"low",11,"the","No",NA,NA,NA,202.5,"Frequency corpus",9418422,7.67,3
"4024",956745,50,"low",12,"economy","No",101.5,101.5,101.5,676.60009765624,"Frequency corpus",28967,5.16,7
"4025",956745,35,"low",1,"The","No",230.89990234375,230.89990234375,230.89990234375,230.89990234375,"Frequency corpus",9418422,7.67,3
"4026",956745,35,"low",7,"smile","No",372,372,372,372,"Frequency corpus",10393,4.71,5
"4027",956745,35,"low",10,"face","No",366.90014648438,366.90014648438,366.90014648438,637.300292968741,"Frequency corpus",55804,5.44,4
"4028",956745,35,"low",11,"at","No",298.89990234375,298.89990234375,298.89990234375,298.89990234375,"Frequency corpus",984810,6.69,2
"4029",956745,18,"high",9,"shades","No",468.699951171875,NA,604.299804687495,604.299804687495,"Frequency corpus",1142,3.75,6
"4030",956745,18,"high",10,"of","No",197.7001953125,197.7001953125,197.7001953125,197.7001953125,"Frequency corpus",3779783,7.27,2
"4031",956745,18,"high",12,"nearby","No",NA,NA,NA,202.5,"Frequency corpus",3548,4.25,6
"4032",956745,18,"high",13,"forest.","No",542.7998046875,NA,806.79980468748,806.79980468748,"Frequency corpus",9388,4.67,7
"4033",956745,2,"high",4,"recognisable","No",NA,NA,NA,163.60009765625,"Frequency corpus",664,3.52,12
"4034",956745,2,"high",7,"green","Yes",NA,NA,NA,665.199951171875,"Frequency corpus",33158,5.22,5
"4035",956745,2,"high",8,"fence","No",254.10009765626,254.10009765626,254.10009765626,254.10009765626,"Frequency corpus",4074,4.31,5
"4036",956745,2,"high",11,"windows.","No",297.89990234376,NA,703.30004882813,703.30004882813,"Frequency corpus",8694,4.64,8
"4037",956745,58,"low",12,"house","No",163.5,NA,298,298,"Frequency corpus",135288,5.83,5
"4038",956745,25,"high",12,"everyday","No",567.300048828125,567.300048828125,567.300048828125,567.300048828125,"Frequency corpus",2459,4.09,8
"4039",956745,51,"low",8,"careful","No",269.300048828125,NA,1467.69995117188,2437.39990234375,"Frequency corpus",14069,4.84,7
"4040",956745,51,"low",10,"the","No",NA,NA,NA,963.5998535156,"Frequency corpus",9418422,7.67,3
"4041",956745,51,"low",11,"paperwork","No",129.7998046875,129.7998046875,129.7998046875,2489.2998046875,"Frequency corpus",2237,4.05,9
"4042",956745,11,"high",6,"sleep","No",502.099853515625,502.099853515625,502.099853515625,502.099853515625,"Frequency corpus",17715,4.94,5
"4043",956745,11,"high",10,"toy","No",129.89990234375,129.89990234375,129.89990234375,756.69995117187,"Frequency corpus",4987,4.39,3
"4044",956745,11,"high",13,"her.","No",332.5,332.5,332.5,332.5,"Frequency corpus",355000,6.25,4
"4045",956745,21,"high",9,"necessary","No",NA,NA,NA,930.19995117188,"Frequency corpus",7193,4.55,9
"4046",956745,21,"high",10,"to","No",NA,NA,NA,203.09985351562,"Frequency corpus",5327272,7.42,2
"4047",956745,21,"high",13,"road.","No",101.199951171875,101.199951171875,101.199951171875,989.500000000024,"Frequency corpus",38433,5.28,5
"4048",956745,56,"low",13,"tree","No",271.5,271.5,271.5,271.5,"Frequency corpus",18042,4.95,4
"4049",956745,52,"low",14,"field","No",399.599853515625,399.599853515625,399.599853515625,399.599853515625,"Frequency corpus",16714,4.92,5
"4050",956745,52,"low",15,"experiment.","No",529.600097656255,529.600097656255,529.600097656255,529.600097656255,"Frequency corpus",4476,4.35,11
"4051",956745,41,"low",13,"time.","No",197.599853515625,NA,1066.80004882812,1066.80004882812,"Frequency corpus",451369,6.35,5
"4052",956745,14,"high",4,"the","No",234.89990234375,234.89990234375,234.89990234375,234.89990234375,"Frequency corpus",9418422,7.67,3
"4053",956745,14,"high",5,"warm","Yes",135.5,135.5,135.5,135.5,"Frequency corpus",16826,4.92,4
"4054",956745,14,"high",6,"reception","No",197.60009765625,197.60009765625,197.60009765625,197.60009765625,"Frequency corpus",5012,4.4,9
"4055",956745,27,"high",5,"looking","No",155.7001953125,155.7001953125,155.7001953125,155.7001953125,"Frequency corpus",141942,5.85,7
"4056",956745,27,"high",10,"table","Yes",197.39990234375,197.39990234375,197.39990234375,197.39990234375,"Frequency corpus",25504,5.1,5
"4057",956745,27,"high",11,"for","No",265.2001953125,NA,400.80004882813,598.10009765626,"Frequency corpus",1706951,6.93,3
"4058",956745,27,"high",13,"living","No",NA,NA,NA,236.80004882812,"Frequency corpus",41310,5.31,6
"4059",956745,27,"high",14,"room.","No",101.19995117188,101.19995117188,101.19995117188,664.399902343759,"Frequency corpus",79926,5.6,5
"4060",956745,29,"high",8,"closed","No",NA,NA,NA,1234.89990234376,"Frequency corpus",9941,4.69,6
"4061",956745,29,"high",9,"due","No",NA,NA,NA,332.30004882813,"Frequency corpus",12457,4.79,3
"4062",956745,29,"high",12,"ongoing","No",NA,NA,NA,589.99975585939,"Frequency corpus",2164,4.03,7
"4063",956745,29,"high",13,"renovations.","No",197.300048828125,197.300048828125,197.300048828125,433.399902343755,"Frequency corpus",455,3.35,12
"4064",956745,15,"high",10,"snowfall","No",197.5,NA,366.39990234374,366.39990234374,"Frequency corpus",227,3.05,8
"4065",956745,45,"low",11,"more","No",630.800048828125,NA,1193.39990234376,1193.39990234376,"Frequency corpus",419530,6.32,4
"4066",956745,45,"low",12,"family","No",135.5,135.5,135.5,135.5,"Frequency corpus",97165,5.68,6
"4067",956745,45,"low",13,"houses","No",231.40014648437,231.40014648437,231.40014648437,231.40014648437,"Frequency corpus",15344,4.88,6
"4068",956745,10,"high",5,"quiet","Yes",100.89990234375,NA,602.999755859375,602.999755859375,"Frequency corpus",14487,4.86,5
"4069",956745,10,"high",6,"forest","No",201.30004882813,201.30004882813,201.30004882813,1102.59985351563,"Frequency corpus",9388,4.67,6
"4071",956745,12,"high",9,"teacher","No",95.59985351563,NA,1032.39990234375,1032.39990234375,"Frequency corpus",9542,4.68,7
"4072",956745,40,"low",4,"struggled","No",191.300048828125,191.300048828125,191.300048828125,293.000000000005,"Frequency corpus",2901,4.16,9
"4073",956745,40,"low",5,"to","No",563.399902343755,563.399902343755,563.399902343755,664.599853515625,"Frequency corpus",5327272,7.42,2
"4074",956745,40,"low",6,"put","No",392.5,392.5,392.5,392.5,"Frequency corpus",195594,5.99,3
"4075",956745,40,"low",9,"suitcase","No",236.19995117187,NA,1036.69995117188,1036.69995117188,"Frequency corpus",1225,3.78,8
"4076",956745,40,"low",10,"in","No",231.09985351563,231.09985351563,231.09985351563,231.09985351563,"Frequency corpus",2950040,7.17,2
"4077",956745,31,"low",8,"museum","No",333.09985351562,NA,998.69995117188,1263.89990234375,"Frequency corpus",7902,4.59,6
"4078",956745,31,"low",9,"of","No",168.80004882812,NA,664.60009765624,664.60009765624,"Frequency corpus",3779783,7.27,2
"4079",956745,31,"low",10,"contemporary","No",NA,NA,NA,400.19995117187,"Frequency corpus",3416,4.23,12
"4080",956745,31,"low",11,"art.","No",363.600097656259,363.600097656259,363.600097656259,961.5,"Frequency corpus",28247,5.15,4
"4081",956745,19,"high",4,"performance","No",535.5,535.5,535.5,535.5,"Frequency corpus",18899,4.97,11
"4082",956745,17,"high",4,"market","Yes",632.199951171875,632.199951171875,632.199951171875,632.199951171875,"Frequency corpus",33772,5.22,6
"4083",956745,17,"high",8,"of","No",399.80004882812,399.80004882812,399.80004882812,399.80004882812,"Frequency corpus",3779783,7.27,2
"4084",956745,17,"high",11,"centre.","No",101.39990234374,101.39990234374,101.39990234374,101.39990234374,"Frequency corpus",30957,5.19,7
"4085",956745,43,"low",7,"wavy","Yes",169.10009765625,NA,868.700195312495,1364.10034179687,"Frequency corpus",269,3.13,4
"4086",956745,43,"low",8,"hair","No",134.30004882812,134.30004882812,134.30004882812,1400.59985351569,"Frequency corpus",21445,5.03,4
"4088",956745,37,"low",6,"prudent","Yes",692.500000000005,NA,1986.40014648438,1986.40014648438,"Frequency corpus",252,3.1,7
"4089",956745,37,"low",7,"use","No",201.30004882812,201.30004882812,201.30004882812,201.30004882812,"Frequency corpus",74133,5.57,3
"4090",956745,37,"low",10,"money.","No",174.80004882813,174.80004882813,174.80004882813,174.80004882813,"Frequency corpus",138993,5.84,6
"4091",956745,30,"high",4,"lacke","No",272.400146484375,NA,638.500000000005,638.500000000005,"Frequency corpus",NA,NA,5
"4092",956745,30,"high",5,"quality","Yes",135.30004882813,135.30004882813,135.30004882813,603.50024414063,"Frequency corpus",20497,5.01,7
"4093",956745,30,"high",6,"needed","No",137.69995117188,137.69995117188,137.69995117188,137.69995117188,"Frequency corpus",28064,5.14,6
"4094",956745,30,"high",10,"good","No",467.30004882813,467.30004882813,467.30004882813,467.30004882813,"Frequency corpus",454018,6.35,4
"4095",956745,30,"high",11,"contract.","No",564.30004882813,564.30004882813,564.30004882813,564.30004882813,"Frequency corpus",6338,4.5,9
"4096",956745,55,"low",5,"forgotten","No",466.400146484375,NA,1028.90014648438,1028.90014648438,"Frequency corpus",6580,4.51,9
"4097",956745,55,"low",7,"purse","Yes",101.69995117188,101.69995117188,101.69995117188,772.59985351562,"Frequency corpus",1684,3.92,5
"4098",956745,55,"low",8,"when","No",203.30004882812,203.30004882812,203.30004882812,203.30004882812,"Frequency corpus",439946,6.34,4
"4099",956745,55,"low",9,"she","No",173.39990234374,173.39990234374,173.39990234374,173.39990234374,"Frequency corpus",524565,6.42,3
"4100",956745,59,"low",4,"lecture","Yes",NA,NA,NA,134.699951171875,"Frequency corpus",1101,3.74,7
"4101",956745,59,"low",7,"student","No",NA,NA,NA,534.5,"Frequency corpus",8117,4.61,7
"4102",956745,59,"low",10,"to","No",NA,NA,NA,135,"Frequency corpus",5327272,7.42,2
"4103",956745,59,"low",11,"go","No",106.900146484375,106.900146484375,106.900146484375,270.800048828115,"Frequency corpus",540766,6.43,2
"4104",956745,59,"low",12,"home.","No",169.39990234376,NA,501.29956054688,501.29956054688,"Frequency corpus",146371,5.86,5
"4105",956745,48,"low",7,"heist","Yes",432.69995117187,432.69995117187,432.69995117187,925.099853515629,"Frequency corpus",103,2.71,5
"4106",956745,48,"low",10,"remain","No",168.5,NA,703.69995117187,703.69995117187,"Frequency corpus",9284,4.66,6
"4107",956745,48,"low",11,"unsolved.","No",202.5,NA,483.79980468749,483.79980468749,"Frequency corpus",351,3.24,9
"4108",956745,38,"low",4,"concerned","No",NA,NA,NA,530.59985351563,"Frequency corpus",17041,4.93,9
"4109",956745,38,"low",7,"rapid","Yes",731.5,731.5,731.5,832.40014648437,"Frequency corpus",1524,3.88,5
"4110",956745,38,"low",10,"tourism","No",197.39990234376,NA,461.89990234376,461.89990234376,"Frequency corpus",2397,4.08,7
"4111",956745,22,"high",4,"trainees","No",135.300048828125,135.300048828125,135.300048828125,135.300048828125,"Frequency corpus",608,3.48,8
"4112",956745,22,"high",5,"could","No",562.699951171875,562.699951171875,562.699951171875,562.699951171875,"Frequency corpus",375249,6.27,5
"4113",956745,22,"high",8,"the","No",NA,NA,NA,101.69995117188,"Frequency corpus",9418422,7.67,3
"4114",956745,22,"high",9,"speed","Yes",231.60009765624,231.60009765624,231.60009765624,524.80004882811,"Frequency corpus",16470,4.91,5
"4115",956745,22,"high",12,"their","No",167.79980468749,167.79980468749,167.79980468749,302.69970703123,"Frequency corpus",384298,6.28,5
"4116",956745,22,"high",13,"supervisor.","No",169.30004882812,169.30004882812,169.30004882812,169.30004882812,"Frequency corpus",517,3.41,11
"4117",956745,54,"low",8,"which","No",NA,NA,NA,336.899902343745,"Frequency corpus",370900,6.26,5
"4118",956745,54,"low",10,"seemingly","No",467.400146484375,467.400146484375,467.400146484375,1516.10009765626,"Frequency corpus",978,3.69,9
"4119",956745,54,"low",11,"very","No",NA,NA,NA,101.30004882813,"Frequency corpus",519645,6.41,4
"4120",956745,54,"low",12,"difficult","No",NA,NA,NA,637.200195312499,"Frequency corpus",51162,5.4,9
"4121",956745,8,"high",1,"Linda","No",262.39990234375,262.39990234375,262.39990234375,262.39990234375,"Frequency corpus",4621,4.36,5
"4122",956745,8,"high",4,"short","Yes",168.5,NA,732.39990234374,732.39990234374,"Frequency corpus",26871,5.13,5
"4123",956745,8,"high",7,"write","No",202.69995117188,202.69995117188,202.69995117188,202.69995117188,"Frequency corpus",15768,4.89,5
"4124",956745,8,"high",8,"a","No",298.80004882812,298.80004882812,298.80004882812,298.80004882812,"Frequency corpus",4809384,7.38,1
"4125",956745,8,"high",9,"quick","No",366.5,366.5,366.5,366.5,"Frequency corpus",27155,5.13,5
"4126",956745,8,"high",10,"note","No",101,101,101,101,"Frequency corpus",8462,4.62,4
"4127",956745,8,"high",13,"fridge.","No",468.60009765625,NA,637.69995117187,637.69995117187,"Frequency corpus",4149,4.31,7
"4128",956745,6,"high",4,"crisis","No",367.39990234375,367.39990234375,367.39990234375,367.39990234375,"Frequency corpus",14583,4.86,6
"4129",956745,6,"high",6,"merchant","No",NA,NA,NA,95.5998535156205,"Frequency corpus",1220,3.78,8
"4130",956745,6,"high",7,"invested","No",NA,NA,NA,107.39990234375,"Frequency corpus",2246,4.05,8
"4131",956745,6,"high",8,"in","No",258.69995117188,258.69995117188,258.69995117188,258.69995117188,"Frequency corpus",2950040,7.17,2
"4132",956745,6,"high",9,"gold.","No",299,299,299,299,"Frequency corpus",25481,5.1,5
"4133",956745,9,"high",5,"known","No",NA,NA,NA,169.10009765625,"Frequency corpus",39708,5.29,5
"4134",956745,9,"high",6,"for","No",NA,NA,NA,196,"Frequency corpus",1706951,6.93,3
"4135",956745,9,"high",14,"tradition.","No",129.899902343755,NA,591.899902343755,591.899902343755,"Frequency corpus",6009,4.47,10
"4136",956745,39,"low",1,"People","No",134.39990234375,134.39990234375,134.39990234375,399.59985351562,"Frequency corpus",448926,6.35,6
"4137",956745,39,"low",2,"saw","No",NA,NA,NA,129.89990234376,"Frequency corpus",50895,5.4,3
"4138",956745,39,"low",6,"nerdy","Yes",NA,NA,NA,951.09985351564,"Frequency corpus",132,2.82,5
"4139",956745,39,"low",7,"girl","No",NA,NA,NA,231.30004882813,"Frequency corpus",39601,5.29,4
"4140",956745,39,"low",9,"did","No",NA,NA,NA,428.19970703126,"Frequency corpus",457966,6.36,3
"4141",956745,39,"low",10,"very","No",NA,NA,NA,298.99975585938,"Frequency corpus",519645,6.41,4
"4142",956745,39,"low",11,"well","No",NA,NA,NA,100.69995117188,"Frequency corpus",540985,6.43,4
"4143",956745,39,"low",13,"her","No",296.60009765624,296.60009765624,296.60009765624,296.60009765624,"Frequency corpus",355000,6.25,3
"4144",956745,3,"high",1,"Building","No",NA,NA,NA,236,"Frequency corpus",34959,5.24,8
"4145",956745,3,"high",4,"require","No",338,NA,900.499999999995,1993.9001464844,"Frequency corpus",3307,4.22,7
"4146",956745,3,"high",5,"massive","Yes",NA,NA,NA,101.69995117188,"Frequency corpus",21948,5.04,7
"4147",956745,3,"high",6,"amount","No",202.5,202.5,202.5,600.100097656301,"Frequency corpus",23624,5.07,6
"4148",956745,44,"low",7,"golfer","No",95.89990234375,95.89990234375,95.89990234375,95.89990234375,"Frequency corpus",704,3.54,6
"4149",956745,44,"low",8,"who","No",230.299804687505,230.299804687505,230.299804687505,960.899658203135,"Frequency corpus",423246,6.32,3
"4150",956745,44,"low",11,"weekend.","No",263.60009765624,263.60009765624,263.60009765624,729.30029296874,"Frequency corpus",18955,4.97,8
"4151",956745,7,"high",5,"of","No",NA,NA,NA,366.19970703125,"Frequency corpus",3779783,7.27,2
"4152",956745,7,"high",7,"classic","Yes",236.80004882813,236.80004882813,236.80004882813,236.80004882813,"Frequency corpus",9906,4.69,7
"4153",956745,7,"high",8,"prison","No",737.60009765624,737.60009765624,737.60009765624,737.60009765624,"Frequency corpus",13110,4.81,6
"4154",956745,7,"high",10,"today.","No",333.09985351562,NA,433.89990234374,433.89990234374,"Frequency corpus",183044,5.96,6
"4155",956745,36,"low",10,"visitors.","No",135.5,NA,303.5,303.5,"Frequency corpus",6177,4.49,9
"4156",956745,20,"high",5,"glass","Yes",202.5,202.5,202.5,202.5,"Frequency corpus",16716,4.92,5
"4157",956745,20,"high",7,"demonstrate","No",128.10009765625,NA,358.80029296875,358.80029296875,"Frequency corpus",2480,4.09,11
"4158",956745,20,"high",8,"the","No",NA,NA,NA,766.30004882813,"Frequency corpus",9418422,7.67,3
"4159",956745,20,"high",9,"properties","No",267.19995117188,NA,769.60009765625,899.40014648437,"Frequency corpus",10467,4.72,10
"4160",956745,20,"high",11,"light.","No",163.80004882813,163.80004882813,163.80004882813,163.80004882813,"Frequency corpus",38200,5.28,6
"4161",956745,26,"high",10,"foot","Yes",197.10009765625,NA,428.40014648438,428.40014648438,"Frequency corpus",16733,4.92,4
"4162",956745,26,"high",11,"today.","No",366.10009765625,NA,940.50024414062,940.50024414062,"Frequency corpus",183044,5.96,6
"4163",956745,13,"high",2,"tried","No",NA,NA,NA,287.2001953125,"Frequency corpus",28644,5.15,5
"4164",956745,13,"high",3,"to","No",NA,NA,NA,168.5,"Frequency corpus",5327272,7.42,2
"4165",956745,13,"high",6,"normal","Yes",NA,NA,NA,522.199951171999,"Frequency corpus",16247,4.91,6
"4166",956745,13,"high",7,"tone","No",NA,NA,NA,736.600097656199,"Frequency corpus",3068,4.18,4
"4167",956745,13,"high",8,"after","No",NA,NA,NA,129.699951171802,"Frequency corpus",175461,5.94,5
"4168",956745,13,"high",9,"finding","No",224.30004882812,224.30004882812,224.30004882812,224.30004882812,"Frequency corpus",15173,4.88,7
"4169",956745,13,"high",10,"out","No",NA,NA,NA,469.499755859404,"Frequency corpus",611911,6.48,3
"4170",956745,13,"high",11,"about","No",NA,NA,NA,258.100097656206,"Frequency corpus",657540,6.51,5
"4171",956745,13,"high",12,"the","No",601.90014648437,NA,1971.59985351572,1971.59985351572,"Frequency corpus",9418422,7.67,3
"4172",956745,32,"low",3,"inspector","No",168.89990234375,NA,473.199951171875,473.199951171875,"Frequency corpus",3014,4.18,9
"4173",956745,32,"low",4,"examined","No",NA,NA,NA,101.69995117188,"Frequency corpus",1187,3.77,8
"4174",956745,32,"low",7,"roof","No",230.69995117187,230.69995117187,230.69995117187,230.69995117187,"Frequency corpus",10584,4.72,4
"4175",956745,46,"low",2,"night,","No",NA,NA,NA,95.699951171875,"Frequency corpus",90177,5.65,6
"4176",956745,46,"low",3,"Joseph","No",NA,NA,NA,333.199951171875,"Frequency corpus",3675,4.26,6
"4177",956745,46,"low",4,"stopped","No",101.60009765625,101.60009765625,101.60009765625,271.10009765625,"Frequency corpus",12589,4.8,7
"4178",956745,46,"low",7,"pawn","Yes",163.80004882812,NA,394.39990234374,394.39990234374,"Frequency corpus",378,3.27,4
"4179",956745,46,"low",8,"shop","No",101.60009765624,101.60009765624,101.60009765624,101.60009765624,"Frequency corpus",22769,5.05,4
"4180",956745,5,"high",2,"crowd","No",298.300048828125,298.300048828125,298.300048828125,298.300048828125,"Frequency corpus",11702,4.76,5
"4181",956745,5,"high",3,"listened","No",101.300048828125,NA,303.500244140625,303.500244140625,"Frequency corpus",2878,4.15,8
"4182",956745,5,"high",6,"famous","Yes",108.09985351562,108.09985351562,108.09985351562,204.19970703125,"Frequency corpus",21704,5.03,6
"4183",956745,5,"high",9,"the","No",167.80004882812,167.80004882812,167.80004882812,336.80004882812,"Frequency corpus",9418422,7.67,3
"4184",956745,5,"high",10,"event.","No",202.2001953125,202.2001953125,202.2001953125,202.2001953125,"Frequency corpus",14538,4.86,6
"4185",956745,34,"low",9,"friend's","No",299,299,299,1526.39990234375,"Frequency corpus",42631,5.33,8
"4186",956745,42,"low",10,"dispute","No",502,NA,635.599853515625,635.599853515625,"Frequency corpus",2285,4.05,7
"4187",956745,1,"high",11,"everybody","No",828.199951171875,828.199951171875,828.199951171875,828.199951171875,"Frequency corpus",47551,5.37,9
"4188",956745,53,"low",12,"police","No",NA,NA,NA,163.599853515625,"Frequency corpus",64109,5.5,6
"4189",956745,53,"low",13,"investigation.","No",168.10009765625,168.10009765625,168.10009765625,461.699951171875,"Frequency corpus",9310,4.66,14
"4190",956745,24,"high",6,"picture","Yes",231.100097656199,231.100097656199,231.100097656199,231.100097656199,"Frequency corpus",26944,5.13,7
"4191",956745,24,"high",9,"to","No",NA,NA,NA,169.399902343801,"Frequency corpus",5327272,7.42,2
"4192",956745,24,"high",10,"the","No",432.5,432.5,432.5,663.800048828201,"Frequency corpus",9418422,7.67,3
"4193",956745,33,"low",11,"mountain","No",835.7998046875,835.7998046875,835.7998046875,835.7998046875,"Frequency corpus",8895,4.64,8
"4194",956765,35,"low",1,"The","No",464.699951171875,464.699951171875,464.699951171875,464.699951171875,"Frequency corpus",9418422,7.67,3
"4195",956765,35,"low",4,"had","No",100,100,100,100,"Frequency corpus",472871,6.37,3
"4196",956765,35,"low",6,"cheery","Yes",265.40014648438,265.40014648438,265.40014648438,265.40014648438,"Frequency corpus",330,3.22,6
"4197",956765,35,"low",10,"face","No",NA,NA,NA,455.80004882813,"Frequency corpus",55804,5.44,4
"4198",956765,35,"low",11,"at","No",294,294,294,294,"Frequency corpus",984810,6.69,2
"4199",956765,28,"high",3,"leader","No",427.699951171875,427.699951171875,427.699951171875,427.699951171875,"Frequency corpus",21298,5.02,6
"4200",956765,28,"high",4,"examine","No",367.90014648438,367.90014648438,367.90014648438,367.90014648438,"Frequency corpus",1923,3.98,7
"4201",956765,28,"high",5,"weather","Yes",521.2998046875,521.2998046875,521.2998046875,521.2998046875,"Frequency corpus",26764,5.12,7
"4202",956765,28,"high",7,"before","No",229.2998046875,229.2998046875,229.2998046875,229.2998046875,"Frequency corpus",153732,5.88,6
"4203",956765,53,"low",1,"The","No",493.199951171875,493.199951171875,493.199951171875,493.199951171875,"Frequency corpus",9418422,7.67,3
"4204",956765,53,"low",6,"folder","Yes",NA,NA,NA,591.30004882812,"Frequency corpus",176,2.94,6
"4205",956765,53,"low",9,"light","No",671.39990234376,671.39990234376,671.39990234376,671.39990234376,"Frequency corpus",38200,5.28,5
"4206",956765,53,"low",12,"police","No",200.09985351563,200.09985351563,200.09985351563,200.09985351563,"Frequency corpus",64109,5.5,6
"4207",956765,11,"high",2,"little","No",760.39990234375,760.39990234375,760.39990234375,760.39990234375,"Frequency corpus",217970,6.03,6
"4208",956765,11,"high",7,"with","No",759.40014648438,759.40014648438,759.40014648438,759.40014648438,"Frequency corpus",1141430,6.75,4
"4209",956765,11,"high",8,"her","No",365,365,365,365,"Frequency corpus",355000,6.25,3
"4210",956765,11,"high",11,"next","No",262.09985351562,262.09985351562,262.09985351562,262.09985351562,"Frequency corpus",156749,5.89,4
"4211",956765,11,"high",13,"her.","No",136.40014648438,136.40014648438,136.40014648438,136.40014648438,"Frequency corpus",355000,6.25,4
"4212",956765,54,"low",7,"paradox","Yes",643.90014648437,643.90014648437,643.90014648437,643.90014648437,"Frequency corpus",351,3.24,7
"4213",956765,54,"low",11,"very","No",728.5,728.5,728.5,728.5,"Frequency corpus",519645,6.41,4
"4214",956765,54,"low",12,"difficult","No",104.19995117188,104.19995117188,104.19995117188,104.19995117188,"Frequency corpus",51162,5.4,9
"4215",956765,54,"low",13,"to","No",197.89990234375,197.89990234375,197.89990234375,197.89990234375,"Frequency corpus",5327272,7.42,2
"4216",956765,27,"high",6,"to","No",653.60009765625,653.60009765625,653.60009765625,653.60009765625,"Frequency corpus",5327272,7.42,2
"4217",956765,27,"high",10,"table","Yes",615.600097656245,615.600097656245,615.600097656245,615.600097656245,"Frequency corpus",25504,5.1,5
"4218",956765,27,"high",14,"room.","No",731.90014648438,731.90014648438,731.90014648438,731.90014648438,"Frequency corpus",79926,5.6,5
"4219",956765,2,"high",2,"house","No",321.89990234375,321.89990234375,321.89990234375,321.89990234375,"Frequency corpus",135288,5.83,5
"4220",956765,2,"high",4,"recognisable","No",523.69995117188,523.69995117188,523.69995117188,523.69995117188,"Frequency corpus",664,3.52,12
"4221",956765,2,"high",7,"green","Yes",289.30004882813,289.30004882813,289.30004882813,289.30004882813,"Frequency corpus",33158,5.22,5
"4222",956765,2,"high",8,"fence","No",365.10009765624,365.10009765624,365.10009765624,365.10009765624,"Frequency corpus",4074,4.31,5
"4223",956765,2,"high",11,"windows.","No",195.09985351563,195.09985351563,195.09985351563,195.09985351563,"Frequency corpus",8694,4.64,8
"4224",956765,8,"high",9,"quick","No",665.69995117187,NA,1302.60009765625,1302.60009765625,"Frequency corpus",27155,5.13,5
"4225",956765,8,"high",13,"fridge.","No",671,671,671,671,"Frequency corpus",4149,4.31,7
"4226",956765,34,"low",2,"prepared","No",327,327,327,327,"Frequency corpus",13308,4.82,8
"4227",956765,34,"low",9,"friend's","No",521.39990234375,521.39990234375,521.39990234375,521.39990234375,"Frequency corpus",42631,5.33,8
"4228",956765,34,"low",10,"wedding","No",197.5,197.5,197.5,197.5,"Frequency corpus",17767,4.95,7
"4229",956765,57,"low",6,"the","No",457.7001953125,457.7001953125,457.7001953125,457.7001953125,"Frequency corpus",9418422,7.67,3
"4230",956765,57,"low",9,"her","No",392.30004882812,392.30004882812,392.30004882812,392.30004882812,"Frequency corpus",355000,6.25,3
"4231",956765,57,"low",12,"her","No",306.60009765626,306.60009765626,306.60009765626,306.60009765626,"Frequency corpus",355000,6.25,3
"4232",956765,57,"low",13,"school","No",229.60009765626,229.60009765626,229.60009765626,229.60009765626,"Frequency corpus",57161,5.45,6
"4233",956765,19,"high",2,"the","No",627.5,627.5,627.5,627.5,"Frequency corpus",9418422,7.67,3
"4234",956765,19,"high",5,"stage","Yes",355.299804687505,NA,556.799804687505,556.799804687505,"Frequency corpus",31143,5.19,5
"4235",956765,23,"high",3,"included","No",268.5,268.5,268.5,268.5,"Frequency corpus",3732,4.27,8
"4236",956765,23,"high",4,"money","No",333.5,333.5,333.5,333.5,"Frequency corpus",138993,5.84,5
"4237",956765,23,"high",7,"system","Yes",94.19995117187,94.19995117187,94.19995117187,94.19995117187,"Frequency corpus",36799,5.26,6
"4238",956765,14,"high",2,"hotel","No",188.39990234375,188.39990234375,188.39990234375,188.39990234375,"Frequency corpus",11614,4.76,5
"4239",956765,14,"high",7,"area","No",331.40014648437,331.40014648437,331.40014648437,331.40014648437,"Frequency corpus",51028,5.4,4
"4240",956765,60,"low",2,"the","No",171,171,171,171,"Frequency corpus",9418422,7.67,3
