"","Rec_Session_Id","Trial_Nr","Trial_Id","Task_Name","question_accuracy","trial_start","trial_end"
"1705",1252239,25,30,"sentence",1,1741100238784,1741100241888
"1706",1252239,26,58,"sentence",1,1741100268742,1741100274382
"1707",1252239,27,27,"sentence",1,1741100276422,1741100281134
"1708",1252239,28,22,"sentence",1,1741100283354,1741100286875
"1709",1252239,29,53,"sentence",1,1741100289521,1741100295414
"1710",1252239,30,8,"sentence",1,1741100298634,1741100302099
"1711",1252239,31,59,"sentence",1,1741100328487,1741100332682
"1712",1252239,32,23,"sentence",1,1741100335268,1741100340232
"1713",1252239,33,45,"sentence",1,1741100342818,1741100346124
"1714",1252239,34,5,"sentence",1,1741100349785,1741100354329
"1715",1252239,35,52,"sentence",0,1741100356267,1741100356480
"1716",1252239,36,42,"sentence",1,1741100386817,1741100390769
"1717",1252239,37,28,"sentence",1,1741100393200,1741100397897
"1718",1252239,38,40,"sentence",1,1741100401066,1741100408057
"1719",1252239,39,34,"sentence",1,1741100413066,1741100416352
"1720",1252239,40,44,"sentence",1,1741100418473,1741100422679
"1721",1252239,41,43,"sentence",0,1741100449549,1741100455125
"1722",1252239,42,37,"sentence",1,1741100457181,1741100461238
"1723",1252239,43,6,"sentence",1,1741100465035,1741100468969
"1724",1252239,44,24,"sentence",1,1741100471615,1741100474705
"1725",1252239,45,12,"sentence",1,1741100477080,1741100480652
"1726",1252239,46,10,"sentence",1,1741100507132,1741100512253
"1727",1252239,47,55,"sentence",1,1741100515180,1741100519385
"1728",1252239,48,31,"sentence",1,1741100521550,1741100528319
"1729",1252239,49,49,"sentence",1,1741100530629,1741100534567
"1730",1252239,50,11,"sentence",1,1741100537047,1741100540916
"1731",1252239,51,56,"sentence",1,1741100568912,1741100573609
"1732",1252239,52,47,"sentence",1,1741100576112,1741100579930
"1733",1252239,53,36,"sentence",1,1741100582262,1741100584393
"1734",1252239,54,39,"sentence",1,1741100587028,1741100590173
"1735",1252239,55,50,"sentence",1,1741100596486,1741100599269
"1736",1252239,56,32,"sentence",1,1741100628801,1741100631451
"1737",1252239,57,41,"sentence",1,1741100633833,1741100636798
"1738",1252239,58,7,"sentence",1,1741100639421,1741100644110
"1739",1252239,59,13,"sentence",1,1741100646976,1741100650065
"1740",1252239,60,57,"sentence",1,1741100652659,1741100656060
"1741",1252239,1,32,"sentence_DC",1,1741100686109,1741100689651
"1742",1252239,2,23,"sentence_DC",1,1741100692345,1741100695226
"1743",1252239,3,29,"sentence_DC",1,1741100697188,1741100698835
"1744",1252239,4,19,"sentence_DC",1,1741100700942,1741100702908
"1745",1252239,5,22,"sentence_DC",1,1741100705392,1741100706927
"1746",1252239,6,17,"sentence_DC",1,1741100733258,1741100735846
"1747",1252239,7,1,"sentence_DC",1,1741100737924,1741100739463
"1748",1252239,8,2,"sentence_DC",0,1741100741757,1741100743068
"1749",1252239,9,26,"sentence_DC",1,1741100746856,1741100748681
"1750",1252239,10,20,"sentence_DC",1,1741100750413,1741100752213
"1751",1252239,11,13,"sentence_DC",1,1741100778522,1741100780058
"1752",1252239,12,6,"sentence_DC",1,1741100782789,1741100784367
"1753",1252239,13,10,"sentence_DC",1,1741100788054,1741100789689
"1754",1252239,14,40,"sentence_DC",1,1741100792290,1741100796226
"1755",1252239,15,37,"sentence_DC",1,1741100798058,1741100799581
"1756",1252239,16,4,"sentence_DC",1,1741100825722,1741100826951
"1757",1252239,17,12,"sentence_DC",1,1741100829155,1741100830514
"1758",1252239,18,3,"sentence_DC",1,1741100832555,1741100833601
"1759",1252239,19,38,"sentence_DC",1,1741100835941,1741100837491
"1760",1252239,20,7,"sentence_DC",1,1741100840496,1741100841812
"1761",1252239,21,8,"sentence_DC",1,1741100868355,1741100869684
"1762",1252239,22,9,"sentence_DC",1,1741100871757,1741100875794
"1763",1252239,23,31,"sentence_DC",1,1741100877720,1741100878973
"1764",1252239,24,24,"sentence_DC",1,1741100880737,1741100883116
"1765",1252239,25,39,"sentence_DC",1,1741100886120,1741100887649
"1766",1252239,26,21,"sentence_DC",1,1741100914570,1741100916855
"1767",1252239,27,15,"sentence_DC",1,1741100919170,1741100923067
"1768",1252239,28,36,"sentence_DC",1,1741100926737,1741100928254
"1769",1252239,29,34,"sentence_DC",1,1741100930586,1741100932033
"1770",1252239,30,28,"sentence_DC",1,1741100934502,1741100936118
"1771",1252239,31,5,"sentence_DC",1,1741100963985,1741100966040
"1772",1252239,32,35,"sentence_DC",1,1741100969968,1741100970992
"1773",1252239,33,33,"sentence_DC",1,1741100974385,1741100977965
"1774",1252239,34,25,"sentence_DC",1,1741100980317,1741100981680
"1775",1252239,35,30,"sentence_DC",1,1741100984711,1741100986066
"1776",1252239,36,11,"sentence_DC",1,1741101012351,1741101015161
"1777",1252239,37,18,"sentence_DC",1,1741101017083,1741101018258
"1778",1252239,38,16,"sentence_DC",1,1741101020071,1741101021217
"1779",1252239,39,27,"sentence_DC",1,1741101023600,1741101024971
"1780",1252239,40,14,"sentence_DC",1,1741101027304,1741101028975
"1781",1252245,1,31,"sentence",1,1741096594363,1741096599296
"1782",1252245,2,20,"sentence",1,1741096602159,1741096606073
"1783",1252245,3,18,"sentence",1,1741096608264,1741096613308
"1784",1252245,4,46,"sentence",1,1741096615158,1741096617652
"1785",1252245,5,58,"sentence",1,1741096619894,1741096624559
"1786",1252245,6,8,"sentence",1,1741096652637,1741096655440
"1787",1252245,7,4,"sentence",1,1741096657388,1741096660496
"1788",1252245,8,5,"sentence",1,1741096662422,1741096664504
"1789",1252245,9,38,"sentence",1,1741096666513,1741096668803
"1790",1252245,10,3,"sentence",0,1741096672021,1741096676431
"1791",1252245,11,34,"sentence",1,1741096707365,1741096710576
"1792",1252245,12,7,"sentence",1,1741096712593,1741096716083
"1793",1252245,13,6,"sentence",1,1741096718261,1741096722872
"1794",1252245,14,48,"sentence",1,1741096725244,1741096730903
"1795",1252245,15,2,"sentence",1,1741096733427,1741096736410
"1796",1252245,16,45,"sentence",1,1741096766807,1741096769732
"1797",1252245,17,56,"sentence",1,1741096771972,1741096774842
"1798",1252245,18,27,"sentence",1,1741096776719,1741096779493
"1799",1252245,19,60,"sentence",1,1741096781903,1741096787999
"1800",1252245,20,25,"sentence",1,1741096790101,1741096792863
"1801",1252245,21,19,"sentence",1,1741096828485,1741096831027
"1802",1252245,22,13,"sentence",1,1741096833949,1741096839925
"1803",1252245,23,41,"sentence",1,1741096841695,1741096844689
"1804",1252245,24,53,"sentence",1,1741096847027,1741096851316
"1805",1252245,25,29,"sentence",1,1741096853226,1741096855818
"1806",1252245,26,47,"sentence",1,1741096888693,1741096891580
"1807",1252245,27,24,"sentence",1,1741096893371,1741096895611
"1808",1252245,28,28,"sentence",1,1741096897307,1741096899625
"1809",1252245,29,30,"sentence",1,1741096901536,1741096907445
"1810",1252245,30,57,"sentence",1,1741096909502,1741096912695
"1811",1252245,31,49,"sentence",1,1741096941332,1741096943680
"1812",1252245,32,50,"sentence",1,1741096946931,1741096949394
"1813",1252245,33,32,"sentence",1,1741096951599,1741096953459
"1814",1252245,34,36,"sentence",1,1741096956046,1741096957940
"1815",1252245,35,9,"sentence",1,1741096960496,1741096962937
"1816",1252245,36,44,"sentence",1,1741096990991,1741096993036
"1817",1252245,37,1,"sentence",1,1741096996476,1741096998662
"1818",1252245,38,52,"sentence",1,1741097000443,1741097006331
"1819",1252245,39,15,"sentence",1,1741097008806,1741097010856
"1820",1252245,40,12,"sentence",1,1741097013166,1741097015647
"1821",1252245,41,17,"sentence",1,1741097045955,1741097048804
"1822",1252245,42,33,"sentence",1,1741097050503,1741097052465
"1823",1252245,43,54,"sentence",1,1741097055236,1741097058167
"1824",1252245,44,55,"sentence",1,1741097059882,1741097062376
"1825",1252245,45,37,"sentence",1,1741097064500,1741097067280
"1826",1252245,46,11,"sentence",1,1741097096362,1741097099669
"1827",1252245,47,10,"sentence",1,1741097102246,1741097104681
"1828",1252245,48,39,"sentence",1,1741097108426,1741097111209
"1829",1252245,49,59,"sentence",1,1741097113379,1741097115469
"1830",1252245,50,26,"sentence",1,1741097118208,1741097120295
"1831",1252245,51,51,"sentence",1,1741097154680,1741097156711
"1832",1252245,52,14,"sentence",1,1741097159069,1741097160661
"1833",1252245,53,22,"sentence",1,1741097167218,1741097170237
"1834",1252245,54,16,"sentence",1,1741097173751,1741097176049
"1835",1252245,55,42,"sentence",1,1741097178488,1741097180711
"1836",1252245,56,43,"sentence",1,1741097216562,1741097219444
"1837",1252245,57,21,"sentence",1,1741097222132,1741097228748
"1838",1252245,58,35,"sentence",1,1741097231310,1741097233463
"1839",1252245,59,23,"sentence",1,1741097236393,1741097238513
"1840",1252245,60,40,"sentence",1,1741097243237,1741097245555
"1841",1252245,1,15,"sentence_DC",1,1741097276489,1741097278995
"1842",1252245,2,39,"sentence_DC",1,1741097281270,1741097284197
"1843",1252245,3,27,"sentence_DC",1,1741097287302,1741097288339
"1844",1252245,4,33,"sentence_DC",1,1741097291171,1741097293157
"1845",1252245,5,28,"sentence_DC",1,1741097295133,1741097296208
"1846",1252245,6,18,"sentence_DC",1,1741097336148,1741097338301
"1847",1252245,7,24,"sentence_DC",1,1741097340263,1741097341288
"1848",1252245,8,4,"sentence_DC",1,1741097344179,1741097345252
"1849",1252245,9,8,"sentence_DC",1,1741097346829,1741097348095
"1850",1252245,10,34,"sentence_DC",1,1741097350261,1741097351198
"1851",1252245,11,2,"sentence_DC",1,1741097396106,1741097397935
"1852",1252245,12,36,"sentence_DC",1,1741097400221,1741097401281
"1853",1252245,13,31,"sentence_DC",1,1741097403322,1741097404467
"1854",1252245,14,11,"sentence_DC",1,1741097406956,1741097408472
"1855",1252245,15,16,"sentence_DC",1,1741097411028,1741097411995
"1856",1252245,16,3,"sentence_DC",1,1741097448632,1741097450367
"1857",1252245,17,20,"sentence_DC",1,1741097455231,1741097459694
"1858",1252245,18,19,"sentence_DC",1,1741097461646,1741097462691
"1859",1252245,19,22,"sentence_DC",1,1741097465317,1741097466324
"1860",1252245,20,37,"sentence_DC",1,1741097469762,1741097470909
"1861",1252245,21,40,"sentence_DC",1,1741097499182,1741097501227
"1862",1252245,22,12,"sentence_DC",1,1741097503208,1741097504255
"1863",1252245,23,6,"sentence_DC",1,1741097506041,1741097507092
"1864",1252245,24,26,"sentence_DC",1,1741097508942,1741097509979
"1865",1252245,25,32,"sentence_DC",1,1741097511873,1741097512929
"1866",1252245,26,14,"sentence_DC",1,1741097543327,1741097544853
"1867",1252245,27,23,"sentence_DC",1,1741097546837,1741097547962
"1868",1252245,28,13,"sentence_DC",1,1741097549770,1741097550910
"1869",1252245,29,30,"sentence_DC",1,1741097553019,1741097553908
"1870",1252245,30,38,"sentence_DC",1,1741097556118,1741097557067
"1871",1252245,31,21,"sentence_DC",1,1741097601511,1741097603952
"1872",1252245,32,25,"sentence_DC",1,1741097607280,1741097608314
"1873",1252245,33,17,"sentence_DC",1,1741097610777,1741097611866
"1874",1252245,34,5,"sentence_DC",1,1741097615041,1741097616682
"1875",1252245,35,9,"sentence_DC",1,1741097618962,1741097619979
"1876",1252245,36,29,"sentence_DC",1,1741097649008,1741097687851
"1877",1252245,37,35,"sentence_DC",1,1741097689866,1741097691198
"1878",1252245,38,1,"sentence_DC",1,1741097692717,1741097696915
"1879",1252245,39,7,"sentence_DC",1,1741097698732,1741097699833
"1880",1252245,40,10,"sentence_DC",1,1741097701574,1741097702632
"1881",1252246,1,3,"sentence",1,1741096967613,1741096969953
"1882",1252246,2,2,"sentence",1,1741096975280,1741096978815
"1883",1252246,3,29,"sentence",1,1741096981961,1741096984491
"1884",1252246,4,54,"sentence",1,1741096987210,1741096991605
"1885",1252246,5,19,"sentence",1,1741096994091,1741096998139
"1886",1252246,6,38,"sentence",1,1741097026474,1741097029055
"1887",1252246,7,11,"sentence",1,1741097031453,1741097034803
"1888",1252246,8,15,"sentence",1,1741097037662,1741097040846
"1889",1252246,9,9,"sentence",1,1741097043775,1741097046661
"1890",1252246,10,30,"sentence",1,1741097048995,1741097051641
"1891",1252246,11,43,"sentence",1,1741097079823,1741097082911
"1892",1252246,12,14,"sentence",1,1741097086120,1741097088511
"1893",1252246,13,42,"sentence",1,1741097091169,1741097093659
"1894",1252246,14,37,"sentence",1,1741097096403,1741097098891
"1895",1252246,15,20,"sentence",1,1741097102569,1741097107188
"1896",1252246,16,6,"sentence",1,1741097135184,1741097137919
"1897",1252246,17,4,"sentence",1,1741097140799,1741097143640
"1898",1252246,18,44,"sentence",0,1741097145450,1741097147857
"1899",1252246,19,46,"sentence",1,1741097150233,1741097153412
"1900",1252246,20,47,"sentence",1,1741097155316,1741097158064
"1901",1252246,21,58,"sentence",1,1741097185449,1741097189049
"1902",1252246,22,56,"sentence",1,1741097191397,1741097194113
"1903",1252246,23,45,"sentence",1,1741097196379,1741097198707
"1904",1252246,24,7,"sentence",1,1741097204995,1741097208420
"1905",1252246,25,34,"sentence",1,1741097213261,1741097220521
"1906",1252246,26,26,"sentence",1,1741097260661,1741097263685
"1907",1252246,27,59,"sentence",1,1741097270043,1741097272676
"1908",1252246,28,41,"sentence",1,1741097284441,1741097287196
"1909",1252246,29,22,"sentence",1,1741097292822,1741097295338
"1910",1252246,30,31,"sentence",1,1741097303739,1741097306094
"1911",1252246,31,13,"sentence",1,1741097354601,1741097357448
"1912",1252246,32,12,"sentence",1,1741097366942,1741097369179
"1913",1252246,33,27,"sentence",1,1741097371634,1741097374530
"1914",1252246,34,48,"sentence",1,1741097378633,1741097382084
"1915",1252246,35,51,"sentence",1,1741097388934,1741097391448
"1916",1252246,36,21,"sentence",1,1741097425864,1741097429174
"1917",1252246,37,40,"sentence",1,1741097438212,1741097441066
"1918",1252246,38,23,"sentence",1,1741097444796,1741097447372
"1919",1252246,39,16,"sentence",1,1741097456724,1741097459628
"1920",1252246,40,55,"sentence",1,1741097468745,1741097471745
"1921",1252246,41,32,"sentence",1,1741097505345,1741097508281
"1922",1252246,42,24,"sentence",1,1741097512843,1741097515275
"1923",1252246,43,10,"sentence",1,1741097525156,1741097527570
"1924",1252246,44,17,"sentence",1,1741097533675,1741097536228
"1925",1252246,45,36,"sentence",1,1741097545105,1741097547839
"1926",1252246,46,25,"sentence",1,1741097581626,1741097585301
"1927",1252246,47,39,"sentence",1,1741097594833,1741097598942
"1928",1252246,48,1,"sentence",1,1741097608052,1741097611382
"1929",1252246,49,52,"sentence",1,1741097622133,1741097626177
"1930",1252246,50,60,"sentence",1,1741097641249,1741097644906
"1931",1252246,51,5,"sentence",1,1741097677963,1741097680690
"1932",1252246,52,50,"sentence",1,1741097685890,1741097688676
"1933",1252246,53,53,"sentence",1,1741097698030,1741097701242
"1934",1252246,54,57,"sentence",1,1741097709777,1741097713613
"1935",1252246,55,18,"sentence",1,1741097716510,1741097720820
"1936",1252246,56,33,"sentence",1,1741097754392,1741097757731
"1937",1252246,57,49,"sentence",1,1741097761793,1741097764686
"1938",1252246,58,8,"sentence",1,1741097767590,1741097769851
"1939",1252246,59,28,"sentence",1,1741097772692,1741097774816
"1940",1252246,60,35,"sentence",1,1741097779057,1741097781446
"1941",1252246,1,38,"sentence_DC",1,1741097825836,1741097831004
"1942",1252246,2,24,"sentence_DC",1,1741097835022,1741097836554
"1943",1252246,3,26,"sentence_DC",1,1741097839651,1741097841010
"1944",1252246,4,3,"sentence_DC",1,1741097843201,1741097844382
"1945",1252246,5,30,"sentence_DC",1,1741097847557,1741097848548
"1946",1252246,6,8,"sentence_DC",1,1741097876549,1741097878515
"1947",1252246,7,16,"sentence_DC",1,1741097883300,1741097884536
"1948",1252246,8,33,"sentence_DC",1,1741097887700,1741097889411
"1949",1252246,9,7,"sentence_DC",1,1741097891734,1741097892684
"1950",1252246,10,22,"sentence_DC",1,1741097895333,1741097896166
"1951",1252246,11,10,"sentence_DC",1,1741097923747,1741097924989
"1952",1252246,12,14,"sentence_DC",1,1741097928131,1741097930080
"1953",1252246,13,15,"sentence_DC",1,1741097932015,1741097933204
"1954",1252246,14,35,"sentence_DC",1,1741097936330,1741097940696
"1955",1252246,15,5,"sentence_DC",1,1741097943014,1741097943915
"1956",1252246,16,36,"sentence_DC",1,1741097973359,1741097974660
"1957",1252246,17,29,"sentence_DC",1,1741097976975,1741097978776
"1958",1252246,18,27,"sentence_DC",1,1741097983225,1741097985205
"1959",1252246,19,23,"sentence_DC",1,1741097987909,1741097988794
"1960",1252246,20,1,"sentence_DC",1,1741097990672,1741097991480
"1961",1252246,21,11,"sentence_DC",1,1741098021590,1741098023229
"1962",1252246,22,18,"sentence_DC",1,1741098025459,1741098026402
"1963",1252246,23,4,"sentence_DC",1,1741098029128,1741098032422
"1964",1252246,24,13,"sentence_DC",1,1741098034071,1741098035084
"1965",1252246,25,17,"sentence_DC",1,1741098037288,1741098040552
"1966",1252246,26,31,"sentence_DC",1,1741098067377,1741098068171
"1967",1252246,27,19,"sentence_DC",0,1741098072454,1741098073404
"1968",1252246,28,40,"sentence_DC",1,1741098076204,1741098076958
"1969",1252246,29,32,"sentence_DC",1,1741098078940,1741098079615
"1970",1252246,30,9,"sentence_DC",1,1741098082175,1741098083208
"1971",1252246,31,20,"sentence_DC",1,1741098111266,1741098112733
"1972",1252246,32,39,"sentence_DC",1,1741098115139,1741098117155
"1973",1252246,33,37,"sentence_DC",1,1741098121853,1741098123372
"1974",1252246,34,12,"sentence_DC",1,1741098125483,1741098127126
"1975",1252246,35,6,"sentence_DC",1,1741098130055,1741098131203
"1976",1252246,36,25,"sentence_DC",1,1741098168579,1741098169280
"1977",1252246,37,34,"sentence_DC",1,1741098173945,1741098174678
"1978",1252246,38,2,"sentence_DC",1,1741098177463,1741098178174
"1979",1252246,39,28,"sentence_DC",1,1741098181018,1741098181838
"1980",1252246,40,21,"sentence_DC",1,1741098184694,1741098185380
"1981",1252247,1,18,"sentence_DC",1,1741096763484,1741096765760
"1982",1252247,2,24,"sentence_DC",1,1741096772148,1741096773577
"1983",1252247,3,31,"sentence_DC",1,1741096776783,1741096778277
"1984",1252247,4,2,"sentence_DC",1,1741096779831,1741096781826
"1985",1252247,5,38,"sentence_DC",0,1741096783330,1741096784810
"1986",1252247,6,7,"sentence_DC",1,1741096813296,1741096814642
"1987",1252247,7,32,"sentence_DC",1,1741096816246,1741096818025
"1988",1252247,8,15,"sentence_DC",1,1741096820579,1741096822208
"1989",1252247,9,21,"sentence_DC",1,1741096826462,1741096827641
"1990",1252247,10,30,"sentence_DC",1,1741096829978,1741096831275
"1991",1252247,11,3,"sentence_DC",1,1741096856911,1741096858457
"1992",1252247,12,25,"sentence_DC",1,1741096860294,1741096862356
"1993",1252247,13,1,"sentence_DC",1,1741096864294,1741096865690
"1994",1252247,14,37,"sentence_DC",1,1741096867877,1741096869076
"1995",1252247,15,19,"sentence_DC",1,1741096871427,1741096872923
"1996",1252247,16,14,"sentence_DC",1,1741096898109,1741096899638
"1997",1252247,17,40,"sentence_DC",1,1741096901475,1741096902655
"1998",1252247,18,29,"sentence_DC",1,1741096904042,1741096905305
"1999",1252247,19,35,"sentence_DC",1,1741096908175,1741096909138
"2000",1252247,20,5,"sentence_DC",1,1741096911125,1741096912804
"2001",1252247,21,9,"sentence_DC",1,1741096937940,1741096939737
"2002",1252247,22,33,"sentence_DC",1,1741096942307,1741096943937
"2003",1252247,23,20,"sentence_DC",1,1741096946690,1741096947653
"2004",1252247,24,4,"sentence_DC",1,1741096952160,1741096953136
"2005",1252247,25,16,"sentence_DC",1,1741096955423,1741096956319
"2006",1252247,26,23,"sentence_DC",1,1741096981139,1741096982751
"2007",1252247,27,13,"sentence_DC",1,1741096984372,1741096987351
"2008",1252247,28,11,"sentence_DC",1,1741096989005,1741096990068
"2009",1252247,29,28,"sentence_DC",1,1741096992038,1741096993984
"2010",1252247,30,17,"sentence_DC",1,1741096996222,1741096997434
"2011",1252247,31,34,"sentence_DC",1,1741097022854,1741097028449
"2012",1252247,32,27,"sentence_DC",1,1741097031387,1741097032466
"2013",1252247,33,8,"sentence_DC",1,1741097034554,1741097036515
"2014",1252247,34,39,"sentence_DC",1,1741097037953,1741097039449
"2015",1252247,35,26,"sentence_DC",1,1741097041753,1741097042915
"2016",1252247,36,12,"sentence_DC",1,1741097067986,1741097069965
"2017",1252247,37,22,"sentence_DC",1,1741097072368,1741097073364
"2018",1252247,38,36,"sentence_DC",1,1741097075401,1741097077197
"2019",1252247,39,6,"sentence_DC",1,1741097079384,1741097080530
"2020",1252247,40,10,"sentence_DC",1,1741097082217,1741097083532
"2021",1252247,1,60,"sentence",1,1741097113449,1741097116846
"2022",1252247,2,2,"sentence",1,1741097118783,1741097121662
"2023",1252247,3,50,"sentence",1,1741097123666,1741097126495
"2024",1252247,4,12,"sentence",1,1741097129484,1741097132512
"2025",1252247,5,29,"sentence",1,1741097140432,1741097144277
"2026",1252247,6,48,"sentence",1,1741097169880,1741097173293
"2027",1252247,7,43,"sentence",0,1741097175647,1741097178842
"2028",1252247,8,52,"sentence",1,1741097183013,1741097185959
"2029",1252247,9,33,"sentence",1,1741097190229,1741097192425
"2030",1252247,10,30,"sentence",1,1741097194679,1741097197124
"2031",1252247,11,44,"sentence",1,1741097224512,1741097227124
"2032",1252247,12,6,"sentence",1,1741097229278,1741097232174
"2033",1252247,13,32,"sentence",1,1741097235027,1741097238607
"2034",1252247,14,34,"sentence",1,1741097240343,1741097242723
"2035",1252247,15,20,"sentence",1,1741097244677,1741097247823
"2036",1252247,16,26,"sentence",1,1741097273842,1741097276421
"2037",1252247,17,41,"sentence",1,1741097280908,1741097283621
"2038",1252247,18,17,"sentence",1,1741097285591,1741097289954
"2039",1252247,19,9,"sentence",1,1741097291758,1741097294204
"2040",1252247,20,3,"sentence",1,1741097296763,1741097298787
"2041",1252247,21,40,"sentence",1,1741097325040,1741097327936
"2042",1252247,22,18,"sentence",1,1741097331173,1741097337668
"2043",1252247,23,37,"sentence",1,1741097339206,1741097342234
"2044",1252247,24,11,"sentence",1,1741097345272,1741097348768
"2045",1252247,25,58,"sentence",1,1741097350372,1741097353151
"2046",1252247,26,51,"sentence",1,1741097378304,1741097380199
"2047",1252247,27,57,"sentence",1,1741097387970,1741097391366
"2048",1252247,28,53,"sentence",1,1741097394219,1741097396915
"2049",1252247,29,19,"sentence",1,1741097399220,1741097401200
"2050",1252247,30,46,"sentence",1,1741097402853,1741097405032
"2051",1252247,31,31,"sentence",1,1741097430968,1741097434180
"2052",1252247,32,21,"sentence",1,1741097438101,1741097441313
"2053",1252247,33,22,"sentence",1,1741097443700,1741097446663
"2054",1252247,34,10,"sentence",1,1741097449117,1741097456662
"2055",1252247,35,47,"sentence",1,1741097464316,1741097467328
"2056",1252247,36,36,"sentence",1,1741097493048,1741097495861
"2057",1252247,37,25,"sentence",1,1741097498181,1741097500977
"2058",1252247,38,16,"sentence",1,1741097503798,1741097505926
"2059",1252247,39,55,"sentence",1,1741097509097,1741097511377
"2060",1252247,40,7,"sentence",1,1741097514397,1741097517259
"2061",1252247,41,5,"sentence",1,1741097547413,1741097549524
"2062",1252247,42,39,"sentence",1,1741097551445,1741097554108
"2063",1252247,43,42,"sentence",1,1741097556178,1741097559057
"2064",1252247,44,23,"sentence",1,1741097561212,1741097563957
"2065",1252247,45,54,"sentence",1,1741097565381,1741097568558
"2066",1252247,46,56,"sentence",1,1741097594209,1741097596772
"2067",1252247,47,45,"sentence",1,1741097598710,1741097601972
"2068",1252247,48,4,"sentence",1,1741097607576,1741097609688
"2069",1252247,49,24,"sentence",1,1741097611759,1741097614538
"2070",1252247,50,1,"sentence",1,1741097617458,1741097620538
"2071",1252247,51,14,"sentence",1,1741097646440,1741097649052
"2072",1252247,52,59,"sentence",1,1741097651306,1741097653370
"2073",1252247,53,8,"sentence",1,1741097655273,1741097658002
"2074",1252247,54,27,"sentence",1,1741097659523,1741097661719
"2075",1252247,55,49,"sentence",1,1741097663341,1741097665868
"2076",1252247,56,15,"sentence",1,1741097690671,1741097693051
"2077",1252247,57,38,"sentence",1,1741097696454,1741097698567
"2078",1252247,58,13,"sentence",1,1741097700004,1741097702533
"2079",1252247,59,28,"sentence",1,1741097704055,1741097706166
"2080",1252247,60,35,"sentence",1,1741097707620,1741097710283
"2081",1252248,1,11,"sentence",1,1741096927153,1741096932329
"2082",1252248,2,50,"sentence",1,1741096941679,1741096946827
"2083",1252248,3,2,"sentence",1,1741096950699,1741096962701
"2084",1252248,4,53,"sentence",1,1741096969900,1741096975106
"2085",1252248,5,22,"sentence",1,1741096984396,1741096991525
"2086",1252248,6,39,"sentence",1,1741097026303,1741097031744
"2087",1252248,7,4,"sentence",1,1741097040736,1741097045048
"2088",1252248,8,38,"sentence",1,1741097054659,1741097060874
"2089",1252248,9,6,"sentence",1,1741097069976,1741097074217
"2090",1252248,10,14,"sentence",1,1741097079895,1741097083063
"2091",1252248,11,48,"sentence",1,1741097117875,1741097123540
"2092",1252248,12,45,"sentence",1,1741097133423,1741097138286
"2093",1252248,13,51,"sentence",1,1741097147811,1741097152362
"2094",1252248,14,59,"sentence",1,1741097164158,1741097168683
"2095",1252248,15,20,"sentence",1,1741097177713,1741097182785
"2096",1252248,16,1,"sentence",1,1741097216667,1741097221293
"2097",1252248,17,15,"sentence",1,1741097230623,1741097235414
"2098",1252248,18,10,"sentence",1,1741097244096,1741097250426
"2099",1252248,19,27,"sentence",1,1741097261688,1741097265595
"2100",1252248,20,30,"sentence",1,1741097274675,1741097280063
"2101",1252248,21,16,"sentence",0,1741097313893,1741097343894
"2102",1252248,22,23,"sentence",1,1741097350557,1741097364271
"2103",1252248,23,34,"sentence",1,1741097367166,1741097372027
"2104",1252248,24,25,"sentence",1,1741097376098,1741097379598
"2105",1252248,25,21,"sentence",1,1741097385741,1741097390302
"2106",1252248,26,12,"sentence",1,1741097422753,1741097452755
"2107",1252248,27,28,"sentence",1,1741097461792,1741097491792
"2108",1252248,28,32,"sentence",1,1741097501065,1741097565306
"2109",1252248,29,57,"sentence",1,1741097574098,1741097578595
"2110",1252248,30,18,"sentence",1,1741097587533,1741097594632
"2111",1252248,31,58,"sentence",1,1741097628939,1741097632879
"2112",1252248,32,54,"sentence",1,1741097641450,1741097647509
"2113",1252248,33,47,"sentence",1,1741097656399,1741097664336
"2114",1252248,34,36,"sentence",1,1741097673769,1741097678268
"2115",1252248,35,43,"sentence",0,1741097688122,1741097693002
"2116",1252248,36,55,"sentence",1,1741097726305,1741097731019
"2117",1252248,37,5,"sentence",1,1741097733946,1741097736994
"2118",1252248,38,56,"sentence",1,1741097745925,1741097749118
"2119",1252248,39,40,"sentence",1,1741097758171,1741097761655
"2120",1252248,40,49,"sentence",1,1741097766365,1741097770447
"2121",1252248,41,3,"sentence",1,1741097811713,1741097815061
"2122",1252248,42,41,"sentence",1,1741097827607,1741097831727
"2123",1252248,43,8,"sentence",1,1741097840245,1741097845010
"2124",1252248,44,35,"sentence",1,1741097854061,1741097859256
"2125",1252248,45,26,"sentence",1,1741097868296,1741097872409
"2126",1252248,46,24,"sentence",1,1741097909339,1741097913954
"2127",1252248,47,9,"sentence",1,1741097926807,1741097931006
"2128",1252248,48,7,"sentence",1,1741097940144,1741097946335
"2129",1252248,49,44,"sentence",1,1741097957795,1741097961439
"2130",1252248,50,17,"sentence",1,1741097970283,1741097974102
"2131",1252248,51,42,"sentence",1,1741098007842,1741098011255
"2132",1252248,52,33,"sentence",1,1741098020442,1741098023029
"2133",1252248,53,13,"sentence",1,1741098031680,1741098034813
"2134",1252248,54,52,"sentence",1,1741098043067,1741098050214
"2135",1252248,55,37,"sentence",1,1741098060541,1741098064050
"2136",1252248,56,46,"sentence",1,1741098115266,1741098118762
"2137",1252248,57,29,"sentence",1,1741098126976,1741098130754
"2138",1252248,58,60,"sentence",1,1741098144306,1741098147584
