Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,Distance_To_Screen_In_CM,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Pixel_Density_PerMM,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,133.0.0.0 Safari/537.36,false,"",66748a2360576bee33eeaaaf,"","","",1073869,1241,33.73819163564231,group_1,1,true,"",1252247,900,59.88023952095874,1440,session_1,1,89b59700621380b3f45ffe630a250f23,2025-03-04T13:46:00.008Z,2025-03-04 13:45:53+00,"",1,1,Mac/OS-X,"","",900,1440
