Rec_Session_Id,Trial_Id,Trial_Nr,Block_Name,Block_Nr,Task_Name,Task_Nr,answer_column_number,answer_value,answer_value,answer_value,answerB_value,char1_value,char1_value,char2_value,char2_value,click_choice_frame_1,click_choice_frame_1,click_choice_frame_1,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_2,click_choice_Frame_3,click_choice_Frame_3,click_choice_Frame_3,Condition_Id,copy_of_frec_3126,copy_of_questionB_value,current_answer,frec,frec_value,has_question_column_number,has_question_value,has_question_value,index_value,index_value,index_value,key_pressed_Frame_3,key_pressed_sentence,prac_line1_value,prac_line2_value,question_answer,question_column_number,question_value,question_value,question_value,questionB_value,reaction_time_frame_1,reaction_time_frame_1,reaction_time_frame_1,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_2,reaction_time_Frame_3,reaction_time_Frame_3,reaction_time_Frame_3,RT_sentence,sentence_line1_value,sentence_line2_value,sentence1_value,sentence1_value,sentence1_value,sentence1B_value,sentence2_column_nr,sentence2_value,sentence2B_value,sentenceA_line2_value,trial_end,trial_number,trial_start,word_high_value,word_high_value,word_low_value,word_low_value
1381314,1,1,block_1,1,instructions,1,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1381314,5,1,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",0,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",153215,La pared está manchada,de pintura verde.,"","","","",5,"","","",1751893392372,"",1751893239158,"","","",""
1381314,55,1,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2815,"","","","","","",5,"","","",1751893443607,"",1751893440793,"","","",""
1381314,1,1,block_1,1,end_practice,3,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1381314,1,1,block_1,1,outro,5,"","","","","","","","","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1381314,2,2,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",-1,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3897,Espero que este verano,sea algo más fresco.,"","","","",5,"","","",1751893399033,"",1751893395136,"","","",""
1381314,91,2,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2320,"","","","","","",5,"","","",1751893446230,"",1751893443910,"","","",""
1381314,4,3,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",-1,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3405,Cuando suene la sirena,saldrán por la puerta.,"","","","",5,"","","",1751893402872,"",1751893399467,"","","",""
1381314,73,3,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",0,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2464,"","","","","","",5,"","","",1751893448990,"",1751893446527,"","","",""
1381314,43,4,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2751,"","","","","","",5,"","","",1751893454102,"",1751893451352,"","","",""
1381314,3,4,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",1,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2799,El niño no quería,quedarse en casa.,"","","","",5,"","","",1751893406006,"",1751893403209,"","","",""
1381314,1,5,block_1,1,prac_task,2,8,"","","","","","","","","","","","","","","","","",1,"","",0,"","",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2944,No hemos llegado todavía,al parque de atracciones.,"","","","",5,"","","",1751893412657,"",1751893409712,"","","",""
1381314,29,5,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3912,"","","","","","",5,"","","",1751893458318,"",1751893454406,"","","",""
1381314,81,6,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3089,"","","","","","",5,"","","",1751893461717,"",1751893458628,"","","",""
1381314,2,7,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2617,"","","","","","",5,"","","",1751893464619,"",1751893462001,"","","",""
1381314,42,8,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3136,"","","","","","",5,"","","",1751893468038,"",1751893464903,"","","",""
1381314,9,9,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3475,"","","","","","",5,"","","",1751893471823,"",1751893468347,"","","",""
1381314,94,10,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2665,"","","","","","",5,"","","",1751893474790,"",1751893472126,"","","",""
1381314,19,11,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2491,"","","","","","",5,"","","",1751893477593,"",1751893475102,"","","",""
1381314,77,12,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2561,"","","","","","",5,"","","",1751893480454,"",1751893477894,"","","",""
1381314,57,13,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",0,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3181,"","","","","","",5,"","","",1751893483942,"",1751893480762,"","","",""
1381314,41,14,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2478,"","","","","","",5,"","","",1751893489553,"",1751893487075,"","","",""
1381314,44,15,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2369,"","","","","","",5,"","","",1751893492222,"",1751893489853,"","","",""
1381314,39,16,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",3070,"","","","","","",5,"","","",1751893497791,"",1751893494722,"","","",""
1381314,33,17,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2762,"","","","","","",5,"","","",1751893500851,"",1751893498090,"","","",""
1381314,92,18,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2121,"","","","","","",5,"","","",1751893503270,"",1751893501149,"","","",""
1381314,100,19,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2795,"","","","","","",5,"","","",1751893506368,"",1751893503573,"","","",""
1381314,66,20,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2307,"","","","","","",5,"","","",1751893508968,"",1751893506663,"","","",""
1381314,14,21,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2688,"","","","","","",5,"","","",1751893511966,"",1751893509278,"","","",""
1381314,36,22,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",0,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2095,"","","","","","",5,"","","",1751893514366,"",1751893512271,"","","",""
1381314,40,23,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",6025,"","","","","","",5,"","","",1751893522558,"",1751893516534,"","","",""
1381314,58,24,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",1859,"","","","","","",5,"","","",1751893524751,"",1751893522892,"","","",""
1381314,3,25,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2288,"","","","","","",5,"","","",1751893527334,"",1751893525046,"","","",""
1381314,1,26,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2440,"","","","","","",5,"","","",1751893547425,"",1751893544985,"","","",""
1381314,72,27,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2581,"","","","","","",5,"","","",1751893552638,"",1751893550058,"","","",""
1381314,32,28,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",-1,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2470,"","","","","","",5,"","","",1751893555390,"",1751893552922,"","","",""
1381314,76,29,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2391,"","","","","","",5,"","","",1751893558088,"",1751893555697,"","","",""
1381314,52,30,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",2,"","",-1,high,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2548,"","","","","","",5,"","","",1751893562992,"",1751893560443,"","","",""
1381314,16,31,block_1,1,experimental_task_A,4,8,"","","","","","","","","","","","","","","","","",1,"","",0,low,"",9,"","","","","","",undefined,"","","",7,"","","","","","","","","","","","","",2874,"","","","","","",5,"","","",1751893566144,"",1751893563271,"","","",""
