"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","sub"
"19",28,795.400146484375,1918.10009765625,1390.6199836731,873.736453056335,55.4671580114381,6.82867559981321,68.0211448669451,12.1890628337865,1122.69995117188,11
"20",28,1933.80004882813,2600.69995117188,1226.57977104187,902.141668796539,25.6065556869514,6.55371459031088,51.3100719451917,-8.29413056373596,666.89990234375,11
"22",32,24.199951171875,212.60009765625,1293.4054517746,876.573629379273,21.0878661031733,3.3801625292302,30.8038520812984,7.8601598739624,188.400146484375,11
"23",32,244.10009765625,564.60009765625,1123.00461769104,934.715230464935,40.2228717155436,1.60051930904388,-38.3238315582283,-12.6970303058627,320.5,11
"24",32,596.199951171875,1815.10009765625,1461.86249732971,874.382221698761,118.271530042651,5.97013426423031,-64.1108417511002,5.96721768379183,1218.90014648438,11
"25",32,1862.19995117188,2245.19995117188,1173.45266342163,927.805548906326,29.2235547065747,5.30762552618997,23.1135082244867,-12.7708983421324,383,11
"27",34,44.300048828125,207.300048828125,1295.9183216095,869.544718265533,23.9362666168203,1.67104905080829,33.4140539169316,-7.42088913917519,163,11
"28",34,254,1179.19995117188,1231.04675292969,901.015892028808,205.275362371446,39.9906817116742,-70.3085613250749,-13.4528768062593,925.19995117188,11
"29",34,1195.10009765625,1375.19995117188,1449.75361824036,864.939622879029,15.0822584152191,10.6291215834611,64.8814392089834,6.42506003379799,180.09985351563,11
"30",34,1437.40014648438,1663.60009765625,1157.4829864502,909.379363059998,43.4052890396135,5.06188489007967,36.7332887649534,8.50517749786354,226.19995117187,11
"31",37,15.800048828125,1072.90014648438,1239.15563583374,885.637135505677,137.111656082155,24.0380757493991,77.2306919097916,-11.6424715518947,1057.10009765626,11
"32",37,1267.69995117188,1525.10009765625,1316.75268173218,877.853407859803,53.3084523353567,11.1201574716554,72.2186088562,8.01864624023426,257.40014648437,11
"33",5,0.300048828125,258.900146484375,1337.14420318604,856.623508930207,20.3957463970231,4.40707493305274,-40.39698600769,11.9777905941011,258.60009765625,11
"34",5,306.5,1184.19995117188,1227.62457847595,902.48634338379,108.534134439466,31.6400811767585,69.6521949768066,10.6867575645448,877.69995117188,11
"35",5,1215.10009765625,1548.90014648438,1393.53006362915,872.826647758485,32.5717255840315,2.07657120609368,64.4870996475235,-9.85039114952048,333.80004882813,11
"36",5,1775.90014648438,1891.5,1103.99919509888,929.798022508621,13.0903738002748,5.89866603469865,-37.0615100860597,6.36206030845631,115.59985351562,11
"37",5,1938.69995117188,2416.40014648438,1522.61674880982,871.090550422668,48.8407274093618,3.59723952197961,-69.8080682754533,-11.7158138751985,477.7001953125,11
"39",19,25.199951171875,2410.19995117188,1100.13977050781,925.586407184601,57.4970982170027,11.8145429806694,-43.7753009796151,-12.4880754947661,2385.00000000001,11
"40",19,2456.5,3244.60009765625,1370.62214851379,882.434685230255,63.9273972473097,5.8878813786505,-68.5416793823249,-8.53487491607632,788.10009765625,11
"41",19,3292,3573.60009765625,1115.49567222595,930.316386222839,19.7978006687185,9.18685676264813,44.3478488922134,-12.0018768310543,281.60009765625,11
"43",23,18,164.10009765625,1289.54298973084,868.97654056549,12.6516351871475,2.24484683489833,44.7340393066401,11.874622106552,146.10009765625,11
"44",23,210.900146484375,727.800048828125,1133.41487884521,939.867238998413,44.2982628021217,9.45712533331002,-74.6723651885983,8.05955529212918,516.89990234375,11
"45",23,774.900146484375,1188.40014648438,1496.92790985108,881.622952222824,36.874304941173,4.15904375052418,68.8172864913934,6.45841598510731,413.500000000005,11
"46",23,16.5,1249.60009765625,1257.45519638062,869.748437404634,14.4335247688314,2.73214467859285,60.6784820556633,-7.04662442207365,1233.10009765625,11
