"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","sub","Freq"
"1",20,24.199951171875,148.900146484375,238.1,299.933333333333,1.28491999999997,0.840139999999994,-0.816666666666649,1.08333333333334,124.7001953125,11,"high"
"2",20,250.300048828125,501.5,571.166666666667,344.3,1.9273800000001,1.63085999999995,-10.6833333333333,-2.04999999999998,251.199951171875,11,"high"
"3",20,602.800048828125,697.400146484375,1026.83333333333,360.4,1.4826,1.58143999999999,-10.5166666666668,1.36666666666667,94.60009765625,11,"high"
"4",20,886.699951171875,1035.40014648438,355.983333333333,492.283333333333,0.716590000000022,1.18607999999997,4.28333333333333,-3.36666666666667,148.700195312505,11,"high"
"5",20,1284.80004882813,1338.80004882813,697.133333333333,572,0.296520000000067,2.47100000000011,15.4333333333333,-2.41666666666669,54,11,"high"
"6",20,1402,1654.19995117188,556.9,548.35,0.840139999999994,1.55673000000002,8.01666666666665,1.76666666666671,252.19995117188,11,"high"
"7",20,1732.90014648438,1912.40014648438,362.25,745.8,0.963690000000008,6.27634000000002,-5.68333333333334,-6.23333333333335,179.5,11,"high"
"8",20,1991.30004882813,2203.19995117188,632.333333333333,759.85,3.03933000000002,3.13817000000001,-11.6,-2.35000000000002,211.89990234375,11,"high"
"9",20,2327.10009765625,2538.60009765625,1062.35,767.816666666667,3.11346000000003,9.56277000000007,-4.38333333333321,4.20000000000005,211.5,11,"high"
"10",20,2664.60009765625,2759.10009765625,518.766666666667,1039.33333333333,0.790719999999955,2.56983999999969,9.35000000000002,1.98333333333335,94.5,11,"high"
"11",20,2827.40014648438,3093.10009765625,374.3,1059.3,9.34038000000002,2.81694000000013,-3.15000000000001,3.70000000000005,265.69995117187,11,"high"
"12",20,3765.69995117188,3930.80004882813,711.033333333333,1019.76666666667,1.97680000000006,1.28492000000001,4.55000000000001,-2.0333333333333,165.10009765625,11,"high"
"13",20,4023.60009765625,4133.10009765625,479.466666666667,1049.16666666667,1.53201999999995,1.53201999999995,4.81666666666666,-3.43333333333328,109.5,11,"high"
"14",20,4251.80004882813,4393.5,633.466666666667,788.616666666667,1.6802799999999,1.30963000000007,1.41666666666674,2.83333333333331,141.69995117187,11,"high"
"15",20,4535.10009765625,4666.80004882813,672.266666666667,491.233333333333,0.7413,0.691879999999961,-6.80000000000001,2.25000000000003,131.69995117188,11,"high"
"16",20,4746.10009765625,4856.19995117188,525.933333333333,530.2,1.18607999999993,0.395360000000146,6.53333333333336,-1.75,110.09985351563,11,"high"
"17",20,4950.60009765625,5044.90014648438,725.533333333333,536.6,0.271809999999921,0.222389999999882,-12.1833333333333,-1.41666666666669,94.3000488281295,11,"high"
"18",20,5162,5350.40014648438,467.533333333333,787.416666666667,0.593039999999966,6.35046999999995,9.69999999999996,-2.85000000000002,188.40014648438,11,"high"
"19",20,5499.40014648438,5592.5,731.466666666667,767.883333333333,0.7413,2.54513000000013,-11.5333333333334,3,93.0998535156205,11,"high"
"20",20,6139.10009765625,6186.40014648438,869.633333333333,1024.03333333333,0.988399999999944,0.148259999999865,-5.88333333333333,2.44999999999993,47.3000488281295,11,"high"
"21",20,6537.5,6693.90014648438,1118.33333333333,389.933333333333,1.28492000000018,4.22540999999999,-16.0166666666667,2.85000000000002,156.40014648438,11,"high"
"22",20,6811.10009765625,6890,716.4,398.066666666667,0.938979999999989,0.0988399999999944,8.4666666666667,-4.46666666666664,78.89990234375,11,"high"
"23",20,6969.5,7095.19995117188,505.733333333333,544.033333333333,0.741300000000084,1.33434000000013,1.10000000000002,-1.55000000000007,125.69995117188,11,"high"
"24",31,118.300048828125,260,404.666666666667,349.733333333333,0.988400000000028,1.13666000000006,13.95,3.51666666666665,141.699951171875,11,"low"
"25",31,291.400146484375,454.699951171875,331.133333333333,329.766666666667,2.02622000000001,4.79374000000002,11.3333333333333,1.61666666666667,163.2998046875,11,"low"
"26",31,579.900146484375,852,855.45,369.95,1.95208999999991,0.593040000000008,16.6666666666666,1.2166666666667,272.099853515625,11,"low"
"27",31,930.800048828125,1080.30004882812,563.7,336.433333333333,0.667169999999983,0.296519999999983,8.25,1.26666666666668,149.499999999995,11,"low"
"28",31,1158.80004882813,1284.60009765625,409.1,338.1,1.92738000000002,0.84013999999991,4.40000000000001,-1.7166666666667,125.80004882812,11,"low"
"29",31,1379,1606.40014648438,920.566666666667,392.366666666667,1.28491999999984,1.18608000000002,-3.0333333333333,-1.28333333333333,227.40014648438,11,"low"
"30",31,1716.5,1874.40014648438,400.333333333333,511.9,3.45939999999989,3.95359999999994,11.5166666666667,-4.68333333333328,157.90014648438,11,"low"
"31",31,1952.80004882813,2100.40014648438,636.6,520.666666666667,2.32274000000008,0.0988399999999101,-8.61666666666667,-0.56666666666672,147.60009765625,11,"low"
"32",31,2195.40014648438,2321.40014648438,354.433333333333,514.2,1.13665999999998,2.69339000000008,11.0166666666667,1.11666666666665,126,11,"low"
"33",31,2406.80004882813,2500.90014648438,654.866666666667,520,0.790719999999955,0.494199999999888,-14.1,-2.83333333333331,94.10009765625,11,"low"
"34",31,2579.60009765625,2689.40014648438,368,509.516666666667,1.68027999999999,0.321230000000045,-12.1166666666666,-0.883333333333354,109.80004882813,11,"low"
"35",31,2806.69995117188,2964.10009765625,1116.26666666667,547.966666666667,2.8169399999998,0.395359999999893,-2.88333333333333,-1.53333333333336,157.40014648437,11,"low"
"36",31,3027.19995117188,3169.5,1287.5,563.066666666667,1.03782000000007,1.18607999999993,-5.26666666666665,-1.35000000000002,142.30004882812,11,"low"
"37",31,3472.90014648438,3527.90014648438,413.116666666667,806.266666666667,0.0247100000000197,0.197679999999989,0.26666666666668,-0.683333333333394,55,11,"low"
"38",31,3591.30004882813,3762.69995117188,298.883333333333,790.133333333333,1.43317999999996,5.46091000000009,15.4666666666667,2.66666666666663,171.39990234375,11,"low"
"39",31,3856.80004882813,4019.90014648437,887.333333333333,759.783333333333,0.938979999999989,3.68178999999994,-12.9833333333333,2.44999999999999,163.10009765624,11,"low"
"40",31,4113.69995117188,4176.69995117188,1253.26666666667,814.25,0.27181000000009,0.247100000000028,4.78333333333353,-0.483333333333405,63,11,"low"
"41",31,4295,4421.5,573.7,1045.15,0.518910000000034,3.45939999999989,8.46666666666658,-5.10000000000002,126.5,11,"low"
"42",31,4484.60009765625,4594.5,360.2,1050.33333333333,1.18608000000002,0.691879999999876,-9.58333333333331,-2.86666666666667,109.89990234375,11,"low"
"43",31,4712,4835.30004882813,1019.16666666667,1029.2,0.247099999999944,0.593040000000135,-4.15000000000009,0.333333333333258,123.30004882813,11,"low"
"44",31,4936.19995117188,4999.5,659.033333333333,1010.5,0.815430000000017,1.30963000000016,17.7500000000001,-0.916666666666686,63.3000488281205,11,"low"
"45",55,171.300048828125,265.5,457.916666666667,369.783333333333,0.593040000000008,1.13665999999998,6.83333333333334,3.61666666666665,94.199951171875,11,"low"
"46",55,319.699951171875,492.60009765625,372.783333333333,339.15,2.32273999999995,2.61926000000002,5.36666666666665,-2.1166666666667,172.900146484375,11,"low"
"47",55,587.10009765625,720.300048828125,925.266666666667,372.8,3.06403999999991,0.790719999999955,-3.29999999999995,0.800000000000011,133.199951171875,11,"low"
"48",55,830.300048828125,892.800048828125,496.166666666667,338.6,0.988399999999944,0.296520000000067,1.16666666666669,0.333333333333371,62.5,11,"low"
"49",55,971.900146484375,1128.69995117188,369.633333333333,322.9,0.790720000000039,0.444780000000017,-8.88333333333335,-1.44999999999999,156.799804687505,11,"low"
"50",55,1245.30004882813,1356.30004882813,907.766666666667,376.15,0.395359999999978,1.35905000000003,-8.19999999999999,0.800000000000011,111,11,"low"
"51",55,1434.69995117188,1568.5,1122.5,370.5,2.49571000000009,0.568329999999947,-14.5333333333334,0.649999999999977,133.80004882812,11,"low"
"52",55,1834.40014648438,2014,371.866666666667,507.6,1.58144000000008,0.938979999999989,11.3166666666667,1.10000000000002,179.59985351562,11,"low"
"53",55,2060,2218,300.1,516.966666666667,0.889560000000034,0.741300000000168,11.6833333333333,3.23333333333338,158,11,"low"
