"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","sub","Freq"
"81",56,9.699951171875,1296.69995117188,1240.41935920715,783.970577716828,126.16599724388,17.3110272402763,-58.8981533050544,-15.4113614559177,1287.00000000001,11,"low"
"82",56,1343.90014648438,3136.69995117188,1125.42705535889,838.219124078751,156.27671451187,27.3760222356321,-82.5867938995366,-13.5294485092159,1792.7998046875,11,"low"
"83",56,3230.69995117188,4062.5,1014.34577941894,914.79326248169,119.988181468962,53.0294581260681,-56.9213485717767,15.4338920116427,831.80004882812,11,"low"
"84",56,2.699951171875,5066.69995117188,1164.60570335388,793.869216442108,74.5478974685664,11.0963135197166,48.703413009645,-11.4760029315947,5064,11,"low"
"85",5,851.400146484375,1265.19995117188,1411.34851455688,765.916081666947,59.2231239166261,5.84639703798336,69.1773033142099,10.0571787357331,413.799804687505,11,"high"
"86",5,1343.90014648438,1632.80004882813,1008.10688018799,871.708295345306,20.1535847396834,10.0973012437822,-33.1678962707513,19.107177257538,288.89990234375,11,"high"
"87",5,1648.5,2080.5,1199.38396453858,835.071573257446,48.354792228697,5.99814573812367,-48.8831615448,12.6557993888855,432,11,"high"
"88",5,2159.80004882813,3007.60009765625,956.32043838501,951.022986173629,31.9438330821967,18.6380012247557,-44.1597557067873,18.3791506290435,847.80004882812,11,"high"
"89",5,3054.19995117188,3584.69995117188,1149.8223400116,883.373823165894,34.5665511474623,9.44952199173075,71.0470867156993,10.1066708564759,530.5,11,"high"
"90",16,130.60009765625,913.199951171875,1104.79681015015,809.740705490112,42.5778644943271,6.74018733787503,40.0207901000985,-13.777102231979,782.599853515625,11,"high"
"91",16,1250.30004882813,2081.69995117188,1064.63319778442,806.785318851471,56.8297008590685,23.4030535683627,-64.78394985199,14.278610944748,831.39990234375,11,"high"
"92",16,2144.69995117188,2530.60009765625,1005.69900512695,877.29481101036,51.9112614383684,27.2210126881604,-58.8929748535159,-17.8151035308836,385.90014648437,11,"high"
"93",16,2593.30004882813,3389.69995117188,963.93099784851,945.11492729187,43.7381110897055,29.6934030404101,-51.6755676269534,-17.8575789928437,796.39990234375,11,"high"
"94",16,3421.10009765625,3873,1216.07962608337,881.770806312562,21.2908975925388,6.83912621784278,-31.6329765319833,-18.801094293594,451.89990234375,11,"high"
"95",16,4125.60009765625,4656.69995117188,1013.7456035614,1005.06905794144,95.6563148632063,54.1709932901886,-40.115766525268,17.7396798133847,531.09985351563,11,"high"
"96",16,4735.69995117188,4946.90014648438,1162.89407730102,807.641297578811,11.717205362321,9.23810773873329,49.5321750640866,18.1968784332277,211.2001953125,11,"high"
"97",23,23.5,2102.19995117188,1129.26378250122,792.290521860123,139.6502460537,25.4052615487577,71.6759109497073,-15.3745722770689,2078.69995117188,11,"high"
"98",23,2368.69995117188,2658.40014648438,1007.6352596283,856.058442592621,80.1800824642186,13.7604894146909,-55.4375743865977,16.9142568111415,289.7001953125,11,"high"
"99",23,2674.10009765625,2776.30004882813,976.252994537353,913.549876213074,18.3671847610474,4.96704990577681,39.7173023223878,-19.3304121494293,102.19995117188,11,"high"
"100",23,3042.40014648438,3699.69995117188,1008.28046798706,903.934907913208,153.654406482695,25.1380788531302,-53.1078290939333,15.0530827045445,657.2998046875,11,"high"
"101",23,3715.40014648438,3856.5,1247.68054962158,875.438904762268,16.028296503065,9.05822031211861,49.0519142150869,-16.4045619964598,141.09985351562,11,"high"
"102",23,3940.19995117188,4160.5,878.280916213989,1035.30738115311,19.3939575405116,16.6815087332717,-20.9196662902835,16.1783015727991,220.30004882812,11,"high"
"103",23,4200.10009765625,4482.80004882813,1029.3021774292,902.405319213867,51.8767759895318,17.7672913613318,-36.0819244384767,18.2751452922827,282.69995117188,11,"high"
"104",24,102.199951171875,212.300048828125,1265.06237983704,933.048838376998,48.0851722927107,13.112805602073,72.4142742156984,19.8000562191007,110.10009765625,11,"high"
"105",24,242.300048828125,1764.19995117188,1114.6633720398,828.763339519501,96.6965481376715,45.6808762092584,-37.1827888488766,20.2626192569733,1521.89990234376,11,"high"
"106",24,1827.5,2069.90014648438,982.211723327638,926.501920223236,22.1778622055086,15.1930035066613,-48.8360404968269,14.8283350467685,242.40014648438,11,"high"
"107",24,2085.60009765625,2623.90014648438,1103.98670196533,894.824366569519,74.3735331573422,7.51528279495206,-48.7404966354384,-13.25569152832,538.30004882813,11,"high"
"108",24,2678,3700.60009765625,963.297348022462,1012.31318950653,36.4226855392471,23.1544974689554,-38.466320037842,17.572556734085,1022.60009765625,11,"high"
"109",22,88.5,719.199951171875,1123.1361579895,813.672952651978,90.7800667419494,16.7949544072155,56.8912124633782,11.1272513866429,630.699951171875,11,"high"
"110",22,766.5,1132,1413.62972259521,770.653345584869,70.2198110389679,7.05758708238635,47.6235342025749,11.197782754898,365.5,11,"high"
"111",22,1210.40014648438,1389.90014648438,1078.70735168457,835.773775577545,9.48306011581741,7.58698962306976,-36.1912250518799,12.6284408569335,179.5,11,"high"
"112",22,1421.19995117188,1647.30004882813,1231.63539886475,780.746691226959,6.73208559036525,2.58122312021154,32.72509098053,-11.6326975822448,226.10009765625,11,"high"
"113",22,1677.69995117188,2112.10009765625,977.611932754516,871.809350252151,15.489084909439,3.01612471461229,41.4291667938235,18.5707569122315,434.40014648437,11,"high"
"114",22,2143.30004882813,2813.80004882813,1109.5348072052,838.64981174469,120.256557157515,20.2649254438886,-52.1975517272933,-10.0988924503325,670.5,11,"high"
"115",22,2877,3758.19995117188,1049.03924942017,905.629527568817,132.475335628508,18.947320430517,-65.0078487396238,13.7876486778257,881.19995117188,11,"high"
"116",22,3821,4269,942.760696411133,1019.41362977028,58.6712719001769,45.109822308897,-30.4632472991944,-15.5176144838333,448,11,"high"
"117",22,4440.5,4669.69995117188,1078.40888977051,974.840347766876,18.4334692153894,13.2006098814024,48.7936878204346,12.5075376033781,229.19995117188,11,"high"
"118",22,4889,4974.80004882813,856.560249328614,987.694909572601,28.0358498325345,10.1775658078196,83.3943557739242,10.9984195232392,85.8000488281295,11,"high"
"119",22,4990.5,5407.10009765625,1025.47208786011,853.945612907409,71.7045375709578,22.7777980227469,24.9922180175799,19.5240998268128,416.60009765625,11,"high"
"120",54,5.300048828125,1870.40014648438,1322.67810821533,774.641511440277,257.243095676426,11.5183944168082,73.6580562591566,12.8552806377407,1865.10009765626,11,"low"
"121",54,1940,2931.80004882813,1118.53281021118,835.718328952789,165.659683404922,18.4687871081834,-65.4823923110966,7.69974231719971,991.80004882813,11,"low"
"122",54,3010.19995117188,4132.10009765625,1042.5051689148,912.844734191894,119.011503787997,25.8868966526994,-58.0106830596916,14.5106756687169,1121.90014648437,11,"low"
"123",54,4194.80004882813,4437.60009765625,926.186065673829,1023.08788061142,35.1259817619332,13.4621775569939,-44.5166778564462,15.5613076686851,242.80004882812,11,"low"
