"","sub","item","Freq","word_num","wordID","target","FFD","SFD","GD","TVT","Tracker"
"459",6,52,"low",5,"pescado","Yes",176.900146484375,176.900146484375,176.900146484375,176.900146484375,"Webcam"
"460",6,61,"low",5,"regalos","Yes",224.10009765625,224.10009765625,224.10009765625,224.10009765625,"Webcam"
"461",6,5,"high",6,"amor","Yes",95.900146484375,95.900146484375,95.900146484375,95.900146484375,"Webcam"
"462",6,84,"low",4,"consejos","Yes",159.39990234375,159.39990234375,159.39990234375,655.69995117187,"Webcam"
"463",6,33,"high",4,"hombre","Yes",111.800048828125,111.800048828125,111.800048828125,111.800048828125,"Webcam"
"464",6,71,"low",3,"amanecer","Yes",159.699951171875,159.699951171875,159.699951171875,159.699951171875,"Webcam"
"465",6,56,"low",6,"revista","Yes",128,128,128,128,"Webcam"
"466",6,66,"low",4,"visitas","Yes",160.10009765625,160.10009765625,160.10009765625,160.10009765625,"Webcam"
"467",6,15,"high",5,"poder","Yes",208.699951171875,208.699951171875,208.699951171875,208.699951171875,"Webcam"
"468",6,57,"low",5,"pintura","Yes",207.89990234375,207.89990234375,207.89990234375,207.89990234375,"Webcam"
"469",7,68,"high",6,"tierras","Yes",96.19995117188,96.19995117188,96.19995117188,96.19995117188,"Webcam"
"470",7,16,"low",6,"magia","Yes",273.40014648437,273.40014648437,273.40014648437,273.40014648437,"Webcam"
"471",7,55,"high",5,"informe","Yes",224.10009765625,224.10009765625,224.10009765625,224.10009765625,"Webcam"
"472",7,10,"low",6,"fama","Yes",114.69995117188,114.69995117188,114.69995117188,114.69995117188,"Webcam"
"473",7,17,"low",7,"nieve","Yes",239.89990234376,239.89990234376,239.89990234376,239.89990234376,"Webcam"
"474",7,83,"high",3,"estudios","Yes",477.500000000005,477.500000000005,477.500000000005,477.500000000005,"Webcam"
"475",7,34,"low",5,"objeto","Yes",252.7998046875,252.7998046875,252.7998046875,252.7998046875,"Webcam"
"476",7,14,"low",4,"grano","Yes",112.199951171875,112.199951171875,112.199951171875,512.09985351562,"Webcam"
"477",7,53,"high",4,"derecho","Yes",256.099853515625,256.099853515625,256.099853515625,256.099853515625,"Webcam"
"478",7,63,"high",7,"minutos","Yes",254.30004882812,254.30004882812,254.30004882812,254.30004882812,"Webcam"
"479",7,78,"high",8,"sociedad","Yes",160,160,160,160,"Webcam"
"480",7,96,"high",4,"canciones","Yes",144.300048828125,NA,544.600097656255,544.600097656255,"Webcam"
"481",7,28,"low",4,"bolas","Yes",543.89990234375,543.89990234375,543.89990234375,543.89990234375,"Webcam"
"482",7,44,"low",5,"gastos","Yes",NA,NA,NA,143.90014648437,"Webcam"
"483",7,74,"high",3,"artículo","Yes",175.60009765625,NA,287.60009765625,431.699951171875,"Webcam"
"484",7,94,"high",6,"políticos","Yes",143.19995117187,143.19995117187,143.19995117187,143.19995117187,"Webcam"
"485",7,18,"low",6,"frase","Yes",240.40014648438,240.40014648438,240.40014648438,240.40014648438,"Webcam"
"486",7,50,"low",4,"pistas","Yes",447.699951171875,447.699951171875,447.699951171875,447.699951171875,"Webcam"
"487",7,38,"low",5,"parada","Yes",240.5,240.5,240.5,240.5,"Webcam"
"488",7,88,"high",4,"regiones","Yes",387.199951171875,387.199951171875,387.199951171875,387.199951171875,"Webcam"
"489",7,99,"high",6,"películas","Yes",126.09985351562,126.09985351562,126.09985351562,126.09985351562,"Webcam"
"490",7,92,"high",4,"jugadores","Yes",253.2998046875,253.2998046875,253.2998046875,253.2998046875,"Webcam"
"491",7,64,"high",5,"pueblos","Yes",257.09985351563,257.09985351563,257.09985351563,257.09985351563,"Webcam"
"492",7,19,"low",6,"arena","Yes",271.30004882813,271.30004882813,271.30004882813,271.30004882813,"Webcam"
"493",7,46,"low",6,"marcas","Yes",287.2001953125,287.2001953125,287.2001953125,287.2001953125,"Webcam"
"494",7,91,"high",3,"alimentos","Yes",301.7998046875,301.7998046875,301.7998046875,301.7998046875,"Webcam"
"495",7,73,"high",5,"escritor","Yes",111.69995117188,111.69995117188,111.69995117188,111.69995117188,"Webcam"
"496",7,3,"low",6,"sofá","Yes",289.699951171875,289.699951171875,289.699951171875,289.699951171875,"Webcam"
"497",7,12,"low",4,"patio","Yes",783.10009765625,783.10009765625,783.10009765625,783.10009765625,"Webcam"
"498",7,40,"low",6,"cuerda","Yes",112,112,112,112,"Webcam"
"499",7,97,"high",6,"fronteras","Yes",159.399902343745,159.399902343745,159.399902343745,159.399902343745,"Webcam"
"500",7,82,"high",5,"partidos","Yes",NA,NA,NA,192.09985351563,"Webcam"
"501",7,45,"low",4,"grados","Yes",927.699951171875,927.699951171875,927.699951171875,927.699951171875,"Webcam"
"502",7,51,"high",6,"sistema","Yes",224.19995117187,224.19995117187,224.19995117187,224.19995117187,"Webcam"
"503",7,30,"low",5,"botas","Yes",255.5,255.5,255.5,255.5,"Webcam"
"504",7,41,"low",3,"viajes","Yes",338.89990234375,338.89990234375,338.89990234375,338.89990234375,"Webcam"
"505",7,32,"low",5,"helado","Yes",367.90014648438,367.90014648438,367.90014648438,367.90014648438,"Webcam"
"506",7,47,"low",4,"bromas","Yes",160.599853515625,160.599853515625,160.599853515625,160.599853515625,"Webcam"
"507",7,36,"low",5,"pelota","Yes",112.09985351562,112.09985351562,112.09985351562,112.09985351562,"Webcam"
"508",7,37,"low",4,"muñeca","Yes",128,128,128,368,"Webcam"
"509",7,39,"low",4,"alarma","Yes",323.099853515625,323.099853515625,323.099853515625,323.099853515625,"Webcam"
"510",7,6,"low",6,"nave","Yes",255.89990234374,255.89990234374,255.89990234374,255.89990234374,"Webcam"
"511",7,70,"high",4,"puertas","Yes",348.800048828125,348.800048828125,348.800048828125,348.800048828125,"Webcam"
"512",7,98,"high",4,"funciones","Yes",96,NA,209.59985351562,209.59985351562,"Webcam"
"513",7,81,"high",3,"recursos","Yes",80.10009765625,NA,272.400146484375,272.400146484375,"Webcam"
"514",7,31,"low",4,"chiste","Yes",109,NA,222.199951171875,222.199951171875,"Webcam"
"515",7,80,"high",3,"libertad","Yes",175.800048828125,NA,594.699951171875,594.699951171875,"Webcam"
"516",7,69,"high",5,"plantas","Yes",286.600097656245,286.600097656245,286.600097656245,286.600097656245,"Webcam"
"517",7,9,"low",4,"miel","Yes",127.7998046875,127.7998046875,127.7998046875,127.7998046875,"Webcam"
"518",7,60,"high",3,"opinión","Yes",591.999999999995,591.999999999995,591.999999999995,591.999999999995,"Webcam"
"519",7,86,"high",4,"empresas","Yes",NA,NA,NA,195.69995117187,"Webcam"
"520",7,21,"low",5,"oídos","Yes",144.699951171875,144.699951171875,144.699951171875,144.699951171875,"Webcam"
"521",7,72,"high",5,"objetivo","Yes",237.30004882812,237.30004882812,237.30004882812,237.30004882812,"Webcam"
"522",7,95,"high",4,"productos","Yes",144.5,144.5,144.5,273.60009765625,"Webcam"
"523",7,49,"low",4,"piezas","Yes",271.5,271.5,271.5,271.5,"Webcam"
"524",7,76,"high",3,"historia","Yes",127.89990234375,NA,255.699951171875,643.10009765625,"Webcam"
"525",7,20,"low",5,"plata","Yes",576.000000000005,576.000000000005,576.000000000005,576.000000000005,"Webcam"
"526",7,77,"high",6,"relación","Yes",NA,NA,NA,190.5,"Webcam"
"527",7,100,"high",5,"preguntas","Yes",144.09985351563,144.09985351563,144.09985351563,144.09985351563,"Webcam"
"528",7,75,"high",5,"carácter","Yes",143.19995117187,143.19995117187,143.19995117187,335.19995117187,"Webcam"
"529",7,35,"low",6,"sótano","Yes",336.09985351562,336.09985351562,336.09985351562,336.09985351562,"Webcam"
"530",7,67,"high",3,"semanas","Yes",352.099853515625,352.099853515625,352.099853515625,352.099853515625,"Webcam"
"531",7,54,"high",6,"sentido","Yes",208.5,208.5,208.5,208.5,"Webcam"
"532",7,59,"high",4,"palabra","Yes",NA,NA,NA,559.69995117187,"Webcam"
"533",7,8,"low",8,"caza","Yes",98.80004882813,98.80004882813,98.80004882813,351.80004882813,"Webcam"
"534",7,26,"low",5,"metas","Yes",222.39990234376,222.39990234376,222.39990234376,222.39990234376,"Webcam"
"535",7,25,"low",6,"actos","Yes",112.10009765624,112.10009765624,112.10009765624,112.10009765624,"Webcam"
"536",7,58,"high",3,"persona","Yes",556.300048828125,556.300048828125,556.300048828125,556.300048828125,"Webcam"
"537",7,13,"low",4,"trozo","Yes",365.899902343745,365.899902343745,365.899902343745,365.899902343745,"Webcam"
"538",7,48,"low",5,"ruedas","Yes",128.59985351563,128.59985351563,128.59985351563,384.39990234376,"Webcam"
"539",7,85,"high",3,"hermanos","Yes",271.30004882813,271.30004882813,271.30004882813,271.30004882813,"Webcam"
"540",7,79,"high",5,"realidad","Yes",176.59985351563,176.59985351563,176.59985351563,176.59985351563,"Webcam"
"541",7,52,"high",5,"partido","Yes",255.90014648438,255.90014648438,255.90014648438,255.90014648438,"Webcam"
"542",7,61,"high",5,"enlaces","Yes",240.30004882812,240.30004882812,240.30004882812,240.30004882812,"Webcam"
"543",7,5,"low",6,"lujo","Yes",703.800048828125,703.800048828125,703.800048828125,703.800048828125,"Webcam"
"544",7,84,"high",4,"animales","Yes",160.10009765624,160.10009765624,160.10009765624,160.10009765624,"Webcam"
"545",7,29,"low",5,"citas","Yes",256.10009765625,256.10009765625,256.10009765625,256.10009765625,"Webcam"
"546",7,33,"low",4,"hombro","Yes",144.39990234375,144.39990234375,144.39990234375,608.59985351562,"Webcam"
"547",7,71,"high",3,"ambiente","Yes",224.699951171875,224.699951171875,224.699951171875,224.699951171875,"Webcam"
"548",7,56,"high",6,"familia","Yes",NA,NA,NA,205.89990234376,"Webcam"
"549",7,66,"high",4,"fuerzas","Yes",659.000000000005,659.000000000005,659.000000000005,659.000000000005,"Webcam"
"550",7,15,"low",5,"motor","Yes",704.30004882812,704.30004882812,704.30004882812,704.30004882812,"Webcam"
"551",7,57,"high",5,"mayoría","Yes",368.399902343745,368.399902343745,368.399902343745,368.399902343745,"Webcam"
"552",8,68,"low",6,"piedras","Yes",208,208,208,208,"Webcam"
"553",8,16,"high",6,"mujer","Yes",255.89990234375,255.89990234375,255.89990234375,255.89990234375,"Webcam"
"554",8,55,"low",5,"cristal","Yes",175.89990234375,175.89990234375,175.89990234375,175.89990234375,"Webcam"
"555",8,10,"high",8,"hora","Yes",144.19995117188,144.19995117188,144.19995117188,144.19995117188,"Webcam"
"556",8,34,"high",5,"número","Yes",275,275,275,275,"Webcam"
"557",8,14,"high",4,"grupo","Yes",176.400146484375,176.400146484375,176.400146484375,176.400146484375,"Webcam"
"558",8,24,"high",5,"pasos","Yes",160.10009765625,160.10009765625,160.10009765625,160.10009765625,"Webcam"
"559",8,53,"low",4,"enfermo","Yes",239.90014648437,239.90014648437,239.90014648437,606.50024414062,"Webcam"
"560",8,63,"low",7,"rumores","Yes",272,272,272,272,"Webcam"
"561",8,78,"low",8,"pantalla","Yes",625.69995117188,625.69995117188,625.69995117188,625.69995117188,"Webcam"
"562",8,28,"high",4,"islas","Yes",415.999999999995,415.999999999995,415.999999999995,415.999999999995,"Webcam"
"563",8,44,"high",5,"libros","Yes",272,272,272,272,"Webcam"
"564",8,74,"low",3,"universo","Yes",335.899902343755,335.899902343755,335.899902343755,335.899902343755,"Webcam"
"565",8,94,"low",6,"intereses","Yes",272,272,272,272,"Webcam"
"566",8,18,"high",6,"serie","Yes",368.19995117188,368.19995117188,368.19995117188,368.19995117188,"Webcam"
"567",8,62,"low",5,"colores","Yes",288.09985351563,288.09985351563,288.09985351563,288.09985351563,"Webcam"
"568",8,2,"high",5,"tipo","Yes",289,289,289,289,"Webcam"
"569",8,50,"high",4,"reglas","Yes",128,128,128,128,"Webcam"
"570",8,38,"high",5,"tierra","Yes",175.80004882812,175.80004882812,175.80004882812,175.80004882812,"Webcam"
"571",8,23,"high",5,"casos","Yes",173.09985351563,173.09985351563,173.09985351563,173.09985351563,"Webcam"
"572",8,88,"low",5,"imágenes","Yes",335.89990234375,335.89990234375,335.89990234375,335.89990234375,"Webcam"
"573",8,99,"low",6,"pastillas","Yes",384,384,384,384,"Webcam"
"574",8,93,"low",4,"impuestos","Yes",191,191,191,191,"Webcam"
"575",8,89,"low",3,"tarjetas","Yes",592.900146484375,592.900146484375,592.900146484375,592.900146484375,"Webcam"
"576",8,92,"low",4,"empleados","Yes",239.10009765625,239.10009765625,239.10009765625,239.10009765625,"Webcam"
"577",8,64,"low",5,"equipos","Yes",223.90014648437,223.90014648437,223.90014648437,223.90014648437,"Webcam"
"578",8,19,"high",6,"gente","Yes",319.89990234375,319.89990234375,319.89990234375,319.89990234375,"Webcam"
"579",8,46,"high",6,"líneas","Yes",240.2001953125,240.2001953125,240.2001953125,240.2001953125,"Webcam"
"580",8,91,"low",3,"corazones","Yes",272,272,272,272,"Webcam"
"581",8,73,"low",5,"tribunal","Yes",335.69995117187,335.69995117187,335.69995117187,335.69995117187,"Webcam"
"582",8,40,"high",6,"verdad","Yes",224.10009765625,224.10009765625,224.10009765625,224.10009765625,"Webcam"
"583",8,82,"low",5,"informes","Yes",224.10009765625,224.10009765625,224.10009765625,224.10009765625,"Webcam"
"584",8,42,"high",3,"metros","Yes",530.2001953125,530.2001953125,530.2001953125,530.2001953125,"Webcam"
"585",8,45,"high",4,"padres","Yes",97.899902343755,97.899902343755,97.899902343755,97.899902343755,"Webcam"
"586",8,51,"low",6,"experto","Yes",303.90014648437,303.90014648437,303.90014648437,303.90014648437,"Webcam"
"587",8,65,"low",5,"efectos","Yes",207.19995117187,207.19995117187,207.19995117187,207.19995117187,"Webcam"
"588",8,1,"high",6,"país","Yes",80,80,80,80,"Webcam"
"589",8,41,"high",3,"puntos","Yes",241.099853515625,241.099853515625,241.099853515625,241.099853515625,"Webcam"
"590",8,47,"high",4,"calles","Yes",112,112,112,112,"Webcam"
"591",8,36,"high",5,"ciudad","Yes",384.30004882812,384.30004882812,384.30004882812,384.30004882812,"Webcam"
"592",8,37,"high",4,"manera","Yes",NA,NA,NA,383.90014648437,"Webcam"
"593",8,6,"high",6,"vida","Yes",369.2998046875,369.2998046875,369.2998046875,672.09985351562,"Webcam"
"594",8,98,"low",4,"ocasiones","Yes",207.80004882812,NA,319.69995117187,319.69995117187,"Webcam"
"595",8,81,"low",3,"abogados","Yes",239.89990234375,239.89990234375,239.89990234375,239.89990234375,"Webcam"
"596",8,60,"low",3,"calidad","Yes",175.5,175.5,175.5,495.59985351563,"Webcam"
"597",8,86,"low",4,"ventanas","Yes",239.40014648437,239.40014648437,239.40014648437,239.40014648437,"Webcam"
"598",8,21,"high",5,"meses","Yes",158.60009765625,158.60009765625,158.60009765625,158.60009765625,"Webcam"
"599",8,72,"low",5,"fantasma","Yes",223.90014648437,223.90014648437,223.90014648437,223.90014648437,"Webcam"
"600",8,95,"low",4,"teléfonos","Yes",95.800048828125,95.800048828125,95.800048828125,95.800048828125,"Webcam"
"601",8,49,"high",4,"flores","Yes",272,272,272,272,"Webcam"
"602",8,76,"low",3,"criatura","Yes",112,112,112,112,"Webcam"
"603",8,90,"low",5,"galletas","Yes",304.5,304.5,304.5,304.5,"Webcam"
"604",8,77,"low",6,"escalera","Yes",319.89990234375,319.89990234375,319.89990234375,319.89990234375,"Webcam"
"605",8,100,"low",5,"reuniones","Yes",528.10009765625,528.10009765625,528.10009765625,528.10009765625,"Webcam"
"606",8,27,"high",4,"leyes","Yes",269.69995117187,269.69995117187,269.69995117187,269.69995117187,"Webcam"
"607",8,75,"low",5,"lenguaje","Yes",287.89990234375,287.89990234375,287.89990234375,287.89990234375,"Webcam"
"608",8,35,"high",6,"estado","Yes",286.19995117188,286.19995117188,286.19995117188,286.19995117188,"Webcam"
"609",8,54,"low",6,"jugador","Yes",320.5,320.5,320.5,320.5,"Webcam"
"610",8,59,"low",4,"partida","Yes",591.999999999995,591.999999999995,591.999999999995,591.999999999995,"Webcam"
"611",8,8,"high",8,"obra","Yes",336.90014648437,336.90014648437,336.90014648437,336.90014648437,"Webcam"
"612",8,22,"high",6,"datos","Yes",144,144,144,144,"Webcam"
"613",8,13,"high",4,"lugar","Yes",160.800048828125,160.800048828125,160.800048828125,160.800048828125,"Webcam"
"614",8,48,"high",5,"clases","Yes",255.90014648437,255.90014648437,255.90014648437,255.90014648437,"Webcam"
"615",8,85,"low",3,"doctores","Yes",353.7001953125,353.7001953125,353.7001953125,353.7001953125,"Webcam"
"616",8,79,"low",5,"frontera","Yes",527.69995117188,527.69995117188,527.69995117188,527.69995117188,"Webcam"
"617",8,7,"high",4,"casa","Yes",591.39990234375,591.39990234375,591.39990234375,591.39990234375,"Webcam"
"618",8,52,"low",5,"pescado","Yes",318.89990234375,318.89990234375,318.89990234375,318.89990234375,"Webcam"
"619",8,61,"low",5,"regalos","Yes",319.39990234376,319.39990234376,319.39990234376,319.39990234376,"Webcam"
"620",8,5,"high",6,"amor","Yes",175.89990234375,175.89990234375,175.89990234375,175.89990234375,"Webcam"
"621",8,29,"high",5,"obras","Yes",320.59985351563,320.59985351563,320.59985351563,320.59985351563,"Webcam"
"622",8,71,"low",3,"amanecer","Yes",128.099853515625,128.099853515625,128.099853515625,128.099853515625,"Webcam"
"623",8,56,"low",6,"revista","Yes",319.89990234375,319.89990234375,319.89990234375,319.89990234375,"Webcam"
"624",8,66,"low",4,"visitas","Yes",320.5,320.5,320.5,320.5,"Webcam"
"625",8,57,"low",5,"pintura","Yes",288.30004882813,288.30004882813,288.30004882813,288.30004882813,"Webcam"
"626",9,68,"high",6,"tierras","Yes",224,224,224,224,"Webcam"
"627",9,4,"low",4,"lago","Yes",112,112,112,112,"Webcam"
"628",9,16,"low",6,"magia","Yes",303,303,303,303,"Webcam"
"629",9,55,"high",5,"informe","Yes",320.300048828125,320.300048828125,320.300048828125,320.300048828125,"Webcam"
"630",9,10,"low",6,"fama","Yes",128.699951171875,128.699951171875,128.699951171875,128.699951171875,"Webcam"
"631",9,17,"low",7,"nieve","Yes",144.7001953125,144.7001953125,144.7001953125,144.7001953125,"Webcam"
"632",9,83,"high",3,"estudios","Yes",240.099853515625,240.099853515625,240.099853515625,240.099853515625,"Webcam"
"633",9,34,"low",5,"objeto","Yes",176.5,176.5,176.5,176.5,"Webcam"
"634",9,14,"low",4,"grano","Yes",366.699951171875,366.699951171875,366.699951171875,463.699951171875,"Webcam"
"635",9,24,"low",5,"peces","Yes",111.599853515625,111.599853515625,111.599853515625,111.599853515625,"Webcam"
"636",9,63,"high",7,"minutos","Yes",160.099853515625,160.099853515625,160.099853515625,160.099853515625,"Webcam"
"637",9,78,"high",8,"sociedad","Yes",143.19995117187,143.19995117187,143.19995117187,143.19995117187,"Webcam"
"638",9,96,"high",4,"canciones","Yes",240,240,240,240,"Webcam"
"639",9,28,"low",4,"bolas","Yes",111.89990234375,111.89990234375,111.89990234375,111.89990234375,"Webcam"
"640",9,44,"low",5,"gastos","Yes",144.39990234375,144.39990234375,144.39990234375,144.39990234375,"Webcam"
"641",9,74,"high",3,"artículo","Yes",97.10009765625,NA,465.000244140625,465.000244140625,"Webcam"
"642",9,94,"high",6,"políticos","Yes",161.199951171875,161.199951171875,161.199951171875,161.199951171875,"Webcam"
"643",9,18,"low",6,"frase","Yes",160,160,160,160,"Webcam"
"644",9,2,"low",5,"tono","Yes",111,111,111,111,"Webcam"
"645",9,50,"low",4,"pistas","Yes",255.699951171875,255.699951171875,255.699951171875,255.699951171875,"Webcam"
"646",9,38,"low",5,"parada","Yes",111.099853515625,111.099853515625,111.099853515625,111.099853515625,"Webcam"
"647",9,23,"low",5,"daños","Yes",161.39990234375,161.39990234375,161.39990234375,161.39990234375,"Webcam"
"648",9,88,"high",4,"regiones","Yes",367.099853515625,367.099853515625,367.099853515625,367.099853515625,"Webcam"
"649",9,99,"high",6,"películas","Yes",95.699951171875,95.699951171875,95.699951171875,95.699951171875,"Webcam"
"650",9,89,"high",3,"especies","Yes",225.199951171875,225.199951171875,225.199951171875,225.199951171875,"Webcam"
"651",9,92,"high",4,"jugadores","Yes",142.60009765625,142.60009765625,142.60009765625,142.60009765625,"Webcam"
"652",9,64,"high",5,"pueblos","Yes",160.39990234375,160.39990234375,160.39990234375,160.39990234375,"Webcam"
"653",9,19,"low",6,"arena","Yes",143.400146484375,143.400146484375,143.400146484375,143.400146484375,"Webcam"
"654",9,46,"low",6,"marcas","Yes",143.800048828125,NA,238.699951171875,238.699951171875,"Webcam"
"655",9,91,"high",3,"alimentos","Yes",111.199951171875,111.199951171875,111.199951171875,111.199951171875,"Webcam"
"656",9,73,"high",5,"escritor","Yes",97.5,97.5,97.5,97.5,"Webcam"
"657",9,3,"low",6,"sofá","Yes",110.599853515625,110.599853515625,110.599853515625,110.599853515625,"Webcam"
"658",9,12,"low",4,"patio","Yes",192.099853515625,192.099853515625,192.099853515625,192.099853515625,"Webcam"
"659",9,40,"low",6,"cuerda","Yes",144.10009765625,144.10009765625,144.10009765625,144.10009765625,"Webcam"
"660",9,97,"high",6,"fronteras","Yes",126.60009765625,126.60009765625,126.60009765625,126.60009765625,"Webcam"
"661",9,82,"high",5,"partidos","Yes",128.099853515625,128.099853515625,128.099853515625,128.099853515625,"Webcam"
"662",9,51,"high",6,"sistema","Yes",113.199951171875,113.199951171875,113.199951171875,113.199951171875,"Webcam"
"663",9,1,"low",6,"humo","Yes",239.60009765625,239.60009765625,239.60009765625,368.30004882813,"Webcam"
"664",9,30,"low",5,"botas","Yes",192.5,192.5,192.5,192.5,"Webcam"
"665",9,41,"low",3,"viajes","Yes",112.199951171875,112.199951171875,112.199951171875,112.199951171875,"Webcam"
"666",9,32,"low",5,"helado","Yes",144,144,144,144,"Webcam"
"667",9,47,"low",4,"bromas","Yes",175.699951171875,175.699951171875,175.699951171875,175.699951171875,"Webcam"
"668",9,36,"low",5,"pelota","Yes",112.999999999995,112.999999999995,112.999999999995,112.999999999995,"Webcam"
"669",9,37,"low",4,"muñeca","Yes",113.199951171875,NA,320.199951171875,320.199951171875,"Webcam"
"670",9,39,"low",4,"alarma","Yes",352.2001953125,352.2001953125,352.2001953125,352.2001953125,"Webcam"
"671",9,6,"low",6,"nave","Yes",110.699951171875,110.699951171875,110.699951171875,110.699951171875,"Webcam"
"672",9,70,"high",4,"puertas","Yes",128.39990234375,128.39990234375,128.39990234375,239.19970703125,"Webcam"
"673",9,98,"high",4,"funciones","Yes",110.2998046875,110.2998046875,110.2998046875,110.2998046875,"Webcam"
"674",9,81,"high",3,"recursos","Yes",94.89990234375,94.89990234375,94.89990234375,94.89990234375,"Webcam"
"675",9,31,"low",4,"chiste","Yes",177.5,177.5,177.5,177.5,"Webcam"
"676",9,80,"high",3,"libertad","Yes",145.300048828125,145.300048828125,145.300048828125,401.300048828125,"Webcam"
"677",9,69,"high",5,"plantas","Yes",159.900146484375,159.900146484375,159.900146484375,159.900146484375,"Webcam"
"678",9,9,"low",4,"miel","Yes",95.89990234375,95.89990234375,95.89990234375,95.89990234375,"Webcam"
"679",9,60,"high",3,"opinión","Yes",224.39990234375,224.39990234375,224.39990234375,224.39990234375,"Webcam"
"680",9,86,"high",4,"empresas","Yes",111.7998046875,111.7998046875,111.7998046875,111.7998046875,"Webcam"
"681",9,21,"low",5,"oídos","Yes",80,80,80,80,"Webcam"
"682",9,72,"high",5,"objetivo","Yes",129.60009765625,129.60009765625,129.60009765625,129.60009765625,"Webcam"
"683",9,95,"high",4,"productos","Yes",113.300048828125,NA,240,240,"Webcam"
"684",9,49,"low",4,"piezas","Yes",143,143,143,143,"Webcam"
"685",9,76,"high",3,"historia","Yes",511.89990234375,511.89990234375,511.89990234375,511.89990234375,"Webcam"
"686",9,20,"low",5,"plata","Yes",97,97,97,97,"Webcam"
"687",9,77,"high",6,"relación","Yes",111.60009765625,111.60009765625,111.60009765625,111.60009765625,"Webcam"
"688",9,27,"low",4,"cajas","Yes",144,144,144,144,"Webcam"
"689",9,75,"high",5,"carácter","Yes",112.099853515625,112.099853515625,112.099853515625,112.099853515625,"Webcam"
"690",9,35,"low",6,"sótano","Yes",110.699951171875,110.699951171875,110.699951171875,110.699951171875,"Webcam"
"691",9,67,"high",3,"semanas","Yes",209.199951171875,209.199951171875,209.199951171875,289.800048828125,"Webcam"
"692",9,54,"high",6,"sentido","Yes",143,143,143,143,"Webcam"
"693",9,59,"high",4,"palabra","Yes",177.099853515625,177.099853515625,177.099853515625,369.5,"Webcam"
"694",9,26,"low",5,"metas","Yes",NA,NA,NA,129.10009765625,"Webcam"
"695",9,25,"low",6,"actos","Yes",144.699951171875,NA,256.60009765625,256.60009765625,"Webcam"
"696",9,58,"high",3,"persona","Yes",126.800048828125,126.800048828125,126.800048828125,126.800048828125,"Webcam"
"697",9,11,"low",4,"primo","Yes",112.5,112.5,112.5,112.5,"Webcam"
"698",9,13,"low",4,"trozo","Yes",95.2001953125,95.2001953125,95.2001953125,95.2001953125,"Webcam"
"699",9,48,"low",5,"ruedas","Yes",143.900146484375,143.900146484375,143.900146484375,143.900146484375,"Webcam"
"700",9,85,"high",3,"hermanos","Yes",143.60009765625,143.60009765625,143.60009765625,143.60009765625,"Webcam"
"701",9,79,"high",5,"realidad","Yes",144,144,144,144,"Webcam"
"702",9,7,"low",4,"sopa","Yes",129.5,129.5,129.5,129.5,"Webcam"
"703",9,52,"high",5,"partido","Yes",126.699951171875,126.699951171875,126.699951171875,126.699951171875,"Webcam"
"704",9,61,"high",5,"enlaces","Yes",161.400146484375,161.400146484375,161.400146484375,161.400146484375,"Webcam"
"705",9,5,"low",6,"lujo","Yes",367.900146484375,367.900146484375,367.900146484375,367.900146484375,"Webcam"
"706",9,84,"high",4,"animales","Yes",192.10009765625,192.10009765625,192.10009765625,192.10009765625,"Webcam"
"707",9,29,"low",5,"citas","Yes",144.7998046875,144.7998046875,144.7998046875,305.69970703125,"Webcam"
"708",9,87,"high",3,"acciones","Yes",174.2998046875,174.2998046875,174.2998046875,285.099853515625,"Webcam"
"709",9,33,"low",4,"hombro","Yes",481.39990234375,481.39990234375,481.39990234375,481.39990234375,"Webcam"
"710",9,71,"high",3,"ambiente","Yes",127.699951171875,127.699951171875,127.699951171875,254.399902343745,"Webcam"
"711",9,66,"high",4,"fuerzas","Yes",287,287,287,287,"Webcam"
"712",9,15,"low",5,"motor","Yes",145.5,145.5,145.5,145.5,"Webcam"
"713",9,57,"high",5,"mayoría","Yes",240.10009765625,240.10009765625,240.10009765625,240.10009765625,"Webcam"
"714",10,68,"low",6,"piedras","Yes",368.199951171875,368.199951171875,368.199951171875,368.199951171875,"Webcam"
"715",10,55,"low",5,"cristal","Yes",144,144,144,144,"Webcam"
"716",10,10,"high",8,"hora","Yes",96.100097656255,96.100097656255,96.100097656255,223.100097656255,"Webcam"
"717",10,83,"low",3,"sistemas","Yes",224,224,224,224,"Webcam"
"718",10,34,"high",5,"número","Yes",192.800048828125,192.800048828125,192.800048828125,192.800048828125,"Webcam"
"719",10,14,"high",4,"grupo","Yes",143.89990234375,143.89990234375,143.89990234375,143.89990234375,"Webcam"
"720",10,24,"high",5,"pasos","Yes",127.900146484375,127.900146484375,127.900146484375,127.900146484375,"Webcam"
"721",10,53,"low",4,"enfermo","Yes",160.10009765625,160.10009765625,160.10009765625,160.10009765625,"Webcam"
"722",10,63,"low",7,"rumores","Yes",158.89990234375,158.89990234375,158.89990234375,158.89990234375,"Webcam"
"723",10,78,"low",8,"pantalla","Yes",192.099853515625,192.099853515625,192.099853515625,192.099853515625,"Webcam"
"724",10,28,"high",4,"islas","Yes",303,303,303,303,"Webcam"
"725",10,44,"high",5,"libros","Yes",96.19995117188,96.19995117188,96.19995117188,96.19995117188,"Webcam"
"726",10,74,"low",3,"universo","Yes",159.800048828125,159.800048828125,159.800048828125,335.7001953125,"Webcam"
"727",10,50,"high",4,"reglas","Yes",224.40014648438,224.40014648438,224.40014648438,224.40014648438,"Webcam"
