"","Trial_Id","Trial_Nr","Task_Name","timestamp","sub","x","y","time","conf","el_x","el_y","el_pupil_left","el_pupil_right","el_time","time_start","time_diff","Freq"
"1",22,1,"experimental_task_B",1750155564099,1,302.890258365207,172.350212931633,1750155564067.3,1,240.3,129.2,451,271,1957219,20.300048828125,NA,"low"
"2",22,1,"experimental_task_B",1750155564131,1,133.715852101644,116.4770424366,1750155564099.5,1,233.75,131.55,450,269,1957252,52.5,32.199951171875,"low"
"3",22,1,"experimental_task_B",1750155564164,1,120.127211676704,94.0552353858948,1750155564131.7,1,230.5,134.55,447,268,1957284,84.7001953125,32.2001953125,"low"
"4",22,1,"experimental_task_B",1750155564200,1,93.0292977227105,90.6711667776108,1750155564163.2,1,227.1,135.45,449,271,1957315,116.2001953125,31.5,"low"
"5",22,1,"experimental_task_B",1750155564240,1,112.265862358941,84.7887545824051,1750155564195.4,1,225.7,131.9,450,273,1957347,148.400146484375,32.199951171875,"low"
"6",22,1,"experimental_task_B",1750155564264,1,97.0665189954969,93.7387496232986,1750155564227.6,1,224.4,131.95,447,269,1957380,180.60009765625,32.199951171875,"low"
"7",22,1,"experimental_task_B",1750155564296,1,99.8785866631402,78.8463950157166,1750155564259,1,224.4,132.7,444,268,1957411,212,31.39990234375,"low"
"8",22,1,"experimental_task_B",1750155564338,1,101.606114705404,105.237007141113,1750155564290.8,1,216.45,112.5,435,256,1957443,243.800048828125,31.800048828125,"low"
"9",22,1,"experimental_task_B",1750155564366,1,96.0590150621202,80.2190899848938,1750155564324.6,1,214,115.1,430,252,1957477,277.60009765625,33.800048828125,"low"
"10",22,1,"experimental_task_B",1750155564397,1,77.6694721645779,103.412926197052,1750155564354.8,1,237.15,112.35,429,251,1957507,307.800048828125,30.199951171875,"low"
"11",22,1,"experimental_task_B",1750155564430,1,230.079303847419,59.6273094415665,1750155564386.8,1,527.35,127.8,402,272,1957539,339.800048828125,32,"low"
"12",22,1,"experimental_task_B",1750155564463,1,228.470309575399,102.059915661812,1750155564419.2,1,536.15,127.5,391,271,1957571,372.2001953125,32.400146484375,"low"
"13",22,1,"experimental_task_B",1750155564498,1,250.696351793077,69.3285763263702,1750155564451.5,1,534.45,125.4,394,258,1957604,404.5,32.2998046875,"low"
"14",22,1,"experimental_task_B",1750155564530,1,197.674616177877,85.8873575925827,1750155564483.1,1,535.55,130,399,263,1957635,436.10009765625,31.60009765625,"low"
"15",22,1,"experimental_task_B",1750155564572,1,222.701255480448,90.2724713087082,1750155564515.4,1,534.4,131.7,399,269,1957667,468.400146484375,32.300048828125,"low"
"16",22,1,"experimental_task_B",1750155564604,1,242.773940828111,94.4320112466812,1750155564563.3,1,906.55,106.9,403,297,1957715,516.300048828125,47.89990234375,"low"
"17",22,1,"experimental_task_B",1750155564634,1,338.199414147271,43.4565544128418,1750155564595.1,1,918.35,96.05,395,295,1957747,548.10009765625,31.800048828125,"low"
"18",22,1,"experimental_task_B",1750155564662,1,560.747660530938,76.3074606657028,1750155564628.4,1,913.85,99.4,391,300,1957780,581.400146484375,33.300048828125,"low"
"19",22,1,"experimental_task_B",1750155564697,1,562.399927775065,80.5255025625229,1750155564658.8,1,913.65,102.65,386,295,1957811,611.800048828125,30.39990234375,"low"
"20",22,1,"experimental_task_B",1750155564729,1,538.870451185438,58.5947185754776,1750155564691.2,1,914.35,103.3,389,297,1957843,644.2001953125,32.400146484375,"low"
"21",22,1,"experimental_task_B",1750155564763,1,528.257354100545,73.7167000770569,1750155564722.9,1,914,102,384,288,1957875,675.900146484375,31.699951171875,"low"
"22",22,1,"experimental_task_B",1750155564797,1,589.144187503391,92.0716971158981,1750155564754.7,1,916.3,106.8,387,295,1957907,707.7001953125,31.800048828125,"low"
"23",22,1,"experimental_task_B",1750155564829,1,575.551003879971,69.6563571691513,1750155564787.1,1,917.1,106.6,385,295,1957939,740.10009765625,32.39990234375,"low"
"24",22,1,"experimental_task_B",1750155564863,1,561.331839031643,86.3877683877945,1750155564818.8,1,916.5,106.3,385,292,1957971,771.800048828125,31.699951171875,"low"
"25",22,1,"experimental_task_B",1750155564897,1,590.612170431349,69.153904914856,1750155564850.8,1,915.85,108.25,384,298,1958003,803.800048828125,32,"low"
"26",22,1,"experimental_task_B",1750155564934,1,580.375615755717,64.4421428442001,1750155564883.1,1,916.55,108.05,386,296,1958035,836.10009765625,32.300048828125,"low"
"27",22,1,"experimental_task_B",1750155564967,1,333.347702026367,178.370773792267,1750155564917,1,537.4,428.25,472,311,1958069,870,33.89990234375,"low"
"28",22,1,"experimental_task_B",1750155565002,1,101.77952448527,384.109616279602,1750155564978.9,1,229.15,677.95,480,367,1958131,931.900146484375,61.900146484375,"low"
"29",22,1,"experimental_task_B",1750155565034,1,99.8649173312717,386.478960514069,1750155565012.3,1,228.3,675.05,481,364,1958164,965.300048828125,33.39990234375,"low"
"30",22,1,"experimental_task_B",1750155565062,1,72.0700793796115,363.425634801388,1750155565044.6,0.946508882717042,227.85,677.15,484,364,1958197,997.60009765625,32.300048828125,"low"
"31",22,1,"experimental_task_B",1750155565096,1,87.173048655192,385.001555085182,1750155565075.8,0.781088687818579,225.1,677.75,488,375,1958228,1028.80004882812,31.199951171875,"low"
"32",22,1,"experimental_task_B",1750155565128,1,81.3545756869846,382.591471076012,1750155565106.9,0.868602677418818,220.45,672.8,487,372,1958259,1059.90014648438,31.10009765625,"low"
"33",22,1,"experimental_task_B",1750155565161,1,85.6951713562012,375.625669956207,1750155565138.8,0.940339002065525,222,673.2,492,382,1958291,1091.80004882812,31.89990234375,"low"
"34",22,1,"experimental_task_B",1750155565196,1,107.921981811523,396.45728468895,1750155565171.1,0.869053041425971,225.25,674.25,504,396,1958323,1124.10009765625,32.300048828125,"low"
"35",22,1,"experimental_task_B",1750155565238,1,147.380415598551,423.8151460886,1750155565218.9,0.93021928933476,NA,NA,524,0,1958371,1171.90014648438,47.800048828125,"low"
"36",22,1,"experimental_task_B",1750155565274,1,196.876390775045,414.25609588623,1750155565251.5,1,NA,NA,533,0,1958404,1204.5,32.599853515625,"low"
"37",22,1,"experimental_task_B",1750155565306,1,252.601170539856,422.495499253273,1750155565283.1,0.901895671319525,NA,NA,540,0,1958435,1236.10009765625,31.60009765625,"low"
"38",22,1,"experimental_task_B",1750155565342,1,241.625902387831,407.631158828735,1750155565316.5,0.775803639264291,NA,NA,544,0,1958468,1269.5,33.39990234375,"low"
"39",22,1,"experimental_task_B",1750155565365,1,279.607902632819,420.285642147064,1750155565347.4,1,NA,NA,546,0,1958499,1300.40014648438,30.900146484375,"low"
"40",22,1,"experimental_task_B",1750155565398,1,214.435283342997,391.576841473579,1750155565378.8,0.83847815191081,NA,NA,556,0,1958531,1331.80004882812,31.39990234375,"low"
"41",22,1,"experimental_task_B",1750155565431,1,255.906844139099,432.057932019234,1750155565410.9,0.757180398432182,NA,NA,540,0,1958563,1363.90014648438,32.10009765625,"low"
"42",22,1,"experimental_task_B",1750155565465,1,276.802590158251,424.073487520218,1750155565442.8,0.872060767533264,NA,NA,529,0,1958595,1395.80004882812,31.89990234375,"low"
"43",22,1,"experimental_task_B",1750155565497,1,456.031326452891,374.807231128216,1750155565475.1,0.962461113547915,NA,NA,527,0,1958627,1428.10009765625,32.300048828125,"low"
"44",22,1,"experimental_task_B",1750155565533,1,456.837300459544,404.507860541344,1750155565507.1,0.845845000650599,NA,NA,524,0,1958659,1460.10009765625,32,"low"
"45",22,1,"experimental_task_B",1750155565571,1,512.852745585971,409.771859645844,1750155565538.8,0.789390811628916,NA,NA,526,0,1958691,1491.80004882812,31.699951171875,"low"
"46",22,1,"experimental_task_B",1750155565601,1,532.871097988552,371.583431959152,1750155565570.8,0.715113352154582,NA,NA,527,0,1958723,1523.80004882812,32,"low"
"47",22,1,"experimental_task_B",1750155565631,1,448.806677261988,404.329732060432,1750155565602.9,0.727927626378293,NA,NA,523,0,1958755,1555.90014648438,32.10009765625,"low"
"48",22,1,"experimental_task_B",1750155565669,1,498.445004887051,404.949590563774,1750155565635.1,1,NA,NA,529,0,1958787,1588.10009765625,32.199951171875,"low"
"49",22,1,"experimental_task_B",1750155565707,1,563.407683372498,424.550011754036,1750155565667.2,0.937384019008263,NA,NA,518,0,1958819,1620.2001953125,32.10009765625,"low"
"50",22,1,"experimental_task_B",1750155565736,1,667.701466878255,415.506348013878,1750155565700.2,0.857597416581793,NA,NA,515,0,1958852,1653.2001953125,33,"low"
"51",22,1,"experimental_task_B",1750155565771,1,710.974227057563,410.320237278938,1750155565731,0.624036907916914,NA,NA,513,0,1958883,1684,30.7998046875,"low"
"52",22,1,"experimental_task_B",1750155565803,1,703.546057807075,407.626628875732,1750155565763.1,0.647987158842644,NA,NA,513,0,1958915,1716.10009765625,32.10009765625,"low"
"53",22,1,"experimental_task_B",1750155565830,1,621.774551603529,421.668156981468,1750155565795.2,0.64122983373393,NA,NA,509,0,1958947,1748.2001953125,32.10009765625,"low"
"54",22,1,"experimental_task_B",1750155565864,1,631.813854641385,437.975525856018,1750155565843,0.768739307847839,1077.5,594.95,497,361,1958995,1796,47.7998046875,"low"
"55",22,1,"experimental_task_B",1750155565898,1,619.432420200772,436.65286898613,1750155565874.8,0.818716326630509,882.9,276.2,491,360,1959027,1827.80004882812,31.800048828125,"low"
"56",22,1,"experimental_task_B",1750155565930,1,613.248689969381,297.715928405523,1750155565906.7,0.849681810872464,865.25,214.15,476,368,1959059,1859.7001953125,31.900146484375,"low"
"57",22,1,"experimental_task_B",1750155565964,1,574.163725641039,160.900346934795,1750155565939.1,0.858451057044677,862.65,207.45,470,358,1959091,1892.10009765625,32.39990234375,"low"
"58",22,1,"experimental_task_B",1750155566002,1,592.569706175062,148.289956152439,1750155565970.8,1,859.15,201.05,466,348,1959123,1923.80004882812,31.699951171875,"low"
"59",22,1,"experimental_task_B",1750155566035,1,532.68154197269,112.1536642313,1750155566003.1,1,856.35,201.05,465,352,1959155,1956.10009765625,32.300048828125,"low"
"60",22,1,"experimental_task_B",1750155566076,1,516.72133869595,125.162817537785,1750155566035.2,1,855.65,209.1,459,351,1959187,1988.2001953125,32.10009765625,"low"
"61",22,1,"experimental_task_B",1750155566103,1,583.96004041036,137.613624334335,1750155566068.2,1,858.4,209.95,461,355,1959220,2021.2001953125,33,"low"
"62",22,1,"experimental_task_B",1750155566136,1,560.928421550327,145.511202514172,1750155566099.3,1,859.45,205.7,466,347,1959251,2052.30004882812,31.099853515625,"low"
"63",22,1,"experimental_task_B",1750155566167,1,570.981976721022,149.490036070347,1750155566131,1,856.55,203.85,464,352,1959283,2084,31.699951171875,"low"
"64",67,2,"experimental_task_B",1750155566515,1,96.9434950086805,80.715537071228,1750155566499.1,1,217.05,105.55,480,289,1959651,16.10009765625,NA,"high"
"65",67,2,"experimental_task_B",1750155566544,1,106.378618876139,71.2991803884506,1750155566531,1,215.5,106.2,478,285,1959683,48,31.89990234375,"high"
"66",67,2,"experimental_task_B",1750155566588,1,96.1891916063097,118.250817060471,1750155566562.9,1,215.25,106.2,478,288,1959715,79.900146484375,31.900146484375,"high"
"67",67,2,"experimental_task_B",1750155566612,1,89.7568172878689,92.2722965478897,1750155566595.9,1,215.5,105.4,478,288,1959748,112.900146484375,33,"high"
"68",67,2,"experimental_task_B",1750155566647,1,117.611100938585,74.6293812990189,1750155566628.4,1,214.15,106.4,475,293,1959780,145.400146484375,32.5,"high"
"69",67,2,"experimental_task_B",1750155566677,1,112.663332621257,75.6863653659821,1750155566658.9,1,298.15,111.55,467,315,1959811,175.900146484375,30.5,"high"
"70",67,2,"experimental_task_B",1750155566711,1,113.9007780287,83.2323133945465,1750155566691,1,311.3,111.7,465,314,1959843,208,32.099853515625,"high"
"71",67,2,"experimental_task_B",1750155566749,1,142.821269565158,76.5436440706253,1750155566723.1,1,312.3,113.4,467,313,1959875,240.10009765625,32.10009765625,"high"
"72",67,2,"experimental_task_B",1750155566781,1,127.103021409776,103.339999914169,1750155566754.9,1,325.2,116.8,466,322,1959907,271.900146484375,31.800048828125,"high"
"73",67,2,"experimental_task_B",1750155566816,1,139.852905273438,56.9510906934738,1750155566787.6,1,601.7,129.5,459,331,1959940,304.60009765625,32.699951171875,"high"
"74",67,2,"experimental_task_B",1750155566848,1,279.217227300008,59.7233176231384,1750155566819.3,1,618.35,132.8,460,332,1959971,336.300048828125,31.699951171875,"high"
"75",67,2,"experimental_task_B",1750155566876,1,298.74713950687,58.549702167511,1750155566850.7,1,618.25,129.55,460,338,1960003,367.7001953125,31.400146484375,"high"
"76",67,2,"experimental_task_B",1750155566914,1,324.497233496772,63.2680356502533,1750155566882.8,1,618.5,129.05,457,336,1960035,399.800048828125,32.099853515625,"high"
"77",67,2,"experimental_task_B",1750155566941,1,316.10492600335,47.853872179985,1750155566915,1,619.5,129.8,461,327,1960067,432,32.199951171875,"high"
"78",67,2,"experimental_task_B",1750155566980,1,322.841416464912,68.8673257827759,1750155566947.1,1,659.9,131.05,455,333,1960099,464.10009765625,32.10009765625,"high"
"79",67,2,"experimental_task_B",1750155567008,1,324.25270875295,69.3349987268448,1750155566978.8,1,955.9,89.65,450,353,1960131,495.800048828125,31.699951171875,"high"
"80",67,2,"experimental_task_B",1750155567041,1,553.054409556919,78.0922919511795,1750155567011.3,1,955.5,91.3,444,349,1960163,528.300048828125,32.5,"high"
"81",67,2,"experimental_task_B",1750155567075,1,584.468097156948,78.9594650268555,1750155567043.5,1,953.05,89.4,439,340,1960196,560.5,32.199951171875,"high"
"82",67,2,"experimental_task_B",1750155567107,1,577.841928270128,65.6617283821106,1750155567074.8,1,952.85,87.4,429,336,1960227,591.800048828125,31.300048828125,"high"
"83",67,2,"experimental_task_B",1750155567152,1,568.605658743117,62.5731498003006,1750155567122.8,1,956.25,94,426,337,1960275,639.800048828125,48,"high"
"84",67,2,"experimental_task_B",1750155567183,1,573.101252979702,59.7018748521805,1750155567155.3,1,956.85,95.1,427,340,1960307,672.300048828125,32.5,"high"
"85",67,2,"experimental_task_B",1750155567208,1,588.974645402696,50.8889108896255,1750155567188.9,1,955.25,91.7,418,332,1960341,705.900146484375,33.60009765625,"high"
"86",67,2,"experimental_task_B",1750155567241,1,581.302229563395,64.0460401773453,1750155567218.9,1,954.4,94.05,426,339,1960371,735.900146484375,30,"high"
"87",67,2,"experimental_task_B",1750155567279,1,581.157721413506,81.418052315712,1750155567250.9,1,953.85,96.75,427,335,1960403,767.900146484375,32,"high"
"88",67,2,"experimental_task_B",1750155567307,1,610.4828092787,68.8202828168869,1750155567282.9,1,780.8,265.2,481,355,1960435,799.900146484375,32,"high"
"89",67,2,"experimental_task_B",1750155567341,1,563.378834724426,85.6920927762985,1750155567315.1,1,368.8,540.85,543,388,1960467,832.10009765625,32.199951171875,"high"
"90",67,2,"experimental_task_B",1750155567373,1,127.798408932156,259.695838205516,1750155567346.9,1,268.5,656.95,548,425,1960499,863.900146484375,31.800048828125,"high"
"91",67,2,"experimental_task_B",1750155567411,1,67.6246325174967,414.522632956505,1750155567379.2,0.977882134127459,259.8,666.95,542,423,1960531,896.2001953125,32.300048828125,"high"
"92",67,2,"experimental_task_B",1750155567445,1,91.6303634643555,371.622636914253,1750155567410.9,1,257.2,666.15,544,424,1960563,927.900146484375,31.699951171875,"high"
"93",67,2,"experimental_task_B",1750155567475,1,92.747433980306,381.88049197197,1750155567442.8,0.702674950582526,254.85,667.15,549,422,1960595,959.800048828125,31.89990234375,"high"
"94",67,2,"experimental_task_B",1750155567516,1,145.418707529704,350.410111248493,1750155567476.4,0.803820033909794,253.8,669.15,551,423,1960628,993.400146484375,33.60009765625,"high"
"95",67,2,"experimental_task_B",1750155567546,1,106.338140699599,402.338027954102,1750155567507.4,0.654820544210521,256.2,669.2,561,428,1960659,1024.40014648438,31,"high"
"96",67,2,"experimental_task_B",1750155567574,1,89.9870766533746,397.917672991753,1750155567538.9,0.726193044594702,254.65,671.85,558,429,1960691,1055.90014648438,31.5,"high"
"97",67,2,"experimental_task_B",1750155567607,1,74.1641892327203,381.987020373344,1750155567571.1,0.672518265738996,318.85,680.3,573,430,1960723,1088.10009765625,32.199951171875,"high"
"98",67,2,"experimental_task_B",1750155567644,1,119.675328996446,393.248736858368,1750155567602.9,0.733889801077598,NA,NA,559,0,1960755,1119.90014648438,31.800048828125,"high"
"99",67,2,"experimental_task_B",1750155567674,1,289.113201035394,376.966550946236,1750155567635.3,0.726970767549302,NA,NA,564,0,1960787,1152.30004882812,32.39990234375,"high"
"100",67,2,"experimental_task_B",1750155567707,1,284.170028898451,409.071698784828,1750155567666.8,0.818525098382249,NA,NA,565,0,1960819,1183.80004882812,31.5,"high"
"101",67,2,"experimental_task_B",1750155567741,1,275.942442152235,400.711581110954,1750155567699.1,0.770803610570355,NA,NA,562,0,1960851,1216.10009765625,32.300048828125,"high"
"102",67,2,"experimental_task_B",1750155567773,1,260.548284318712,384.224012494087,1750155567731.1,0.69882423583252,NA,NA,570,0,1960883,1248.10009765625,32,"high"
"103",67,2,"experimental_task_B",1750155567807,1,288.565646277534,402.582541108131,1750155567779,0.638288610385801,NA,NA,576,0,1960931,1296,47.89990234375,"high"
"104",67,2,"experimental_task_B",1750155567847,1,281.993055343628,428.735330700874,1750155567811.8,0.686720370369506,493.55,687.15,586,407,1960964,1328.80004882812,32.800048828125,"high"
"105",67,2,"experimental_task_B",1750155567874,1,229.444805781047,420.316740870476,1750155567843.1,0.875813724474686,484.75,688.55,587,408,1960995,1360.10009765625,31.300048828125,"high"
"106",67,2,"experimental_task_B",1750155567910,1,254.987064997355,421.338379383087,1750155567876.1,0.713921179229818,485.55,688.45,582,396,1961028,1393.10009765625,33,"high"
"107",67,2,"experimental_task_B",1750155567940,1,271.247503492567,436.467736959457,1750155567906.8,0.566306311602985,494.1,690.1,576,406,1961059,1423.80004882812,30.699951171875,"high"
"108",67,2,"experimental_task_B",1750155567972,1,216.138492690192,395.175784826279,1750155567938.8,0.6539771698978,NA,NA,531,0,1961091,1455.80004882812,32,"high"
"109",67,2,"experimental_task_B",1750155568005,1,343.337579568227,407.100915908813,1750155567970.7,0.566171130241031,NA,NA,522,0,1961123,1487.7001953125,31.900146484375,"high"
"110",67,2,"experimental_task_B",1750155568039,1,613.31959300571,407.260209321976,1750155568002.7,0.542107428652969,NA,NA,521,0,1961155,1519.7001953125,32,"high"
"111",67,2,"experimental_task_B",1750155568072,1,644.42376030816,408.034861087799,1750155568035,0.527890699725894,NA,NA,522,0,1961187,1552,32.2998046875,"high"
"112",67,2,"experimental_task_B",1750155568110,1,616.856241226196,413.288742303848,1750155568066.9,0.58218640838204,NA,NA,520,0,1961219,1583.90014648438,31.900146484375,"high"
"113",67,2,"experimental_task_B",1750155568140,1,636.942556169298,402.33901143074,1750155568099,0.646308744489127,NA,NA,517,0,1961251,1616,32.099853515625,"high"
"114",67,2,"experimental_task_B",1750155568178,1,631.384542253282,400.171026587486,1750155568131.2,0.646467617075924,NA,NA,514,0,1961283,1648.2001953125,32.2001953125,"high"
"115",67,2,"experimental_task_B",1750155568204,1,599.299229515923,415.053680539131,1750155568162.9,0.635906663171487,NA,NA,510,0,1961315,1679.90014648438,31.699951171875,"high"
"116",67,2,"experimental_task_B",1750155568237,1,618.40410762363,408.9065939188,1750155568195.3,0.48592924737752,NA,NA,506,0,1961347,1712.30004882812,32.39990234375,"high"
"117",67,2,"experimental_task_B",1750155568270,1,596.983271174961,410.24561226368,1750155568226.9,0.710010925002409,NA,NA,508,0,1961379,1743.90014648438,31.60009765625,"high"
"118",67,2,"experimental_task_B",1750155568303,1,725.573868221707,408.039703965187,1750155568260.4,0.663761073473028,NA,NA,487,0,1961412,1777.40014648438,33.5,"high"
"119",67,2,"experimental_task_B",1750155568338,1,757.773251003689,375.563412904739,1750155568323,0.526442266080022,1286.65,696.6,487,376,1961475,1840,62.599853515625,"high"
"120",67,2,"experimental_task_B",1750155568375,1,719.651179843479,419.126927852631,1750155568355,0.534380090859327,1288.3,695.25,488,371,1961507,1872,32,"high"
"121",67,2,"experimental_task_B",1750155568423,1,729.484144846598,403.38833630085,1750155568403,0.575050705110033,1289.95,696.85,483,371,1961555,1920,48,"high"
"122",67,2,"experimental_task_B",1750155568456,1,728.678237067328,399.00216460228,1750155568435.1,0.582631069183184,1289.9,695.45,486,372,1961587,1952.10009765625,32.10009765625,"high"
"123",67,2,"experimental_task_B",1750155568496,1,728.653865390354,418.359473347664,1750155568467.6,0.574196327109824,1355.85,702.95,471,365,1961620,1984.60009765625,32.5,"high"
"124",67,2,"experimental_task_B",1750155568529,1,732.986566755507,394.042313098907,1750155568500.7,0.583724426439967,NA,NA,0,374,1961653,2017.7001953125,33.10009765625,"high"
"125",67,2,"experimental_task_B",1750155568558,1,770.151519775391,407.434701919556,1750155568531.7,0.583696979742524,1381.5,706.3,464,375,1961684,2048.7001953125,31,"high"
"126",67,2,"experimental_task_B",1750155568588,1,760.667334662543,426.126509904861,1750155568563.1,0.521552132369144,1383.55,706,465,374,1961715,2080.10009765625,31.39990234375,"high"
"127",67,2,"experimental_task_B",1750155568621,1,765.66416422526,410.608485341072,1750155568594.8,0.62855634333636,1382.8,705.3,466,370,1961747,2111.80004882812,31.699951171875,"high"
"128",67,2,"experimental_task_B",1750155568654,1,752.368036905924,413.203775882721,1750155568627,0.643638686701695,1381.55,707.9,456,367,1961779,2144,32.199951171875,"high"
"129",67,2,"experimental_task_B",1750155568688,1,759.402232699924,414.070203900337,1750155568658.9,0.603139772784779,1384.6,705.35,458,369,1961811,2175.90014648438,31.900146484375,"high"
"130",67,2,"experimental_task_B",1750155568726,1,772.428152296278,397.310987114906,1750155568690.9,0.605917329866139,1385,701.95,457,371,1961843,2207.90014648438,32,"high"
"131",31,3,"experimental_task_B",1750155569106,1,130.923705630832,114.967539906502,1750155569092.7,1,314.35,177,456,311,1962245,28.7001953125,NA,"low"
"132",31,3,"experimental_task_B",1750155569153,1,122.902350955539,99.8110771179199,1750155569124.1,1,316.5,174.75,449,313,1962276,60.10009765625,31.39990234375,"low"
"133",31,3,"experimental_task_B",1750155569172,1,116.038386027018,113.797307014465,1750155569154.8,1,314.2,169.65,446,307,1962307,90.800048828125,30.699951171875,"low"
"134",31,3,"experimental_task_B",1750155569212,1,119.696309831407,89.5186811685562,1750155569187.6,1,313.4,169.75,443,302,1962340,123.60009765625,32.800048828125,"low"
"135",31,3,"experimental_task_B",1750155569254,1,134.673500061035,86.9210213422775,1750155569219.4,1,375.35,145.75,429,304,1962371,155.400146484375,31.800048828125,"low"
"136",31,3,"experimental_task_B",1750155569275,1,151.50548087226,96.0773974657059,1750155569251,1,390.15,145.65,427,294,1962403,187,31.599853515625,"low"
"137",31,3,"experimental_task_B",1750155569310,1,178.157777256436,47.3976731300354,1750155569284,1,390.45,146.15,424,300,1962436,220,33,"low"
"138",31,3,"experimental_task_B",1750155569343,1,195.248839590285,71.6026872396469,1750155569315.1,1,390.85,142.9,422,288,1962467,251.10009765625,31.10009765625,"low"
"139",31,3,"experimental_task_B",1750155569372,1,176.944054497613,87.0398283004761,1750155569346.9,1,388.45,144.15,422,290,1962499,282.900146484375,31.800048828125,"low"
"140",31,3,"experimental_task_B",1750155569411,1,164.951176113553,64.6100044250488,1750155569379.5,1,801.7,131.7,423,305,1962532,315.5,32.599853515625,"low"
"141",31,3,"experimental_task_B",1750155569443,1,309.522281752692,69.8418617248535,1750155569410.9,1,900.25,118.2,416,315,1962563,346.900146484375,31.400146484375,"low"
"142",31,3,"experimental_task_B",1750155569472,1,532.527006997002,89.2769545316696,1750155569442.7,1,901.95,113.2,411,306,1962595,378.7001953125,31.800048828125,"low"
"143",31,3,"experimental_task_B",1750155569505,1,560.186608632406,52.4146258831024,1750155569475.5,1,903.25,111.85,405,309,1962628,411.5,32.7998046875,"low"
"144",31,3,"experimental_task_B",1750155569543,1,541.442815462748,73.0664879083633,1750155569507,1,904.95,113.4,402,308,1962659,443,31.5,"low"
"145",31,3,"experimental_task_B",1750155569571,1,569.783883624607,73.7169533967972,1750155569538.7,1,906.35,112.9,396,306,1962691,474.7001953125,31.7001953125,"low"
"146",31,3,"experimental_task_B",1750155569617,1,555.613130993313,86.4056199789047,1750155569571.3,1,792.2,115.65,404,289,1962723,507.300048828125,32.599853515625,"low"
"147",31,3,"experimental_task_B",1750155569646,1,483.427846431732,56.9714158773422,1750155569605.2,1,790.7,119.45,402,287,1962757,541.2001953125,33.900146484375,"low"
"148",31,3,"experimental_task_B",1750155569671,1,484.977898332808,63.3654594421387,1750155569636.7,1,790.45,117,393,286,1962789,572.7001953125,31.5,"low"
"149",31,3,"experimental_task_B",1750155569706,1,442.127910587523,64.3685013055801,1750155569682.8,1,791.3,121.25,399,282,1962835,618.800048828125,46.099853515625,"low"
"150",31,3,"experimental_task_B",1750155569738,1,440.14308585061,64.4378215074539,1750155569715.1,1,787,117.1,391,281,1962867,651.10009765625,32.300048828125,"low"
"151",31,3,"experimental_task_B",1750155569771,1,426.501407225927,75.2679109573364,1750155569746.9,1,788.85,117.5,396,283,1962899,682.900146484375,31.800048828125,"low"
"152",31,3,"experimental_task_B",1750155569805,1,452.167349391513,53.2575845718384,1750155569779.2,1,606.85,319.55,453,315,1962931,715.2001953125,32.300048828125,"low"
"153",31,3,"experimental_task_B",1750155569838,1,388.015532493591,71.4466124773026,1750155569810.9,1,279.45,589.5,492,363,1962963,746.900146484375,31.699951171875,"low"
"154",31,3,"experimental_task_B",1750155569872,1,96.9433890448676,302.131857722998,1750155569842.9,1,269.15,650.6,494,370,1962995,778.900146484375,32,"low"
"155",31,3,"experimental_task_B",1750155569911,1,98.5936694675022,396.758615970612,1750155569876.3,1,272.55,649.05,498,373,1963028,812.300048828125,33.39990234375,"low"
"156",31,3,"experimental_task_B",1750155569942,1,93.8161320156521,391.85231924057,1750155569907.3,0.812028099519343,270.7,646.85,495,371,1963059,843.300048828125,31,"low"
"157",31,3,"experimental_task_B",1750155569977,1,94.3927870856391,393.776848912239,1750155569939.7,0.885629102265475,270.15,647.35,499,375,1963092,875.7001953125,32.400146484375,"low"
"158",31,3,"experimental_task_B",1750155570004,1,128.861702813043,388.995990157127,1750155569970.8,0.884106101359214,269.6,647.85,498,379,1963123,906.800048828125,31.099853515625,"low"
"159",31,3,"experimental_task_B",1750155570038,1,85.1159201727973,390.007078647614,1750155570004.2,0.631020018253908,269.1,648.7,506,385,1963156,940.2001953125,33.400146484375,"low"
"160",31,3,"experimental_task_B",1750155570070,1,97.5800196329753,380.492597818375,1750155570035.2,0.60503234048121,NA,NA,518,0,1963187,971.2001953125,31,"low"
"161",31,3,"experimental_task_B",1750155570104,1,191.037678718567,411.107301712036,1750155570066.8,0.569102570977608,NA,NA,505,0,1963219,1002.80004882812,31.599853515625,"low"
"162",31,3,"experimental_task_B",1750155570138,1,318.121443854438,409.166365861893,1750155570099.3,0.608382815704615,NA,NA,510,0,1963251,1035.30004882812,32.5,"low"
"163",31,3,"experimental_task_B",1750155570170,1,329.829610718621,423.361420631409,1750155570130.9,0.697505977890625,773.6,657.4,518,328,1963283,1066.90014648438,31.60009765625,"low"
"164",31,3,"experimental_task_B",1750155570203,1,331.021319495307,414.121448993683,1750155570163,0.488789298840789,770.6,666.45,515,333,1963315,1099,32.099853515625,"low"
"165",31,3,"experimental_task_B",1750155570235,1,343.046947320302,420.705005526543,1750155570195.4,0.676408386875202,773.1,661.15,519,328,1963347,1131.40014648438,32.400146484375,"low"
"166",31,3,"experimental_task_B",1750155570277,1,328.053286340502,408.981144428253,1750155570227,0.611824785953365,775.2,661.15,520,334,1963379,1163,31.599853515625,"low"
"167",31,3,"experimental_task_B",1750155570311,1,334.748556878832,390.289694070816,1750155570259.4,0.589321253737221,NA,NA,523,0,1963411,1195.40014648438,32.400146484375,"low"
