"","Rec_Session_Id","Trial_Id","Trial_Nr","Block_Name","Block_Nr","Task_Name","Task_Nr","answer_column_number","Condition_Id","current_answer","frec","has_question_column_number","key_pressed_sentence","question_column_number","RT_sentence","sentence2_column_nr","trial_end","trial_start","list","subject","answer_value","has_question_value","index_value","question_value...36","question_value...37","sentence_line1_value","sentence_line2_value"
"643",1374110,77,43,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2275,5,1751271431550,1751271429275,"B",16,NA,0,NA,NA,NA,"Creo que podemos mejorar","esta escalera tan vieja."
"644",1374110,5,44,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1699,5,1751271433542,1751271431843,"B",16,NA,0,NA,NA,NA,"No confíes en que el amor","lo soluciona todo."
"645",1374110,3,45,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2142,5,1751271435984,1751271433843,"B",16,NA,0,NA,NA,NA,"No me ha gustado el modo","de hablar del médico. "
"646",1374110,43,46,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1858,5,1751271438158,1751271436300,"B",16,NA,0,NA,NA,NA,"Seguro que tus amigos","están a punto de llegar. "
"647",1374110,97,47,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2402,5,1751271440854,1751271438452,"B",16,NA,0,NA,NA,NA,"En el libro aparecen las","criaturas más raras."
"648",1374110,67,48,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1716,5,1751271442862,1751271441146,"B",16,NA,0,NA,NA,NA,"Mientras las maletas","llegan, esperaremos aquí."
"649",1374110,32,49,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1936,5,1751271445095,1751271443159,"B",16,NA,0,NA,NA,NA,"No me acuerdo del nombre","del profesor de historia."
"650",1374110,84,50,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,2243,5,1751271447630,1751271445388,"B",16,"SI",1,"SI","¿Le agradan los consejos?","¿Le agradan los consejos?","Me gustan los consejos","que me das siempre. "
"651",1374110,45,51,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1707,5,1751271468734,1751271467028,"B",16,"SI",1,"SI","¿Se necesita compromiso?","¿Se necesita compromiso?","Hacen falta unos padres","más comprometidos."
"652",1374110,57,52,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,2577,5,1751271473102,1751271470526,"B",16,"SI",1,"NO","¿Compraron la obra?","¿Compraron la obra?","Durante la subasta la","pintura se vendió. "
"653",1374110,24,53,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,2820,5,1751271478038,1751271475219,"B",16,"SI",1,"SI","¿Se escucha algo?","¿Se escucha algo?","Desde aquí se oyen pasos","que se acercan. "
"654",1374110,31,54,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1595,5,1751271481326,1751271479731,"B",16,"NO",1,"NO","¿Dará tiempo?","¿Dará tiempo?","No tenemos el tiempo","adecuado para ese plan. "
"655",1374110,20,55,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1390,5,1751271485342,1751271483952,"B",16,"SI",1,"SI","¿Hizo comida?","¿Hizo comida?","Para la cena la madre","preparó tortilla. "
"656",1374110,78,56,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1856,5,1751271488918,1751271487062,"B",16,NA,0,NA,NA,NA,"Se trata de un reflejo de","la pantalla por la luz. "
"657",1374110,75,57,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1456,5,1751271490672,1751271489215,"B",16,NA,0,NA,NA,NA,"Hay que cuidar el","lenguaje que utilizamos."
"658",1374110,87,58,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1739,5,1751271492710,1751271490971,"B",16,NA,0,NA,NA,NA,"Mientras las montañas","estén nevadas hará frío. "
"659",1374110,41,59,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1804,5,1751271494815,1751271493012,"B",16,NA,0,NA,NA,NA,"Cuantos más puntos haces","más puedes ganar. "
"660",1374110,53,60,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1618,5,1751271496726,1751271495108,"B",16,"NO",1,"NO","¿Se encontraba bien?","¿Se encontraba bien?","Esta mañana fui enfermo a","trabajar. "
"661",1374110,35,61,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1991,5,1751271500390,1751271498399,"B",16,NA,0,NA,NA,NA,"Mi padre dice que el","estado no se sostiene."
"662",1374110,63,62,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,2011,5,1751271502694,1751271500684,"B",16,"SI",1,"SI","¿Se cotillea?","¿Se cotillea?","En la sala de espera los","rumores son silenciosos."
"663",1374110,76,63,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1741,5,1751271511359,1751271509618,"B",16,"SI",1,"SI","¿Sucedió algo sorprendente?","¿Sucedió algo sorprendente?","Cuando la criatura","apareció fascinó a todos."
"664",1374110,70,64,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1738,5,1751271515646,1751271513908,"B",16,NA,0,NA,NA,NA,"Esta tarde las tiendas","del centro cerrarán."
"665",1374110,4,65,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1976,5,1751271517918,1751271515942,"B",16,NA,0,NA,NA,NA,"Esta mañana el hijo está","jugando en el parque."
"666",1374110,95,66,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1402,5,1751271519614,1751271518212,"B",16,"NO",1,"NO","¿Todos están correctamente?","¿Todos están correctamente?","Algunos de los teléfonos","no funcionan. "
"667",1374110,9,67,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1521,5,1751271523454,1751271521933,"B",16,NA,0,NA,NA,NA,"Espero que la zona esté","bien habilitada. "
"668",1374110,56,68,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1463,5,1751271525222,1751271523759,"B",16,NA,0,NA,NA,NA,"El niño miraba cómo la","revista se imprimía."
"669",1374110,51,69,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1995,5,1751271527518,1751271525524,"B",16,"SI",1,"SI","¿Fue útil el profesional?","¿Fue útil el profesional?","En la empresa el nuevo","experto ayudó mucho. "
"670",1374110,42,70,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1888,5,1751271531686,1751271529799,"B",16,NA,0,NA,NA,NA,"Cuantos más metros","recorramos mejor. "
"671",1374110,90,71,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1516,5,1751271533494,1751271531979,"B",16,"SI",1,"SI","¿Van cortos de tiempo?","¿Van cortos de tiempo?","No podremos terminar las","galletas esta tarde. "
"672",1374110,14,72,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2039,5,1751271538239,1751271536200,"B",16,NA,0,NA,NA,NA,"Quiero ir al grupo para","hablarlo con todos."
"673",1374110,47,73,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1890,5,1751271540430,1751271538543,"B",16,"SI",1,"SI","¿Es aburrido?","¿Es aburrido?","Me cansan las calles","de este laberinto. "
"674",1374110,36,74,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1642,5,1751271544528,1751271542886,"B",16,"NO",1,"NO","¿Quedó limpia la ciudad?","¿Quedó limpia la ciudad?","Después del partido la","ciudad quedó sucia. "
"675",1374110,89,75,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1755,5,1751271550687,1751271548932,"B",16,"SI",1,"SI","¿Hay muchas tarjetas?","¿Hay muchas tarjetas?","Hay tantas tarjetas que","no puedo elegir. "
"676",1374110,38,76,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1421,5,1751271572318,1751271570897,"B",16,NA,0,"SI",NA,NA,"En mi pueblo la tierra es","muy fértil. "
"677",1374110,34,77,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1747,5,1751271574359,1751271572612,"B",16,NA,0,NA,NA,NA,"El profesor dibujó un","número en la pizarra. "
"678",1374110,22,78,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2425,5,1751271577078,1751271574653,"B",16,NA,0,NA,NA,NA,"Si te fijas en los datos","verás que no te estafan. "
"679",1374110,73,79,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1591,5,1751271578966,1751271577376,"B",16,"NO",1,"NO","¿Estaban entretenidos?","¿Estaban entretenidos?","Durante la lectura el","tribunal estaba aburrido. "
"680",1374110,23,80,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1465,5,1751271582358,1751271580894,"B",16,NA,0,NA,NA,NA,"Cuando se den estos casos","reacciona deprisa. "
"681",1374110,54,81,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1676,5,1751271584326,1751271582650,"B",16,NA,0,NA,NA,NA,"Todo equipo debe tener un","jugador con iniciativa. "
"682",1374110,60,82,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1993,5,1751271586615,1751271584623,"B",16,NA,0,NA,NA,NA,"Tener buena calidad es","fundamental para vender."
"683",1374110,26,83,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1813,5,1751271588726,1751271586913,"B",16,NA,0,NA,NA,NA,"Llegaremos lejos con","estas ideas de proyecto. "
"684",1374110,50,84,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1569,5,1751271590606,1751271589037,"B",16,NA,0,NA,NA,NA,"Si pones tantas reglas","será muy difícil. "
"685",1374110,64,85,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1934,5,1751271592838,1751271590905,"B",16,NA,0,NA,NA,NA,"Si colaboran todos los","equipos saldrán adelante. "
"686",1374110,44,86,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1585,5,1751271594718,1751271593133,"B",16,"SI",1,"SI","¿Se han recuperado los libros?","¿Se han recuperado los libros?","Me han devuelto unos","libros que extrañaba. "
"687",1374110,25,87,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1471,5,1751271598382,1751271596912,"B",16,NA,0,NA,NA,NA,"Entre amigos se ven otros","tipos de cariño. "
"688",1374110,86,88,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1437,5,1751271600118,1751271598681,"B",16,NA,0,NA,NA,NA,"Esperemos que estas","ventanas aíslen del frío."
"689",1374110,16,89,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1938,5,1751271602360,1751271600423,"B",16,"NO",1,"NO","¿Subió al autobús?","¿Subió al autobús?","Estando en la ciudad, la","mujer llamó a un taxi. "
"690",1374110,27,90,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1661,5,1751271606264,1751271604603,"B",16,"NO",1,"NO","¿Preparan recetas?","¿Preparan recetas?","Están preparando las","leyes para el congreso. "
"691",1374110,68,91,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,2273,5,1751271610958,1751271608686,"B",16,NA,0,NA,NA,NA,"Hay minerales valiosos","en las piedras del pozo."
"692",1374110,69,92,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1682,5,1751271612934,1751271611253,"B",16,"SI",1,"SI","¿Serán refrescantes?","¿Serán refrescantes?","Con el calor las bebidas","frías vienen muy bien. "
"693",1374110,99,93,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,2406,5,1751271617622,1751271615217,"B",16,"NO",1,"NO","¿Fue a por dulces?","¿Fue a por dulces?","El niño fue a por","pastillas para el abuelo."
"694",1374110,88,94,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1642,5,1751271621295,1751271619653,"B",16,NA,0,NA,NA,NA,"Se pueden ver las","imágenes en esta cámara. "
"695",1374110,11,95,"block_1",1,"experimentaltask_B",4,8,1,0,NA,9,"undefined",7,1258,5,1751271622854,1751271621597,"B",16,"NO",1,"NO","¿El señor fue descortés?","¿El señor fue descortés?","Cuando llegamos el señor","nos saludó. "
"696",1374110,91,96,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1489,5,1751271627230,1751271625741,"B",16,NA,0,NA,NA,NA,"Hay suficientes corazones","solos en este mundo. "
"697",1374110,85,97,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1354,5,1751271628879,1751271627525,"B",16,NA,0,NA,NA,NA,"Sorprendentemente los","doctores lo han resuelto."
"698",1374110,1,98,"block_1",1,"experimentaltask_B",4,8,1,1,NA,9,"undefined",7,1237,5,1751271630415,1751271629179,"B",16,"SI",1,"SI","¿Se veía algo positivo?","¿Se veía algo positivo?","Se podía ver que el país","iba a mejor. "
"699",1374110,81,99,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1608,5,1751271633854,1751271632246,"B",16,NA,0,NA,NA,NA,"Todos los abogados están","preocupados con el caso. "
"700",1374110,52,100,"block_1",1,"experimentaltask_B",4,8,1,-1,NA,9,"undefined",7,1766,5,1751271635886,1751271634120,"B",16,NA,0,NA,NA,NA,"No esperábamos que el","pescado saltase a la red."
"701",1374398,97,1,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1337,5,1751288984317,1751288982981,"A",17,NA,NA,NA,NA,NA,NA,NA
"702",1374398,75,2,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1393,5,1751288986005,1751288984612,"A",17,NA,NA,NA,NA,NA,NA,NA
"703",1374398,48,3,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1746,5,1751288988045,1751288986299,"A",17,NA,NA,NA,NA,NA,NA,NA
"704",1374398,37,4,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1042,5,1751288989382,1751288988340,"A",17,NA,NA,NA,NA,NA,NA,NA
"705",1374398,100,5,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1230,5,1751288990910,1751288989680,"A",17,NA,NA,NA,NA,NA,NA,NA
"706",1374398,40,6,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1318,5,1751288992525,1751288991208,"A",17,NA,NA,NA,NA,NA,NA,NA
"707",1374398,42,7,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1411,5,1751288994237,1751288992827,"A",17,NA,NA,NA,NA,NA,NA,NA
"708",1374398,93,8,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1265,5,1751288995797,1751288994533,"A",17,NA,NA,NA,NA,NA,NA,NA
"709",1374398,19,9,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1689,5,1751288997791,1751288996102,"A",17,NA,NA,NA,NA,NA,NA,NA
"710",1374398,2,10,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1598,5,1751288999693,1751288998096,"A",17,NA,NA,NA,NA,NA,NA,NA
"711",1374398,50,11,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1415,5,1751289001405,1751288999990,"A",17,NA,NA,NA,NA,NA,NA,NA
"712",1374398,9,12,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1425,5,1751289003117,1751289001693,"A",17,NA,NA,NA,NA,NA,NA,NA
"713",1374398,84,13,"block_1",1,"experimental_task_A",4,8,2,1,"high",9,"undefined",7,1258,5,1751289004678,1751289003420,"A",17,NA,NA,NA,NA,NA,NA,NA
"714",1374398,69,14,"block_1",1,"experimental_task_A",4,8,2,1,"high",9,"undefined",7,1528,5,1751289012981,1751289011453,"A",17,NA,NA,NA,NA,NA,NA,NA
"715",1374398,72,15,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1649,5,1751289016765,1751289015117,"A",17,NA,NA,NA,NA,NA,NA,NA
"716",1374398,95,16,"block_1",1,"experimental_task_A",4,8,2,0,"high",9,"undefined",7,1089,5,1751289018150,1751289017061,"A",17,NA,NA,NA,NA,NA,NA,NA
"717",1374398,45,17,"block_1",1,"experimental_task_A",4,8,1,1,"low",9,"undefined",7,1301,5,1751289021006,1751289019706,"A",17,NA,NA,NA,NA,NA,NA,NA
"718",1374398,71,18,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1366,5,1751289024501,1751289023136,"A",17,NA,NA,NA,NA,NA,NA,NA
"719",1374398,18,19,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1594,5,1751289026397,1751289024804,"A",17,NA,NA,NA,NA,NA,NA,NA
"720",1374398,25,20,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1321,5,1751289028045,1751289026725,"A",17,NA,NA,NA,NA,NA,NA,NA
"721",1374398,41,21,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,943,5,1751289029301,1751289028358,"A",17,NA,NA,NA,NA,NA,NA,NA
"722",1374398,15,22,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1447,5,1751289031045,1751289029599,"A",17,NA,NA,NA,NA,NA,NA,NA
"723",1374398,63,23,"block_1",1,"experimental_task_A",4,8,2,1,"high",9,"undefined",7,1423,5,1751289032765,1751289031342,"A",17,NA,NA,NA,NA,NA,NA,NA
"724",1374398,49,24,"block_1",1,"experimental_task_A",4,8,1,0,"low",9,"undefined",7,1404,5,1751289035557,1751289034153,"A",17,NA,NA,NA,NA,NA,NA,NA
"725",1374398,89,25,"block_1",1,"experimental_task_A",4,8,2,1,"high",9,"undefined",7,1557,5,1751289041487,1751289039931,"A",17,NA,NA,NA,NA,NA,NA,NA
"726",1374398,68,26,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1530,5,1751289062613,1751289061083,"A",17,NA,NA,NA,NA,NA,NA,NA
"727",1374398,8,27,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1834,5,1751289064741,1751289062908,"A",17,NA,NA,NA,NA,NA,NA,NA
"728",1374398,24,28,"block_1",1,"experimental_task_A",4,8,1,1,"low",9,"undefined",7,1239,5,1751289066285,1751289065047,"A",17,NA,NA,NA,NA,NA,NA,NA
"729",1374398,38,29,"block_1",1,"experimental_task_A",4,8,1,1,"low",9,"undefined",7,2267,5,1751289069909,1751289067642,"A",17,NA,NA,NA,NA,NA,NA,NA
"730",1374398,94,30,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1388,5,1751289072870,1751289071483,"A",17,NA,NA,NA,NA,NA,NA,NA
"731",1374398,67,31,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,2004,5,1751289075166,1751289073162,"A",17,NA,NA,NA,NA,NA,NA,NA
"732",1374398,54,32,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1459,5,1751289076926,1751289075467,"A",17,NA,NA,NA,NA,NA,NA,NA
"733",1374398,27,33,"block_1",1,"experimental_task_A",4,8,1,0,"low",9,"undefined",7,1327,5,1751289078549,1751289077223,"A",17,NA,NA,NA,NA,NA,NA,NA
"734",1374398,73,34,"block_1",1,"experimental_task_A",4,8,2,0,"high",9,"undefined",7,1687,5,1751289081805,1751289080118,"A",17,NA,NA,NA,NA,NA,NA,NA
"735",1374398,86,35,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1920,5,1751289086237,1751289084318,"A",17,NA,NA,NA,NA,NA,NA,NA
"736",1374398,7,36,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1259,5,1751289087797,1751289086539,"A",17,NA,NA,NA,NA,NA,NA,NA
"737",1374398,58,37,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1184,5,1751289089285,1751289088101,"A",17,NA,NA,NA,NA,NA,NA,NA
"738",1374398,90,38,"block_1",1,"experimental_task_A",4,8,2,1,"high",9,"undefined",7,1241,5,1751289090821,1751289089580,"A",17,NA,NA,NA,NA,NA,NA,NA
"739",1374398,10,39,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1726,5,1751289094181,1751289092455,"A",17,NA,NA,NA,NA,NA,NA,NA
"740",1374398,62,40,"block_1",1,"experimental_task_A",4,8,2,0,"high",9,"undefined",7,1252,5,1751289095725,1751289094474,"A",17,NA,NA,NA,NA,NA,NA,NA
"741",1374398,44,41,"block_1",1,"experimental_task_A",4,8,1,1,"low",9,"undefined",7,1437,5,1751289099861,1751289098424,"A",17,NA,NA,NA,NA,NA,NA,NA
"742",1374398,66,42,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1328,5,1751289102737,1751289101409,"A",17,NA,NA,NA,NA,NA,NA,NA
"743",1374398,11,43,"block_1",1,"experimental_task_A",4,8,1,0,"low",9,"undefined",7,1607,5,1751289104613,1751289103006,"A",17,NA,NA,NA,NA,NA,NA,NA
"744",1374398,3,44,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,2097,5,1751289108262,1751289106165,"A",17,NA,NA,NA,NA,NA,NA,NA
"745",1374398,51,45,"block_1",1,"experimental_task_A",4,8,2,1,"high",9,"undefined",7,1152,5,1751289109725,1751289108574,"A",17,NA,NA,NA,NA,NA,NA,NA
"746",1374398,16,46,"block_1",1,"experimental_task_A",4,8,1,0,"low",9,"undefined",7,1421,5,1751289112549,1751289111128,"A",17,NA,NA,NA,NA,NA,NA,NA
"747",1374398,57,47,"block_1",1,"experimental_task_A",4,8,2,0,"high",9,"undefined",7,1666,5,1751289115925,1751289114260,"A",17,NA,NA,NA,NA,NA,NA,NA
"748",1374398,34,48,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1876,5,1751289119829,1751289117954,"A",17,NA,NA,NA,NA,NA,NA,NA
"749",1374398,26,49,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1304,5,1751289121429,1751289120126,"A",17,NA,NA,NA,NA,NA,NA,NA
"750",1374398,30,50,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,2790,5,1751289124512,1751289121722,"A",17,NA,NA,NA,NA,NA,NA,NA
"751",1374398,20,51,"block_1",1,"experimental_task_A",4,8,1,1,"low",9,"undefined",7,1819,5,1751289143877,1751289142059,"A",17,NA,NA,NA,NA,NA,NA,NA
"752",1374398,83,52,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1240,5,1751289146837,1751289145597,"A",17,NA,NA,NA,NA,NA,NA,NA
"753",1374398,29,53,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1234,5,1751289148373,1751289147140,"A",17,NA,NA,NA,NA,NA,NA,NA
"754",1374398,96,54,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1412,5,1751289150077,1751289148666,"A",17,NA,NA,NA,NA,NA,NA,NA
"755",1374398,79,55,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1406,5,1751289151781,1751289150375,"A",17,NA,NA,NA,NA,NA,NA,NA
"756",1374398,81,56,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1284,5,1751289153365,1751289152081,"A",17,NA,NA,NA,NA,NA,NA,NA
"757",1374398,52,57,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,2076,5,1751289155733,1751289153658,"A",17,NA,NA,NA,NA,NA,NA,NA
"758",1374398,55,58,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1439,5,1751289157477,1751289156038,"A",17,NA,NA,NA,NA,NA,NA,NA
"759",1374398,21,59,"block_1",1,"experimental_task_A",4,8,1,0,"low",9,"undefined",7,2047,5,1751289159821,1751289157774,"A",17,NA,NA,NA,NA,NA,NA,NA
"760",1374398,98,60,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1498,5,1751289162805,1751289161307,"A",17,NA,NA,NA,NA,NA,NA,NA
"761",1374398,60,61,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1410,5,1751289164558,1751289163147,"A",17,NA,NA,NA,NA,NA,NA,NA
"762",1374398,35,62,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1296,5,1751289166157,1751289164862,"A",17,NA,NA,NA,NA,NA,NA,NA
"763",1374398,12,63,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1378,5,1751289167829,1751289166452,"A",17,NA,NA,NA,NA,NA,NA,NA
"764",1374398,53,64,"block_1",1,"experimental_task_A",4,8,2,0,"high",9,"undefined",7,1314,5,1751289169445,1751289168132,"A",17,NA,NA,NA,NA,NA,NA,NA
"765",1374398,85,65,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1181,5,1751289172165,1751289170985,"A",17,NA,NA,NA,NA,NA,NA,NA
"766",1374398,4,66,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1219,5,1751289173717,1751289172499,"A",17,NA,NA,NA,NA,NA,NA,NA
"767",1374398,65,67,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1251,5,1751289175269,1751289174019,"A",17,NA,NA,NA,NA,NA,NA,NA
"768",1374398,47,68,"block_1",1,"experimental_task_A",4,8,1,1,"low",9,"undefined",7,1376,5,1751289176949,1751289175574,"A",17,NA,NA,NA,NA,NA,NA,NA
"769",1374398,87,69,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1342,5,1751289180294,1751289178953,"A",17,NA,NA,NA,NA,NA,NA,NA
"770",1374398,14,70,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1295,5,1751289181885,1751289180590,"A",17,NA,NA,NA,NA,NA,NA,NA
"771",1374398,22,71,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1353,5,1751289183543,1751289182191,"A",17,NA,NA,NA,NA,NA,NA,NA
"772",1374398,64,72,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1634,5,1751289185469,1751289183835,"A",17,NA,NA,NA,NA,NA,NA,NA
"773",1374398,88,73,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,2473,5,1751289188245,1751289185772,"A",17,NA,NA,NA,NA,NA,NA,NA
"774",1374398,23,74,"block_1",1,"experimental_task_A",4,8,1,-1,"low",9,"undefined",7,1435,5,1751289189949,1751289188514,"A",17,NA,NA,NA,NA,NA,NA,NA
"775",1374398,74,75,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1341,5,1751289191590,1751289190250,"A",17,NA,NA,NA,NA,NA,NA,NA
"776",1374398,70,76,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1501,5,1751289210629,1751289209128,"A",17,NA,NA,NA,NA,NA,NA,NA
"777",1374398,78,77,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,1146,5,1751289212077,1751289210931,"A",17,NA,NA,NA,NA,NA,NA,NA
"778",1374398,1,78,"block_1",1,"experimental_task_A",4,8,1,1,"low",9,"undefined",7,1158,5,1751289213534,1751289212377,"A",17,NA,NA,NA,NA,NA,NA,NA
"779",1374398,80,79,"block_1",1,"experimental_task_A",4,8,2,-1,"high",9,"undefined",7,2278,5,1751289218221,1751289215943,"A",17,NA,NA,NA,NA,NA,NA,NA
