Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1361945,1,55,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750245980009,46,"",1750245977663,""
1361945,1,9,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750245430345,6,"",1750245428685,""
1361945,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1750245408449,5,"",1750245404075,""
1361945,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1361945,2,44,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750245982977,47,"",1750245981507,""
1361945,2,12,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750245433410,7,"",1750245431849,""
1361945,3,42,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750245986905,48,"",1750245984741,""
1361945,3,20,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750245435849,8,"",1750245434740,""
1361945,4,39,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1750245439601,9,"",1750245437867,""
1361945,4,33,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750245990081,49,"",1750245988250,""
1361945,5,22,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750245993290,50,"",1750245991632,""
1361945,5,28,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750245443177,10,"",1750245442152,""
1361945,6,12,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750246014401,51,"",1750246012043,""
1361945,6,10,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750245461681,11,"",1750245460327,""
