Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,age,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603_2f51,copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603,copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db,copy_of_copy_of_Frequency_92be_98d3,copy_of_copy_of_trial_number,copy_of_Frequency_92be,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,gender,P1_end,P1_start,P2_end,P2_start,P3_end,P3_start,P4_end,P4_start,P5_end,P5_start,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1259501,1,1,block_1,1,instructions,1,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","",4.789719626168225,"","","","",1,"",39,"",1741787912112,6,"",1741787894598,""
1259501,1,1,block_2,2,Provo_ID12,3,"","","","",1,high,"","","","","","","","","","","","",1741788144271,1741788133538,1741788155427,1741788144275,1741788162629,1741788155430,1741788167806,1741788162634,"","","","","","","","",1,"","","","",9,"","",""
1259501,1,1,block_2,2,Provo_ID2,1,"","","","",1,"","","","","",high,"","","","","","","",1741787977947,1741787965712,1741787985539,1741787977952,1741787998378,1741787985542,1741788007523,1741787998382,1741788010554,true,"","","","","","",0,"","","","",7,"","",""
1259501,1,1,block_2,2,Provo_ID3,2,"","","","",1,"","","",high,"","","","","","","","","",1741788070293,1741788048517,1741788075637,1741788070297,1741788081869,1741788075640,1741788088748,1741788081873,1741788098451,true,"","","","","","",0,"","","","",8,"","",""
1259501,1,1,block_2,2,Provo_ID7,4,"","","","",1,"","",high,"","","","","","","","","","",1741788210143,1741788205379,1741788218867,1741788210145,1741788224873,1741788218872,1741788233891,1741788224878,1741788236517,true,"","","","","","",0,"","","","",10,"","",""
1259501,1,1,block_2,2,Provo_ID11,5,"","","","",1,"",high,"","","","","","","","","","","",1741788277749,1741788270363,1741788286059,1741788277753,1741788293464,1741788286063,1741788299010,1741788293467,1741788304844,true,"","","","","","",0,"","","","",11,"","",""
1259501,1,1,block_3,3,Questions,1,"",49,"","",1,"","","","","","","",39,"","","","",Female,"","","","","","","","","","",10,"","","","","","","","","","","","","",""
