Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,126.0.0.0 Safari/537.36,true,a7fe641272323a985c2ae0f0d2c0cbe5,"",2024-07-19T14:09:46.340Z,2024-07-19 15:09:46+01,953681,1103,20.50440844769098,group_1,1,true,1113789,720,60.06060168818955,1280,session_1,1,a61352a2c09d56194af86aa76dc317cf,2024-07-19T13:40:54.407Z,2024-07-19 14:40:51+01,"",1,1,Windows-PC,12.127596439169139,44.05430669904236,720,1280
