Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,age,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603_2f51,copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603,copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db,copy_of_copy_of_Frequency_92be_98d3,copy_of_copy_of_trial_number,copy_of_Frequency_92be,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,gender,P1_end,P1_start,P2_end,P2_start,P3_end,P3_start,P4_end,P4_start,P5_end,P5_start,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1261614,1,1,block_1,1,instructions,1,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","",5.08177570093458,"","","","",1,"",60,"",1741871846539,6,"",1741871837743,""
1261614,1,1,block_2,2,Provo_ID2,1,"","","","",1,"","","","","",high,"","","","","","","",1741871903284,1741871888847,1741871910345,1741871903301,1741871930443,1741871910348,1741871941371,1741871930447,1741871943110,true,"","","","","","",0,"","","","",7,"","",""
1261614,1,1,block_2,2,Provo_ID12,2,"","","","",1,high,"","","","","","","","","","","","",1741871985063,1741871979900,1741871992732,1741871985081,1741871999157,1741871992737,1741872004085,1741871999167,"","","","","","","","",1,"","","","",8,"","",""
1261614,1,1,block_2,2,Provo_ID3,3,"","","","",1,"","","",high,"","","","","","","","","",1741872048384,1741872038307,1741872054289,1741872048389,1741872061003,1741872054307,1741872065513,1741872061009,1741872068682,true,"","","","","","",0,"","","","",9,"","",""
1261614,1,1,block_2,2,Provo_ID7,5,"","","","",1,"","",high,"","","","","","","","","","",1741872182723,1741872171852,1741872189682,1741872182728,1741872193871,1741872189690,1741872200531,1741872193875,1741872206414,true,"","","","","","",1,"","","","",11,"","",""
1261614,1,1,block_3,3,Questions,1,"",24,"","",1,"","","","","","","",37,"","","","",female,"","","","","","","","","","",13 inches,"","","","","","","","","","","","","",""
1261614,1,1,block_2,2,Provo_ID11,4,"","","","",1,"",high,"","","","","","","","","","","",1741872111724,1741872102742,1741872119231,1741872111727,1741872125998,1741872119234,1741872132394,1741872126000,1741872137461,true,"","","","","","",0,"","","","",10,"","",""
