Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1362042,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1362042,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1750258684399,5,"",1750258676177,""
1362042,1,28,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750258721055,6,"",1750258716073,""
1362042,1,32,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750259206007,46,"",1750259202378,""
1362042,2,10,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750258728119,7,"",1750258726193,""
1362042,2,40,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750259213759,47,"",1750259209312,""
1362042,3,8,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750259221063,48,"",1750259217336,""
1362042,3,8,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750258734327,8,"",1750258731544,""
1362042,4,27,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1750258740111,9,"",1750258737641,""
1362042,4,33,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750259226383,49,"",1750259223711,""
1362042,5,18,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750259233080,50,"",1750259229099,""
1362042,5,34,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750258747240,10,"",1750258745089,""
1362042,6,31,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750258771519,11,"",1750258766580,""
1362042,6,19,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750259256151,51,"",1750259252968,""
1362042,7,22,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750258776087,12,"",1750258774284,""
1362042,7,5,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750259265119,52,"",1750259259740,""
1362042,8,29,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1750258781359,13,"",1750258779404,""
1362042,8,45,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750259271130,53,"",1750259268376,""
1362042,9,9,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750258785799,14,"",1750258784210,""
1362042,9,21,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750259277495,54,"",1750259273880,""
1362042,10,16,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750259284071,55,"",1750259279874,""
1362042,10,19,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750258791575,15,"",1750258789706,""
1362042,11,32,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750258849247,16,"",1750258846474,""
1362042,11,27,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750259307160,56,"",1750259304024,""
1362042,12,28,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750259314367,57,"",1750259310376,""
1362042,12,23,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750258856007,17,"",1750258853220,""
1362042,13,42,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750259321439,58,"",1750259317920,""
1362042,13,20,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750258861479,18,"",1750258860092,""
1362042,14,30,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750258865887,19,"",1750258864856,""
1362042,14,36,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750259327927,59,"",1750259324482,""
1362042,15,1,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750259339807,60,"",1750259331224,""
1362042,15,2,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750258871215,20,"",1750258868716,""
1362042,16,21,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1750258908983,21,"",1750258906860,""
1362042,16,15,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750259445807,61,"",1750259442625,""
1362042,17,53,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750259452887,62,"",1750259447898,""
1362042,17,6,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750258913847,22,"",1750258912000,""
1362042,18,3,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750259457969,63,"",1750259455213,""
1362042,18,25,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1750258919727,23,"",1750258917860,""
1362042,19,52,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750259465559,64,"",1750259460865,""
1362042,19,24,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750258926103,24,"",1750258924290,""
1362042,20,50,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750259471727,65,"",1750259468158,""
1362042,20,39,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1750258931783,25,"",1750258929684,""
1362042,21,25,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750259498512,66,"",1750259493430,""
1362042,21,14,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750258960015,26,"",1750258957368,""
1362042,22,10,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750259505431,67,"",1750259501345,""
1362042,22,4,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750258965543,27,"",1750258963473,""
1362042,23,58,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750259515431,68,"",1750259509522,""
1362042,23,26,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750258971439,28,"",1750258968440,""
1362042,24,13,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750258978175,29,"",1750258975458,""
1362042,24,13,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750259521543,69,"",1750259517544,""
1362042,25,7,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750258985743,30,"",1750258981930,""
1362042,25,20,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750259528247,70,"",1750259524096,""
1362042,26,37,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750259039023,31,"",1750259036250,""
1362042,26,49,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750259550216,71,"",1750259546410,""
1362042,27,12,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750259045815,32,"",1750259043947,""
1362042,27,23,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750259556063,72,"",1750259553059,""
1362042,28,18,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750259051839,33,"",1750259049868,""
1362042,28,34,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750259562159,73,"",1750259559064,""
1362042,29,41,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750259568391,74,"",1750259564435,""
1362042,29,5,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750259059239,34,"",1750259055337,""
