Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,Distance_To_Screen_In_CM,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Pixel_Density_PerMM,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,126.0.0.0 Safari/537.36,false,"","","","","",956295,1353,27.739251040221916,group_1,1,true,"",1116729,800,59.88023952095874,1281,session_1,1,fe2c6ee70ffcd2116758ca561eeca94c,2024-07-25T13:09:44.154Z,2024-07-25 14:09:41+01,"",2,2,Windows-PC,"","",800,1280
