Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,126.0.0.0 Safari/537.36,true,e92b8f84cf8698d1ebd843a8e1b57b6e,"",2024-07-19T15:08:22.752Z,2024-07-19 16:08:22+01,953748,1103,14.7470874523026,group_1,1,true,1113869,768,59.88023952095874,1366,session_1,1,cb8c10e2d1c4dc80695ea80c289453b8,2024-07-19T14:33:22.954Z,2024-07-19 15:33:19+01,"",3,3,Windows-PC,100.75980392156862,695.8370443615687,768,1366
