Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-17T10:25:20.564Z,2025-06-17 12:25:20+02,1162116,316,group_1,1,1361080,144.92753623188216,session_1,1,3c59b6b6064057bbce7cfec5029ed1fe,2025-06-17T10:09:48.552Z,2025-06-17 12:09:46+02,666,2,2,Windows-PC,83.25274725274724,245.70055004954784,1080,1920
