Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1338025,1,22,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747754501155,46,"",1747754498359,""
1338025,1,1,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747753983995,6,"",1747753978550,""
1338025,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1747753953523,5,"",1747753950207,""
1338025,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1338025,2,1,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747754506019,47,"",1747754503729,""
1338025,2,26,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747753991843,7,"",1747753988108,""
1338025,3,34,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747754510363,48,"",1747754508256,""
1338025,3,2,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747753999236,8,"",1747753994685,""
1338025,4,11,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747754004707,9,"",1747754001762,""
1338025,4,48,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747754515444,49,"",1747754512462,""
1338025,5,30,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747754520627,50,"",1747754517989,""
1338025,5,4,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747754009819,10,"",1747754007089,""
1338025,6,23,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1747754541435,51,"",1747754539128,""
1338025,6,5,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1747754031707,11,"",1747754029246,""
1338025,7,23,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747754035875,12,"",1747754033676,""
1338025,7,51,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747754546427,52,"",1747754544191,""
1338025,8,46,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747754551891,53,"",1747754548750,""
1338025,8,33,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747754041123,13,"",1747754038300,""
1338025,9,39,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1747754046027,14,"",1747754043676,""
1338025,9,44,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1747754557372,54,"",1747754554958,""
1338025,10,37,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747754052004,15,"",1747754049482,""
1338025,10,2,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747754562717,55,"",1747754559964,""
1338025,11,36,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747754112547,16,"",1747754109977,""
1338025,11,52,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747754583675,56,"",1747754580921,""
1338025,12,24,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1747754589091,57,"",1747754586430,""
1338025,12,6,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747754117572,17,"",1747754115057,""
1338025,13,8,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1747754122515,18,"",1747754120086,""
1338025,13,45,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747754593363,58,"",1747754591175,""
1338025,14,24,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1747754128371,19,"",1747754125081,""
1338025,14,49,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1747754598771,59,"",1747754595720,""
