Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1116730,1,1,block_1,1,instructions,1,"","","",1,"","","","","","","","",4.672897196261682,"","","","",1,"",60,"",1721913704940,6,"",1721913700394,""
1116730,1,6,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1721913755205,7,"",1721913751324,""
1116730,2,32,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1721913761105,8,"",1721913757690,""
1116730,3,24,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1721913766938,9,"",1721913763823,""
1116730,4,52,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1721913772788,10,"",1721913769056,""
1116730,5,2,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1721913779970,11,"",1721913776222,""
1116730,6,44,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721913823434,12,"",1721913816486,""
1116730,7,21,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1721913830400,13,"",1721913825587,""
1116730,8,56,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721913837332,14,"",1721913832986,""
1116730,9,4,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1721913842330,15,"",1721913839452,""
1116730,10,31,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1721913848180,16,"",1721913845352,""
1116730,11,59,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721913878747,17,"",1721913875016,""
1116730,12,58,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1721913884144,18,"",1721913881215,""
1116730,13,12,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1721913889546,19,"",1721913886049,""
1116730,14,9,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1721913895562,20,"",1721913891581,""
1116730,15,53,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721913901761,21,"",1721913898314,""
1116730,16,48,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721913932074,22,"",1721913928978,""
1116730,17,39,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721913938524,23,"",1721913934678,""
1116730,18,22,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1721913942725,24,"",1721913940379,""
1116730,19,18,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1721913949841,25,"",1721913945744,""
1116730,20,60,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721913961640,26,"",1721913951777,""
1116730,21,20,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1721913989887,27,"",1721913987008,""
1116730,22,50,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721913995821,28,"",1721913992307,""
1116730,23,49,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1721914002086,29,"",1721913998774,""
1116730,24,47,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1721914007471,30,"",1721914003974,""
1116730,25,54,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1721914013337,31,"",1721914009239,""
1116730,26,28,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1721914046018,32,"",1721914041737,""
1116730,27,51,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721914053001,33,"",1721914049603,""
1116730,28,13,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1721914061933,34,"",1721914058336,""
1116730,29,43,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721914070983,35,"",1721914067434,""
1116730,30,37,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1721914082850,36,"",1721914073501,""
1116730,31,25,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1721914112111,37,"",1721914109565,""
1116730,32,38,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1721914119263,38,"",1721914115799,""
1116730,33,3,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1721914124310,39,"",1721914121064,""
1116730,34,1,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1721914132010,40,"",1721914128997,""
