Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1252231,1,1,block_1,1,Questions,4,"","","",1,"","",60,"","","","",14,"","","","","","","","","","","","","",""
1252231,1,28,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741096034498,7,"",1741096030293,""
1252231,1,16,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741096864009,67,"",1741096861493,""
1252231,1,1,block_1,1,instructions,1,"","","",1,"","","","","","","","",4.310747663551402,"","","","",1,"",60,"",1741095988859,6,"",1741095982993,""
1252231,2,1,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741096867826,68,"",1741096865796,""
1252231,2,52,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741096041899,8,"",1741096036694,""
1252231,3,4,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741096871426,69,"",1741096869725,""
1252231,3,54,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741096049098,9,"",1741096044471,""
1252231,4,36,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741096875106,70,"",1741096873629,""
1252231,4,59,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741096055451,10,"",1741096051243,""
1252231,5,17,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741096062070,11,"",1741096057596,""
1252231,5,23,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741096878655,71,"",1741096876769,""
1252231,6,57,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741096094617,12,"",1741096089019,""
1252231,6,7,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741096906536,72,"",1741096904634,""
1252231,7,12,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741096103429,13,"",1741096098046,""
1252231,7,15,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741096910444,73,"",1741096908422,""
1252231,8,18,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741096111344,14,"",1741096105930,""
1252231,8,5,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741096913955,74,"",1741096912480,""
1252231,9,32,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741096118675,15,"",1741096114177,""
1252231,9,37,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741096917602,75,"",1741096915853,""
1252231,10,29,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741096921032,76,"",1741096919461,""
1252231,10,1,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741096126042,16,"",1741096120991,""
1252231,11,10,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741096174512,17,"",1741096169364,""
1252231,11,19,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741096949759,77,"",1741096947771,""
1252231,12,37,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741096182827,18,"",1741096178352,""
1252231,12,34,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741096953387,78,"",1741096951867,""
1252231,13,42,block_1,1,sentence,2,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741096195856,19,"",1741096185359,""
1252231,13,10,block_1,1,sentence_DC,3,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741096956772,79,"",1741096955366,""
1252231,14,30,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741096959919,80,"",1741096958676,""
1252231,14,11,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741096205283,20,"",1741096198324,""
1252231,15,38,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741096963274,81,"",1741096961755,""
1252231,15,2,block_1,1,sentence,2,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741096221151,21,"",1741096212778,""
1252231,16,26,block_1,1,sentence_DC,3,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741096992324,82,"",1741096990463,""
