Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,128.0.0.0 Safari/537.36,true,"","",2024-08-22T11:38:33.387Z,2024-08-22 12:38:33+01,972098,931,39.047247165439444,group_1,1,true,1134143,1080,163.93442622951065,1920,session_1,1,d39b245f1724dad6740fcfa701d4c295,2024-08-22T10:56:22.632Z,2024-08-22 11:56:20+01,002,1,1,Windows-PC,5.639442231075691,29.134929237616547,1080,1920
