Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,Distance_To_Screen_In_CM,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Pixel_Density_PerMM,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,133.0.0.0 Safari/537.36,false,"",66cdc82a149ba9c066f670fb,"","","",1073973,1363,26.624068157616133,group_1,1,true,"",1252361,1080,144.9275362318726,1920,session_1,1,57fd904d0ffcf5e205d9f238d761b71a,2025-03-04T15:07:39.741Z,2025-03-04 15:05:45+00,"",2,2,Windows-PC,"","",1080,1920
