Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-25T12:51:21.186Z,2025-06-25 14:51:21+02,1167863,407,group_1,1,1369495,144.92753623188216,session_1,1,c86324541d764a99ab054569b648d5d6,2025-06-25T12:34:09.483Z,2025-06-25 14:34:07+02,4,4,4,Windows-PC,108.20603015075378,275.67412624915545,960,1707
