Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1252276,1,1,block_1,1,Questions,4,"","","",1,"","",40,"","","","",27,"","","","","","","","","","","","","",""
1252276,1,7,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741099035585,7,"",1741099030686,""
1252276,1,58,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741099438850,47,"",1741099434354,""
1252276,1,1,block_1,1,instructions,1,"","","",1,"","","","","","","","",4.334112149532711,"","","","",1,"",60,"",1741098985279,6,"",1741098978237,""
1252276,2,26,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741099040355,8,"",1741099038638,""
1252276,2,28,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099451112,48,"",1741099447908,""
1252276,3,6,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099461057,49,"",1741099456894,""
1252276,3,23,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741099045429,9,"",1741099043423,""
1252276,4,60,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741099469415,50,"",1741099465914,""
1252276,4,34,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741099048556,10,"",1741099048391,""
1252276,5,31,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741099057410,11,"",1741099055293,""
1252276,5,1,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741099481418,51,"",1741099478349,""
1252276,6,14,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099510308,52,"",1741099507641,""
1252276,6,24,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741099087042,12,"",1741099085136,""
1252276,7,50,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741099517013,53,"",1741099513142,""
1252276,7,39,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741099091632,13,"",1741099090020,""
1252276,8,54,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741099525945,54,"",1741099521562,""
1252276,8,8,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741099099215,14,"",1741099095056,""
1252276,9,5,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099531829,55,"",1741099528146,""
1252276,9,40,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741099104401,15,"",1741099102124,""
1252276,10,12,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099539152,56,"",1741099535066,""
1252276,10,28,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741099108226,16,"",1741099106707,""
1252276,11,22,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741099137284,17,"",1741099135300,""
1252276,11,20,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741099569628,57,"",1741099566560,""
1252276,12,6,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741099147218,18,"",1741099145169,""
1252276,12,7,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741099576435,58,"",1741099573377,""
1252276,13,35,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741099152213,19,"",1741099150237,""
1252276,13,46,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741099585558,59,"",1741099582580,""
1252276,14,35,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741099595031,60,"",1741099592233,""
1252276,14,25,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741099157140,20,"",1741099154806,""
1252276,15,17,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741099162372,21,"",1741099160324,""
1252276,15,10,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099603611,61,"",1741099600002,""
1252276,16,29,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099633663,62,"",1741099630243,""
1252276,16,27,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741099190327,22,"",1741099188716,""
1252276,17,2,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741099195491,23,"",1741099193517,""
1252276,17,9,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099639351,63,"",1741099635727,""
1252276,18,4,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741099200768,24,"",1741099198918,""
1252276,18,17,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099645037,64,"",1741099641697,""
1252276,19,15,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741099204954,25,"",1741099203171,""
1252276,19,59,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741099652124,65,"",1741099647615,""
1252276,20,21,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741099211444,26,"",1741099209571,""
1252276,20,16,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099657659,66,"",1741099654533,""
1252276,21,8,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099687696,67,"",1741099684359,""
1252276,21,10,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741099239501,27,"",1741099237897,""
1252276,22,21,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099694784,68,"",1741099690127,""
1252276,22,38,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741099244046,28,"",1741099242047,""
1252276,23,40,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741099700915,69,"",1741099696630,""
1252276,23,13,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741099250155,29,"",1741099248599,""
1252276,24,3,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741099707192,70,"",1741099704332,""
1252276,24,20,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741099256905,30,"",1741099253602,""
1252276,25,16,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741099266400,31,"",1741099262188,""
1252276,25,26,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099713774,71,"",1741099710667,""
1252276,26,36,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741099293737,32,"",1741099292246,""
1252276,26,53,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741099744193,72,"",1741099740725,""
1252276,27,30,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741099297280,33,"",1741099295996,""
1252276,27,23,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741099751179,73,"",1741099747627,""
1252276,28,43,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741099758379,74,"",1741099753780,""
1252276,28,29,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741099300903,34,"",1741099299365,""
1252276,29,4,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741099766085,75,"",1741099763498,""
1252276,29,11,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741099304390,35,"",1741099303016,""
