Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-25T15:29:57.479Z,2025-06-25 17:29:57+02,1168032,357,24.35460301988239,group_1,1,1369816,144.92753623188216,session_1,1,cf39661680c83afc5dc59e50543b3ccb,2025-06-25T15:13:08.766Z,2025-06-25 17:13:06+02,7,5,5,Windows-PC,94.86528497409327,267.0407053775619,960,1707
