Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1252272,1,1,block_1,1,Questions,4,"","","",1,"","",35,"","","","",15.3,"","","","","","","","","","","","","",""
1252272,1,12,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741098217371,7,"",1741098214870,""
1252272,1,17,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741098653091,47,"",1741098648944,""
1252272,1,1,block_1,1,instructions,1,"","","",1,"","","","","","","","",5.315420560747664,"","","","",1,"",60,"",1741098182801,6,"",1741098176737,""
1252272,2,34,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098222764,8,"",1741098219704,""
1252272,2,20,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741098665852,48,"",1741098661444,""
1252272,3,33,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741098678545,49,"",1741098674928,""
1252272,3,35,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741098227214,9,"",1741098224504,""
1252272,4,44,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741098691193,50,"",1741098687711,""
1252272,4,7,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741098230947,10,"",1741098228938,""
1252272,5,31,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098234674,11,"",1741098232604,""
1252272,5,51,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741098701444,51,"",1741098697578,""
1252272,6,22,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741098738669,52,"",1741098734295,""
1252272,6,21,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741098267441,12,"",1741098265305,""
1252272,7,41,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741098752181,53,"",1741098748044,""
1252272,7,25,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741098271379,13,"",1741098269255,""
1252272,8,47,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741098765913,54,"",1741098761041,""
1252272,8,2,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741098274786,14,"",1741098273022,""
1252272,9,28,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741098778483,55,"",1741098774750,""
1252272,9,40,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098278302,15,"",1741098276489,""
1252272,10,23,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741098790391,56,"",1741098786899,""
1252272,10,28,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098281069,16,"",1741098279522,""
1252272,11,39,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741098309136,17,"",1741098307522,""
1252272,11,7,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741098826420,57,"",1741098822729,""
1252272,12,22,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741098313138,18,"",1741098311255,""
