Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,age,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603_2f51,copy_of_copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db_0603,copy_of_copy_of_copy_of_Frequency_92be_98d3_f7db,copy_of_copy_of_Frequency_92be_98d3,copy_of_copy_of_trial_number,copy_of_Frequency_92be,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,gender,P1_end,P1_start,P2_end,P2_start,P3_end,P3_start,P4_end,P4_start,P5_end,P5_start,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1257714,1,1,block_1,1,instructions,1,"","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","",5.841121495327104,"","","","",1,"",342,"",1741696243733,6,"",1741696226843,""
1257714,1,1,block_2,2,Provo_ID7,1,"","","","",1,"","",high,"","","","","","","","","","",1741696296385,1741696283903,1741696306874,1741696296388,1741696312385,1741696306884,1741696323737,1741696312400,1741696326540,true,"","","","","","",1,"","","","",7,"","",""
1257714,1,1,block_2,2,Provo_ID12,2,"","","","",1,high,"","","","","","","","","","","","",1741696369435,1741696362581,1741696375645,1741696369452,1741696381260,1741696375647,1741696383788,1741696381264,"","","","","","","","",1,"","","","",8,"","",""
1257714,1,1,block_2,2,Provo_ID3,3,"","","","",1,"","","",high,"","","","","","","","","",1741696428670,1741696419954,1741696434762,1741696428682,1741696441323,1741696434766,1741696446677,1741696441328,1741696451131,true,"","","","","","",1,"","","","",9,"","",""
1257714,1,1,block_2,2,Provo_ID11,4,"","","","",1,"",high,"","","","","","","","","","","",1741696502846,1741696489304,1741696506698,1741696502857,1741696511606,1741696506705,1741696517122,1741696511607,1741696519946,true,"","","","","","",1,"","","","",10,"","",""
1257714,1,1,block_2,2,Provo_ID2,5,"","","","",1,"","","","","",high,"","","","","","","",1741696562108,1741696557207,1741696576263,1741696562112,1741696582366,1741696576269,1741696588997,1741696582372,1741696590571,true,"","","","","","",0,"","","","",11,"","",""
1257714,1,1,block_3,3,Questions,1,"",19,"","",1,"","","","","","","",35cm,"","","","",Female,"","","","","","","","","","",13.3,"","","","","","","","","","","","","",""
