Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-20T14:45:44.365Z,2025-06-20 16:45:44+02,1165023,355,22.286605749056125,group_1,1,1364720,144.92753623188216,session_1,1,0ce7831d57dcf39558931124b1ea5a19,2025-06-20T14:25:59.547Z,2025-06-20 16:25:56+02,3,4,4,Windows-PC,52.61206896551724,197.92953167608047,960,1707
