Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-26T11:32:05.296Z,2025-06-26 13:32:05+02,1168476,412,group_1,1,1370709,144.92753623188216,session_1,1,3bf8d570d111f38897caae2676b44243,2025-06-26T11:14:26.925Z,2025-06-26 13:14:24+02,8b,7,7,Windows-PC,102.29268292682926,265.77896959347214,960,1707
