Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,125.0.0.0 Safari/537.36,true,"","",2024-06-06T11:46:14.253Z,2024-06-06 12:46:14+01,926920,251,27.693159789489133,group_1,1,true,1083833,800,59.88023952095874,1280,session_1,1,e617d2e2a7c0d75a2cd1a681941557e4,2024-06-06T11:41:49.102Z,2024-06-06 12:41:46+01,007,2,2,Windows-PC,8.478260869565219,11.683766386547848,800,1280
