Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1363736,1,40,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750336056424,46,"",1750336052221,""
1363736,1,29,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335579592,6,"",1750335579538,""
1363736,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1750335521224,5,"",1750335510413,""
1363736,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1363736,2,4,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750336061600,47,"",1750336059099,""
1363736,2,7,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750335604289,7,"",1750335594604,""
1363736,3,7,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750336066928,48,"",1750336064396,""
1363736,3,30,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335611184,8,"",1750335606442,""
1363736,4,24,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335613232,9,"",1750335613204,""
1363736,4,28,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750336073496,49,"",1750336069693,""
1363736,5,15,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750336081016,50,"",1750336078105,""
1363736,5,3,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750335639688,10,"",1750335638027,""
1363736,6,10,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750336102241,51,"",1750336099031,""
1363736,6,15,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750335661552,11,"",1750335658742,""
1363736,7,20,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750335664072,12,"",1750335663955,""
1363736,7,42,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750336107920,52,"",1750336105504,""
1363736,8,30,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750336113768,53,"",1750336111013,""
1363736,8,39,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1750335669912,13,"",1750335668323,""
1363736,9,13,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750335674616,14,"",1750335672614,""
1363736,9,31,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750336119576,54,"",1750336116940,""
1363736,10,36,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335679081,15,"",1750335678009,""
1363736,10,54,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750336124256,55,"",1750336121861,""
1363736,11,33,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335751824,16,"",1750335749993,""
1363736,11,5,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750336143224,56,"",1750336141002,""
1363736,12,59,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750336148825,57,"",1750336145995,""
1363736,12,14,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750335756313,17,"",1750335754224,""
1363736,13,28,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335759848,18,"",1750335758539,""
1363736,13,48,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750336155440,58,"",1750336151793,""
1363736,14,34,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335763784,19,"",1750335762829,""
1363736,14,25,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750336160240,59,"",1750336157739,""
1363736,15,60,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750336165000,60,"",1750336162369,""
1363736,15,38,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335766016,20,"",1750335765975,""
1363736,16,11,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750335787472,21,"",1750335786229,""
1363736,16,3,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750336247754,61,"",1750336244869,""
1363736,17,5,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750335791656,22,"",1750335789805,""
1363736,17,50,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750336253360,62,"",1750336250796,""
1363736,18,2,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750335796041,23,"",1750335794708,""
1363736,18,8,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750336258792,63,"",1750336255523,""
1363736,19,32,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335801160,24,"",1750335798628,""
1363736,19,52,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750336263808,64,"",1750336261215,""
1363736,20,1,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750336268536,65,"",1750336266717,""
1363736,20,6,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",0,"",1750335807792,25,"",1750335806619,""
1363736,21,2,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",0,"",1750336289937,66,"",1750336287862,""
1363736,21,16,block_1,1,sentence_DC,3,"","","",1,"","","","","","",valid,"","",1,"",1750335827144,26,"",1750335825840,""
1363736,22,29,block_1,1,sentence,4,"","","",1,"","",high,"","","","","","",1,"",1750336294616,67,"",1750336292298,""
1363736,22,23,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",1,"",1750335831176,27,"",1750335829755,""
1363736,23,37,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750336306720,68,"",1750336304019,""
1363736,23,35,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1750335835176,28,"",1750335833271,""
1363736,24,21,block_1,1,sentence_DC,3,"","","",2,"","","","","","",invalid,"","",0,"",1750335838842,29,"",1750335837585,""
1363736,24,53,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",1,"",1750336312296,69,"",1750336308916,""
1363736,25,57,block_1,1,sentence,4,"","","",2,"","",low,"","","","","","",0,"",1750336317256,70,"",1750336314770,""
