Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1252342,1,1,block_1,1,Questions,4,"","","",1,"","",60,"","","","",14,"","","","","","","","","","","","","",""
1252342,1,22,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741100781125,7,"",1741100778669,""
1252342,1,34,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741101111808,47,"",1741101109519,""
1252342,1,1,block_1,1,instructions,1,"","","",1,"","","","","","","","",4.228971962616822,"","","","",1,"",60,"",1741100739436,6,"",1741100735379,""
1252342,2,35,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741100785737,8,"",1741100783507,""
1252342,2,54,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741101115080,48,"",1741101114839,""
1252342,3,41,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741101119735,49,"",1741101116823,""
1252342,3,37,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741100789418,9,"",1741100787202,""
1252342,4,59,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741101124130,50,"",1741101121385,""
1252342,4,18,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741100793117,10,"",1741100791275,""
1252342,5,26,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741100797153,11,"",1741100795594,""
1252342,5,52,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741101129658,51,"",1741101125688,""
1252342,6,31,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741101159817,52,"",1741101156589,""
