Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1252253,1,1,block_1,1,Questions,4,"","","",1,"","",60,"","","","",17,"","","","","","","","","","","","","",""
1252253,1,40,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741097081963,7,"",1741097079230,""
1252253,1,50,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097466936,47,"",1741097464038,""
1252253,1,1,block_1,1,instructions,1,"","","",1,"","","","","","","","",3.399532710280374,"","","","",1,"",60,"",1741097045156,6,"",1741097042195,""
1252253,2,17,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097089970,8,"",1741097088026,""
1252253,2,8,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741097471619,48,"",1741097469671,""
1252253,3,56,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097474816,49,"",1741097474205,""
1252253,3,5,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741097093416,9,"",1741097092325,""
1252253,4,24,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741097479479,50,"",1741097477071,""
1252253,4,38,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741097096764,10,"",1741097095140,""
1252253,5,13,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097100201,11,"",1741097098807,""
1252253,5,37,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097483094,51,"",1741097481354,""
1252253,6,46,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097512197,52,"",1741097510270,""
1252253,6,11,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741097128375,12,"",1741097127306,""
1252253,7,47,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741097520446,53,"",1741097518002,""
1252253,7,4,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741097133273,13,"",1741097130292,""
1252253,8,51,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741097524133,54,"",1741097522285,""
