Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,Frequency,gaze_box,gaze_box_object,pixel_density,Preview,preview,preview,question_answer,screen_dist,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1319573,1,1,block_1,1,wait,1,"","","",1,"","","","","","","","","","","","","","","",""
1319573,1,18,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1746545129163,66,"",1746545127414,""
1319573,1,20,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1746544388947,6,"",1746544378598,""
1319573,1,1,block_1,1,imported_instructions,2,"","","",1,"","","","","",5.841121495327103,"","","",1,60,1746544352451,5,"",1746544347423,""
1319573,2,10,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545134515,67,"",1746545131553,""
1319573,2,55,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544397427,7,"",1746544392628,""
1319573,3,2,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545139443,68,"",1746545139408,""
1319573,3,8,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1746544404171,8,"",1746544399797,""
1319573,4,28,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545148772,69,"",1746545147056,""
1319573,4,33,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544413787,9,"",1746544408804,""
1319573,5,52,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1746544420437,10,"",1746544416197,""
1319573,5,9,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545156451,70,"",1746545153881,""
1319573,6,23,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1746544448235,11,"",1746544441736,""
1319573,6,40,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545297884,71,"",1746545294416,""
1319573,7,29,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1746545302422,72,"",1746545300003,""
1319573,7,42,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544458915,12,"",1746544454420,""
1319573,8,27,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1746544464395,13,"",1746544461244,""
1319573,8,22,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545307995,73,"",1746545304706,""
1319573,9,33,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545313859,74,"",1746545311445,""
1319573,9,34,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544470587,14,"",1746544467062,""
1319573,10,1,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545319315,75,"",1746545316603,""
1319573,10,60,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544477627,15,"",1746544474560,""
1319573,11,37,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545341619,76,"",1746545339390,""
1319573,11,3,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1746544531939,16,"",1746544528600,""
1319573,12,4,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1746544540027,17,"",1746544535624,""
1319573,12,17,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545347299,77,"",1746545343959,""
1319573,13,35,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1746545352883,78,"",1746545349977,""
1319573,13,49,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1746544547163,18,"",1746544542320,""
1319573,14,20,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545356948,79,"",1746545354354,""
1319573,14,19,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1746544552595,19,"",1746544549423,""
1319573,15,32,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545362388,80,"",1746545358989,""
1319573,15,57,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1746544560435,20,"",1746544554999,""
1319573,16,19,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545381795,81,"",1746545380062,""
1319573,16,30,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1746544587187,21,"",1746544581471,""
1319573,17,36,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544592875,22,"",1746544589756,""
1319573,17,4,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1746545385627,82,"",1746545383819,""
1319573,18,31,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1746544599347,23,"",1746544596053,""
1319573,18,23,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545390915,83,"",1746545389182,""
1319573,19,8,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545395243,84,"",1746545392982,""
1319573,19,32,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1746544606051,24,"",1746544601804,""
1319573,20,37,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1746544610675,25,"",1746544608325,""
1319573,20,26,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545400059,85,"",1746545398297,""
1319573,21,21,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1746544633027,26,"",1746544629591,""
1319573,21,31,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545420651,86,"",1746545418383,""
1319573,22,45,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",0,"",1746544639107,27,"",1746544635676,""
1319573,22,6,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545424435,87,"",1746545422915,""
1319573,23,34,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545429739,88,"",1746545427965,""
1319573,23,38,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544646051,28,"",1746544642149,""
1319573,24,1,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1746544652147,29,"",1746544649157,""
1319573,24,21,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1746545434155,89,"",1746545432011,""
1319573,25,11,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545438795,90,"",1746545436297,""
1319573,25,2,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1746544659803,30,"",1746544654493,""
1319573,26,15,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545484019,91,"",1746545481767,""
1319573,26,56,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544712547,31,"",1746544708440,""
1319573,27,39,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544717259,32,"",1746544714757,""
1319573,27,24,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",1,"",1746545488579,92,"",1746545486271,""
1319573,28,25,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1746545494635,93,"",1746545492840,""
1319573,28,35,block_1,1,sentence,3,"","","",2,"","",low,"","","","","","",1,"",1746544722131,33,"",1746544719749,""
1319573,29,13,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1746544729811,34,"",1746544725756,""
1319573,29,27,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1746545499875,94,"",1746545497744,""
1319573,30,28,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1746544734939,35,"",1746544732478,""
1319573,30,3,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545505235,95,"",1746545503179,""
1319573,31,16,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",1,"",1746544755651,36,"",1746544752591,""
1319573,31,12,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",0,"",1746545524987,96,"",1746545523416,""
1319573,32,6,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1746544763212,37,"",1746544760716,""
1319573,32,14,block_1,1,sentence_DC,4,"","","",1,"","","","","","",valid,"","",1,"",1746545529067,97,"",1746545526881,""
1319573,33,38,block_1,1,sentence_DC,4,"","","",2,"","","","","","",invalid,"","",0,"",1746545534619,98,"",1746545531263,""
1319573,33,17,block_1,1,sentence,3,"","","",1,"","",high,"","","","","","",0,"",1746544768219,38,"",1746544765770,""
