Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,Group_Name,Group_Nr,Rec_Session_Id,Screen_Refresh_Rate,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
false,Chrome,137.0.0.0 Safari/537.36,true,"","",2025-06-30T14:04:36.401Z,2025-06-30 16:04:36+02,1170841,413,group_1,1,1374446,144.92753623188216,session_1,1,98df301cea7b0f0ebbf30585507e2833,2025-06-30T13:54:35.749Z,2025-06-30 15:54:33+02,18,12,12,Windows-PC,114.7155172413793,291.4670326786988,960,1707
