Rec_Session_Id,Trial_Nr,Trial_Id,Block_Name,Block_Nr,Task_Name,Task_Nr,accuracy,Bnd_loc,boundary,Condition_Id,copy_of_copy_of_trial_number,copy_of_trial_number,distance_monitor,freetext_quest2,Frequency,gaze_box,gaze_box_object,physcial_width,pixel_density,Preview,preview,preview,Quest_changes,question_answer,screen_answer,screen_dist,text_answer,trial_end,trial_number,trial_screen1_end,trial_start,undefined_name
1252364,1,1,block_1,1,Questions,4,"","","",1,"","",60,"","","","",14,"","","","","","","","","","","","","",""
1252364,1,35,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741102304280,7,"",1741102301544,""
1252364,1,6,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741102751553,47,"",1741102747161,""
1252364,1,1,block_1,1,instructions,1,"","","",1,"","","","","","","","",5.046728971962617,"","","","",0,"",60,"",1741102264309,6,"",1741102257467,""
1252364,2,3,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102308580,8,"",1741102306592,""
1252364,2,43,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741102758889,48,"",1741102754508,""
1252364,3,37,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741102773219,49,"",1741102762172,""
1252364,3,13,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102312780,9,"",1741102310774,""
1252364,4,46,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741102781013,50,"",1741102776650,""
1252364,4,1,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102317543,10,"",1741102316321,""
1252364,5,40,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102322528,11,"",1741102320803,""
1252364,5,60,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741102788760,51,"",1741102783900,""
1252364,6,21,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741102838746,52,"",1741102833651,""
1252364,6,29,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741102352472,12,"",1741102349559,""
1252364,7,7,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741102845236,53,"",1741102841343,""
1252364,7,2,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741102356412,13,"",1741102354774,""
1252364,8,57,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741102855530,54,"",1741102850039,""
1252364,8,30,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102361143,14,"",1741102359289,""
1252364,9,49,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741102866975,55,"",1741102862503,""
1252364,9,32,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102365145,15,"",1741102363071,""
1252364,10,32,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",0,"","","",1741102874189,56,"",1741102870134,""
1252364,10,7,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741102369638,16,"",1741102368135,""
1252364,11,39,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741102399761,17,"",1741102397528,""
1252364,11,18,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741102922293,57,"",1741102917731,""
1252364,12,17,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102405116,18,"",1741102403889,""
1252364,12,42,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741102928747,58,"",1741102924695,""
1252364,13,4,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741102409162,19,"",1741102407655,""
1252364,13,33,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741102934294,59,"",1741102931893,""
1252364,14,35,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741102943012,60,"",1741102938990,""
1252364,14,5,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741102412691,20,"",1741102410969,""
1252364,15,34,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102415779,21,"",1741102414535,""
1252364,15,10,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741102947770,61,"",1741102944771,""
1252364,16,30,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741102994721,62,"",1741102989121,""
1252364,16,11,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102442850,22,"",1741102441508,""
1252364,17,31,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102446671,23,"",1741102445457,""
1252364,17,8,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741103001474,63,"",1741102997168,""
1252364,18,25,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741102449539,24,"",1741102448355,""
1252364,18,51,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741103007155,64,"",1741103004067,""
1252364,19,15,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102454455,25,"",1741102452304,""
1252364,19,38,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741103014056,65,"",1741103010596,""
1252364,20,16,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741102460986,26,"",1741102458585,""
1252364,20,17,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741103020560,66,"",1741103016628,""
1252364,21,55,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741103065415,67,"",1741103061596,""
1252364,21,6,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102488749,27,"",1741102486958,""
1252364,22,5,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741103074376,68,"",1741103070874,""
1252364,22,28,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102493825,28,"",1741102491190,""
1252364,23,3,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741103079857,69,"",1741103077172,""
1252364,23,38,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741102497906,29,"",1741102496254,""
1252364,24,56,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741103089439,70,"",1741103085235,""
1252364,24,36,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102502630,30,"",1741102501356,""
1252364,25,19,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102507649,31,"",1741102506334,""
1252364,25,44,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741103096188,71,"",1741103091283,""
1252364,26,20,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102551527,32,"",1741102548755,""
1252364,26,39,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741103135444,72,"",1741103130169,""
1252364,27,8,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102555240,33,"",1741102553983,""
1252364,27,12,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741103142421,73,"",1741103138873,""
1252364,28,15,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741103148350,74,"",1741103145013,""
1252364,28,10,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102563613,34,"",1741102562380,""
1252364,29,2,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741103155116,75,"",1741103151178,""
1252364,29,14,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741102567869,35,"",1741102566395,""
1252364,30,27,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",0,"","","",1741102570884,36,"",1741102569511,""
1252364,30,28,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741103161684,76,"",1741103158291,""
1252364,31,59,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741103203276,77,"",1741103197776,""
1252364,31,18,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",1,"","","",1741102642874,37,"",1741102641417,""
1252364,32,12,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102646189,38,"",1741102645068,""
1252364,32,29,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741103210747,78,"",1741103205441,""
1252364,33,4,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741103217202,79,"",1741103213171,""
1252364,33,37,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102649726,39,"",1741102648383,""
1252364,34,1,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741103223533,80,"",1741103219752,""
1252364,34,26,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102654923,40,"",1741102653746,""
1252364,35,9,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",0,"","","",1741103230265,81,"",1741103226116,""
1252364,35,9,block_1,1,sentence_DC,2,"","","",1,"","","","","","","","","",valid,"","","",0,"","","",1741102657976,41,"",1741102656375,""
1252364,36,24,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102699981,42,"",1741102693315,""
1252364,36,36,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741103286713,82,"",1741103282957,""
1252364,37,33,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102704421,43,"",1741102702344,""
1252364,37,48,block_1,1,sentence,3,"","","",2,"","","","",low,"","","","","","","","",1,"","","",1741103292869,83,"",1741103289076,""
1252364,38,20,block_1,1,sentence,3,"","","",1,"","","","",high,"","","","","","","","",1,"","","",1741103299075,84,"",1741103294840,""
1252364,38,22,block_1,1,sentence_DC,2,"","","",2,"","","","","","","","","",invalid,"","","",1,"","","",1741102708317,44,"",1741102706611,""
