Always_Fullscreen,Browser_Spec,BrowserVersion_Spec,Completed,Crowdsourcing_Code,Crowdsourcing_SubjId,End_Time,End_Time_Local,Exp_Subject_Id,Experiment_Version,FaceDetectionRate,Group_Name,Group_Nr,Is_Fullscreen,Rec_Session_Id,Screen_Height_In_Pixels,Screen_Refresh_Rate,Screen_Width_In_Pixels,Session_Name,Session_Nr,Session_Token,Start_Time,Start_Time_Local,Subject_Code,Subject_Nr,Subject_Nr_Per_Group,System_Spec,TimeMeasure_Mean,TimeMeasure_Std,Window_Height_In_Pixels,Window_Width_In_Pixels
true,Chrome,135.0.0.0 Safari/537.36,true,"","",2025-04-23T16:11:57.449Z,2025-04-23 17:11:57+01,1116982,1055,47.48338081679814,group_1,1,true,1306367,1080,163.93442622951065,1920,session_1,1,cc36b2294788bb088b1d14a5b3642414,2025-04-23T15:39:50.681Z,2025-04-23 16:39:47+01,14,3,3,Windows-PC,8.5510752688172,23.00128733949267,1080,1920
